"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","bbs","68026",FALSE,59,629,"41865616311466119387450",2.11355186651672,3.56715174964802,0.961012635192005,39.55,75.15,76.45,5.74973819193575,0.102158269744541,4000,0.807086568960012,2.42814979774665,0.0115116927501182,0.961012635192005
-99,"observed","bbs","68028",FALSE,55,525,"211838414686145025794",2.82650558994058,3.37292760675858,0.947482993197279,73.575,40.375,36.225,5.68652333104871,0.136721995464853,4000,0.810845693628672,2.82650558994058,0.0133532808844873,0.949302537868481
-99,"observed","bbs","68029",FALSE,47,912,"1923389940239426865919753934",4.5754890039071,3.01314353178488,0.905252096799015,99.575,1.4,0.375,5.11471837571762,0.121736976762081,4000,0.711831393008389,4.5754890039071,0.0107534566110317,0.949428877154509
-99,"observed","bbs","68036",FALSE,52,522,"181151567640076475630",2.64776273201262,3.28314342122097,0.942095682682286,71.025,29.425,26.525,5.40883473099311,0.13560429236212,4000,0.781304698563855,2.64776273201262,0.0130758742327489,0.947892540479441
-99,"observed","bbs","68037",FALSE,55,599,"9386110008695935157333",2.76138737145339,3.44203166142347,0.951864682651386,75.6,54.75,45.85,5.53987784600835,0.101527030303706,4000,0.772921198512787,2.76138737145339,0.0115939166507701,0.951864682651386
-99,"observed","bbs","68039",FALSE,49,368,"22890949830019000",2.27904717042048,3.33968752487279,0.948118501890359,49.6,57.875,56.825,5.46117871370691,0.152513586956522,4000,0.819237067137432,2.41165052596021,0.0159385726697026,0.948118501890359
-99,"observed","bbs","68045",FALSE,66,753,"13557401308095404344743902",1.83743159269719,3.59390546272747,0.962640804643313,19.85,55.65,68.775,6.31854092835055,0.108555596119286,4000,0.795224503415923,2.50381291187326,0.0102278761358328,0.962640804643313
-99,"observed","bbs","68046",FALSE,38,274,"45550663570471",1.65633489601659,3.14636546037175,0.94224519153924,27.15,61.925,68.575,5.10588177913027,0.246550162501998,4000,0.783175113783613,2.18120742511522,0.0197218662726949,0.94224519153924
-99,"observed","bbs","68047",FALSE,42,497,"36628317830108861442",1.26420257042143,3.12342423345245,0.942572942686299,12,28.425,47.025,5.00215935715051,0.126796999299621,4000,0.748907606253715,2.06671222453631,0.0144229466367713,0.942572942686299
-99,"observed","bbs","68048",FALSE,49,526,"214795835157167752352",2.53451198839506,3.23340131726899,0.938715320447021,70.025,27.625,22.5,5.46478294979839,0.117017739160607,4000,0.772090688044936,2.53451198839506,0.0130765176324765,0.946148894374648
-99,"observed","bbs","68049",FALSE,39,367,"23301148147344929",1.93215780493433,3.17653592061211,0.942912932756201,46.575,61.225,62.55,5.14515812085653,0.147718076457617,4000,0.759963629230408,2.09701883195524,0.0166433273000148,0.942912932756201
-99,"observed","bbs","68050",FALSE,62,807,"130700925133329660673406589",1.78500874449125,3.53209423919837,0.959553104880007,22.825,49.5,58.05,5.41725445278852,0.0881260470265597,4000,0.77766166974887,2.36751434694623,0.00988226128465821,0.959553104880007
-99,"observed","bbs","68051",FALSE,48,465,"8025831841826945017",2.5583912553642,3.32318479821867,0.946736038848422,68.825,54.975,48.95,5.63177794277246,0.109275060700659,4000,0.780092956759617,2.5583912553642,0.013652482253029,0.946736038848422
-99,"observed","bbs","68053",FALSE,52,464,"7485259904484691939",1.25863976526044,3.37583248131956,0.955410225921522,3.975,54.3,72.15,5.80564802400225,0.140030469678954,4000,0.801701449852414,2.39120143546363,0.0140498769879469,0.955410225921522
-99,"observed","bbs","68054",FALSE,60,664,"223961690304085676347928",2.27664710463799,3.59122666070921,0.961151836260705,50.9,75.5,72.225,5.68140571249933,0.113478008419219,4000,0.801242214068593,2.38662860395533,0.011140109318838,0.961151836260705
-99,"observed","bbs","68057",FALSE,39,574,"1078785995521230817239",2.98755662702691,2.8463241895511,0.904612172055021,91.7,2.75,2.35,5.04033378117623,0.131378309801017,4000,0.70877477605913,2.98755662702691,0.013978830561605,0.939494055712707
-99,"observed","bbs","68061",FALSE,47,530,"249089850276153255693",2.79445415640648,3.15410636583089,0.934182983268067,81.1,17.225,16.2,5.71040372768828,0.142954788180847,4000,0.754707265721957,2.79445415640648,0.0135256724710482,0.945009702741189
-99,"observed","bbs","68064",FALSE,40,381,"55706771308476128",2.00605139709285,3.06239939784158,0.932109864219728,49.125,28.5,31.35,5.20165627011067,0.200935512982137,4000,0.768974142435543,2.12708462116402,0.017001066920595,0.936497926440297
-99,"observed","bbs","68066",FALSE,77,583,"2611702422162008774990",1.54647493844769,3.90339381442312,0.973617857594685,2.425,96.425,98.325,6.21371925928506,0.0974612299897908,4000,0.876272372136381,2.86821480631226,0.0107815852925624,0.973617857594685
