"source","dat","site","singletons","s0","n0","sim","nparts","real_po","real_r2","best_po_sim","sim_pos_from_best","sim_r2_from_best","sim_r2_from_best_median","ncomparisons","real_po_percentile","real_po_percentile_excl","real_r2_percentile","real_r2_percentile_excl"
"observed","misc_abund_short","423_jacknife_9",FALSE,43,10143,-99,"120184482875242968812404237987574048219481108397582089276068799683",0.44474021492655,0.517094231848202,3990,0.0703504279895272,0.936171799788996,0.950720056368559,3999,100,100,0,0
"observed","misc_abund_short","424_jacknife_1",FALSE,29,8574,-99,"91491478653013564866821962866927229928203859521131",0.450664800559832,0.552476760403827,3815,0.0775618152263748,0.923772522573188,0.942765818083023,3999,100,100,0.300075018754689,0.300075018754689
"observed","misc_abund_short","424_jacknife_10",FALSE,28,8574,-99,"8137166712755307400909771498537534657832900607773",0.440051317937952,0.572597009616247,289,0.0798875366147345,0.920696164643005,0.939262537418158,3999,100,100,0.275068767191798,0.275068767191798
"observed","misc_abund_short","424_jacknife_2",FALSE,29,8574,-99,"91491478653013564866821962866927229928203859521131",0.454863540937719,0.533988688426529,1159,0.0795644444117794,0.92363083355016,0.942053833416675,3999,100,100,0.150037509377344,0.150037509377344
"observed","misc_abund_short","424_jacknife_3",FALSE,28,8574,-99,"8137166712755307400909771498537534657832900607773",0.430487520410544,0.577934555573028,3088,0.079131166043202,0.916193783039481,0.939016435471383,3999,100,100,0.450112528132033,0.450112528132033
"observed","misc_abund_short","424_jacknife_4",FALSE,29,8574,-99,"91491478653013564866821962866927229928203859521131",0.443900163284348,0.550913164945714,1073,0.0786975960225186,0.923217752658503,0.942500596719154,3999,100,100,0.175043760940235,0.175043760940235
"observed","misc_abund_short","424_jacknife_5",FALSE,30,8574,-99,"964531464668665072434529620894238090830880050658317",0.46022859808724,0.52980450152646,2353,0.077617987421978,0.924245574225207,0.943715667606119,3999,100,100,0.0750187546886722,0.0750187546886722
"observed","misc_abund_short","424_jacknife_6",FALSE,28,8574,-99,"8137166712755307400909771498537534657832900607773",0.44296710986704,0.546867573078084,3331,0.0790022558123786,0.92275734167802,0.943073198206686,3999,100,100,0.175043760940235,0.175043760940235
"observed","misc_abund_short","424_jacknife_7",FALSE,29,8574,-99,"91491478653013564866821962866927229928203859521131",0.443083741544203,0.555182832882996,1139,0.0792419355130362,0.919967175114204,0.941464979700097,3999,100,100,0.425106276569142,0.425106276569142
"observed","misc_abund_short","424_jacknife_8",FALSE,28,8574,-99,"8137166712755307400909771498537534657832900607773",0.438418474457663,0.544809429020465,2146,0.0805515992947385,0.919460658528778,0.939076843042072,3999,100,100,0.200050012503126,0.200050012503126
"observed","misc_abund_short","424_jacknife_9",FALSE,28,8574,-99,"8137166712755307400909771498537534657832900607773",0.436319104268719,0.567338680074313,959,0.0782642884887305,0.920574799020984,0.941562128764704,3999,100,100,0.250062515628907,0.250062515628907
"observed","misc_abund_short","425_jacknife_1",FALSE,34,1139,-99,"20132331003550659950882795893",0.196663740122915,0.83274363856673,976,0.0866869482954584,0.916905486723636,0.938244710072174,3999,99.1497874468617,99.074768692173,10.302575643911,10.302575643911
"observed","misc_abund_short","425_jacknife_10",FALSE,36,1139,-99,"55357420215740088492975563832",0.2071992976295,0.821952545711205,3763,0.0848519856039515,0.919048299851253,0.939057955429082,3999,99.5998999749937,99.5748937234309,7.65191297824456,7.65191297824456
"observed","misc_abund_short","425_jacknife_2",FALSE,33,1139,-99,"11585315058054899386098586373",0.183494293239684,0.836405247697648,3889,0.0880389105177963,0.915354461943208,0.934154843034298,3999,98.7996999249812,98.7246811702926,10.0025006251563,10.0025006251563
"observed","misc_abund_short","425_jacknife_3",FALSE,34,1139,-99,"20132331003550659950882795893",0.195785776997366,0.846572836882771,2638,0.0858160106312794,0.912732953110632,0.93650254091813,3999,99.6749187296824,99.6499124781195,13.3283320830208,13.3283320830208
"observed","misc_abund_short","425_jacknife_4",FALSE,34,1139,-99,"20132331003550659950882795893",0.17910447761194,0.855362524741891,146,0.0869708208439292,0.912897027888537,0.934170256894502,3999,98.849712428107,98.8247061765441,14.6036509127282,14.6036509127282
"observed","misc_abund_short","425_jacknife_5",FALSE,35,1139,-99,"33887996380384876242983755881",0.215100965759438,0.816574989840811,173,0.0857903237881463,0.908080340092942,0.929425570034535,3999,99.8249562390598,99.8249562390598,9.152288072018,9.152288072018
"observed","misc_abund_short","425_jacknife_6",FALSE,34,1139,-99,"20132331003550659950882795893",0.20017559262511,0.827884480301844,3948,0.0873398771115079,0.911801764555295,0.929500683444561,3999,99.3748437109277,99.3248312078019,9.27731932983246,9.27731932983246
"observed","misc_abund_short","425_jacknife_7",FALSE,34,1139,-99,"20132331003550659950882795893",0.187884108867428,0.840625490369986,692,0.0864586208009421,0.911716968045329,0.932810278552999,3999,99.2498124531133,99.2248062015504,11.8529632408102,11.8529632408102
"observed","misc_abund_short","425_jacknife_8",FALSE,33,1139,-99,"11585315058054899386098586373",0.191395961369622,0.845512107116104,2819,0.0898352331717697,0.903751840467217,0.929535514319165,3999,99.549887471868,99.549887471868,14.6286571642911,14.6286571642911
"observed","misc_abund_short","425_jacknife_9",FALSE,33,1139,-99,"11585315058054899386098586373",0.190517998244074,0.855305689369945,145,0.0869962881413944,0.914280068165306,0.936220431282092,3999,98.9997499374844,98.9997499374844,14.7536884221055,14.7536884221055
"observed","misc_abund_short","446_jacknife_1",FALSE,156,11320,-99,"2272638210835212389477885982708942251984974709630971792616666138985197897798289263826896220782989690720838",0.370759717314488,0.277215079046379,152,0.0516968243827741,0.965186280079785,0.974087113747548,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_10",FALSE,153,11320,-99,"1073999765632412609581830534920864201239618351432551541619498729900657233632017805530508308590124640820716",0.368109540636042,0.299351536420156,3546,0.0532987487154474,0.959648371472018,0.96639925790819,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_2",FALSE,156,11320,-99,"2272638210835212389477885982708942251984974709630971792616666138985197897798289263826896220782989690720838",0.384275618374558,0.240503761055008,310,0.0531254500904378,0.960366134690569,0.971988685066455,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_3",FALSE,157,11320,-99,"2893617109529855859754200380417654384822538661961834446613587235672213761063385588368524830997128491106926",0.378180212014134,0.241894597734875,938,0.0533603807312252,0.960131831562809,0.971282002588298,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_4",FALSE,159,11320,-99,"4635014764016418452942302073191533622668520717699931016374302943286170210405204764617729390883325489681399",0.371554770318021,0.271075996742968,2545,0.052678452298587,0.964943860970232,0.972874805483455,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_5",FALSE,158,11320,-99,"3669480727613392563517766175586970573386010047455916183780660795712026329316000620392477351431296155841059",0.372791519434629,0.265701331119253,2696,0.0525449604450583,0.963966285067915,0.973106486908851,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_6",FALSE,157,11320,-99,"2893617109529855859754200380417654384822538661961834446613587235672213761063385588368524830997128491106926",0.371996466431095,0.266120124622688,1227,0.0527974087161366,0.964552750704776,0.97255443117109,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_7",FALSE,156,11320,-99,"2272638210835212389477885982708942251984974709630971792616666138985197897798289263826896220782989690720838",0.379240282685512,0.2641922098971,1090,0.0522466968332189,0.964538734336127,0.974365528170816,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_8",FALSE,160,11320,-99,"5831901772401299506013251678464725529064552283341882714726979713360017152278258586399086417278175477595203",0.378621908127208,0.265601311216765,2897,0.0538009723278876,0.964317988636027,0.973295898960126,3999,100,100,0,0
"observed","misc_abund_short","446_jacknife_9",FALSE,157,11320,-99,"2893617109529855859754200380417654384822538661961834446613587235672213761063385588368524830997128491106926",0.378445229681979,0.265143650391712,2856,0.052237242172734,0.96645635887126,0.97469429910372,3999,100,100,0,0
"observed","misc_abund_short","447_jacknife_1",FALSE,43,1076,-99,"141009215516341610594930698982",0.215613382899628,0.814430072875302,445,0.085319424651702,0.918401184190335,0.938760826511261,3999,99.8249562390598,99.8249562390598,7.05176294073518,7.05176294073518
"observed","misc_abund_short","447_jacknife_10",FALSE,39,1076,-99,"37710513275860311339977104484",0.171003717472119,0.880422110594585,3927,0.087181414312686,0.906391563664122,0.934299462887717,3999,99.2998249562391,99.2998249562391,23.2808202050513,23.2808202050513
"observed","misc_abund_short","447_jacknife_2",FALSE,41,1076,-99,"75932000346138309448242816705",0.186802973977695,0.851804653091229,1535,0.084287800574679,0.913203356405614,0.939607312681012,3999,99.4998749687422,99.4748687171793,13.8284571142786,13.8284571142786
"observed","misc_abund_short","447_jacknife_3",FALSE,41,1076,-99,"75932000346138309448242816705",0.203531598513011,0.80849504955217,2515,0.0867519389140965,0.914722270230942,0.935088980229928,3999,99.6999249812453,99.6999249812453,7.0017504376094,7.0017504376094
"observed","misc_abund_short","447_jacknife_4",FALSE,42,1076,-99,"104465312276061986153852365317",0.205390334572491,0.788874940870316,3960,0.0882351163999178,0.912107277141949,0.935023053524269,3999,99.5248812203051,99.4748687171793,6.87671917979495,6.87671917979495
"observed","misc_abund_short","447_jacknife_5",FALSE,42,1076,-99,"104465312276061986153852365317",0.193308550185874,0.819241986230004,1633,0.0866278372567119,0.917923578572998,0.938661111230429,3999,99.4748687171793,99.4498624656164,7.8269567391848,7.8269567391848
"observed","misc_abund_short","447_jacknife_6",FALSE,42,1076,-99,"104465312276061986153852365317",0.197955390334572,0.843210549799217,3864,0.0882804344208729,0.911026490064454,0.932143345499679,3999,99.5998999749937,99.5998999749937,13.1282820705176,13.1282820705176
"observed","misc_abund_short","447_jacknife_7",FALSE,39,1076,-99,"37710513275860311339977104484",0.177509293680297,0.866633433155158,1604,0.0863731267389338,0.914817657246395,0.937758987568597,3999,98.8247061765441,98.7996999249812,16.3290822705676,16.3290822705676
"observed","misc_abund_short","447_jacknife_8",FALSE,44,1076,-99,"186949368653825798725452499856",0.214684014869888,0.82324940286142,1903,0.0857677244589958,0.916939478217258,0.935628227194492,3999,99.7999499874969,99.774943735934,7.67691922980745,7.67691922980745
"observed","misc_abund_short","447_jacknife_9",FALSE,43,1076,-99,"141009215516341610594930698982",0.178438661710037,0.867499466350085,2344,0.0862676170901461,0.90688532572444,0.93582439732064,3999,99.4998749687422,99.4748687171793,19.004751187797,19.004751187797
"observed","misc_abund_short","448_jacknife_1",FALSE,42,1082,-99,"124079556777654002122521124494",0.253234750462107,0.710454844787612,2805,0.0878750186622441,0.917707664576569,0.93930888058602,3999,99.9749937484371,99.9749937484371,2.30057514378595,2.30057514378595
"observed","misc_abund_short","448_jacknife_10",FALSE,43,1082,-99,"167873033542128231692876936170",0.248613678373383,0.73675271692519,3088,0.0848439928836183,0.916759300932391,0.939846637421851,3999,99.9749937484371,99.9749937484371,3.42585646411603,3.42585646411603
"observed","misc_abund_short","448_jacknife_2",FALSE,43,1082,-99,"167873033542128231692876936170",0.259704251386322,0.684410236004427,767,0.0842680633189721,0.921192943686537,0.942578289218798,3999,99.9749937484371,99.9749937484371,1.12528132033008,1.12528132033008
"observed","misc_abund_short","448_jacknife_3",FALSE,43,1082,-99,"167873033542128231692876936170",0.275415896487985,0.660935639387835,1279,0.0860436920690431,0.915590358333133,0.938255271023858,3999,100,100,1.30032508127032,1.30032508127032
"observed","misc_abund_short","448_jacknife_4",FALSE,42,1082,-99,"124079556777654002122521124494",0.266173752310536,0.670275612243908,3787,0.0870009554144544,0.918434154131255,0.940626077292349,3999,99.9499874968742,99.9499874968742,1.12528132033008,1.12528132033008
"observed","misc_abund_short","448_jacknife_5",FALSE,41,1082,-99,"89973361149955937406225847638",0.243068391866913,0.730508198706981,770,0.0856221449077611,0.916511652601102,0.935669834106095,3999,99.9749937484371,99.9749937484371,2.67566891722931,2.67566891722931
"observed","misc_abund_short","448_jacknife_6",FALSE,41,1082,-99,"89973361149955937406225847638",0.265249537892791,0.668143445118478,1287,0.0871470178080564,0.919593684911646,0.940571567359317,3999,100,100,0.775193798449612,0.775193798449612
"observed","misc_abund_short","448_jacknife_7",FALSE,42,1082,-99,"124079556777654002122521124494",0.256007393715342,0.731086850162558,1923,0.0872544846008175,0.918931028233774,0.938511224546872,3999,99.9249812453113,99.9249812453113,2.52563140785196,2.52563140785196
"observed","misc_abund_short","448_jacknife_8",FALSE,42,1082,-99,"124079556777654002122521124494",0.256931608133087,0.705344925141066,3100,0.0874858270944816,0.913810445195815,0.933956950005546,3999,100,100,1.50037509377344,1.50037509377344
"observed","misc_abund_short","448_jacknife_9",FALSE,43,1082,-99,"167873033542128231692876936170",0.260628465804067,0.666707685903863,3405,0.0870880844055746,0.916587395519577,0.939209071563705,3999,100,100,1.17529382345586,1.17529382345586
"observed","misc_abund_short","449_jacknife_1",FALSE,8,35,-99,"1527",0.0857142857142857,0.928464977645306,135,0.130976156511107,0.645468334648942,0.827213822894168,1402,35.8773181169758,13.5520684736091,86.9472182596291,86.7332382310984
"observed","misc_abund_short","449_jacknife_10",FALSE,6,35,-99,"1057",0.114285714285714,0.565610859728507,14,0.13414465495782,0.62654422273414,0.821466524973433,1033,56.4375605033882,33.3978702807357,14.2303969022265,14.0367860600194
"observed","misc_abund_short","449_jacknife_2",FALSE,6,35,-99,"1057",0.114285714285714,0.659305993690852,631,0.135810997513125,0.470978683952647,0.81725676427105,1034,55.2224371373308,33.9458413926499,23.7911025145068,23.5976789168279
"observed","misc_abund_short","449_jacknife_3",FALSE,7,35,-99,"1367",0.114285714285714,0.645161290322581,1272,0.132228483040548,-Inf,0.814814814814815,1293,53.1322505800464,31.0904872389791,23.2791956689869,23.2018561484919
"observed","misc_abund_short","449_jacknife_4",FALSE,7,35,-99,"1367",0.171428571428571,0.483870967741935,1104,0.136023883237506,-Inf,0.819410533658877,1292,81.9659442724458,71.0526315789474,11.8421052631579,11.687306501548
"observed","misc_abund_short","449_jacknife_5",FALSE,8,35,-99,"1527",0.114285714285714,0.870220162224797,213,0.134151000301598,0.586063696049286,0.80317785750897,1421,51.3722730471499,28.7121745249824,68.1210415200563,67.9802955665025
"observed","misc_abund_short","449_jacknife_6",FALSE,8,35,-99,"1527",0.0571428571428571,0.95230998509687,148,0.132454728370221,0.600963778288663,0.825374845520466,1420,12.6056338028169,2.11267605633803,94.5070422535211,94.4366197183099
"observed","misc_abund_short","449_jacknife_7",FALSE,8,35,-99,"1527",0.0571428571428571,0.916521739130435,1082,0.130142857142857,0.5601894175936,0.823339974376485,1400,12.0714285714286,2.21428571428571,80.7857142857143,80.5
"observed","misc_abund_short","449_jacknife_8",FALSE,8,35,-99,"1527",0.0857142857142857,0.929747530186608,421,0.131618240516546,0.565456211493928,0.825850340136054,1416,30.0847457627119,11.5112994350282,85.9463276836158,85.7344632768362
"observed","misc_abund_short","449_jacknife_9",FALSE,8,35,-99,"1527",0.142857142857143,0.859237536656892,167,0.131599268441374,0.564754712082093,0.825889811953793,1406,73.6842105263158,53.9829302987198,60.6685633001422,60.5263157894737
"observed","misc_abund_short","450_jacknife_1",FALSE,5,7,-99,"2",0,1,-99,0.142857142857143,0.375,0.375,1,0,0,100,100
"observed","misc_abund_short","450_jacknife_10",FALSE,5,7,-99,"2",0,1,-99,0.142857142857143,0.375,0.375,1,0,0,100,100
"observed","misc_abund_short","450_jacknife_2",FALSE,4,7,-99,"3",0.142857142857143,-1.66666666666667,3,0.142857142857143,-0.481481481481481,-0.481481481481481,2,100,0,50,0
"observed","misc_abund_short","450_jacknife_3",FALSE,6,7,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","misc_abund_short","450_jacknife_4",FALSE,5,7,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","misc_abund_short","450_jacknife_5",FALSE,4,7,-99,"3",0,1,-99,0.0714285714285714,-0.333333333333333,-0.333333333333333,2,50,0,100,50
"observed","misc_abund_short","450_jacknife_6",FALSE,5,7,-99,"2",0,1,-99,0.142857142857143,-0.666666666666667,-0.666666666666667,1,0,0,100,100
"observed","misc_abund_short","450_jacknife_7",FALSE,6,7,-99,"1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","misc_abund_short","450_jacknife_8",FALSE,5,7,-99,"2",0,1,-99,0,1,1,1,100,0,100,0
"observed","misc_abund_short","450_jacknife_9",FALSE,5,7,-99,"2",0,1,-99,0.142857142857143,0.375,0.375,1,0,0,100,100
"observed","misc_abund_short","452_jacknife_1",FALSE,9,39,-99,"3060",0.282051282051282,0.633663366336634,763,0.133094063107522,0.633962435761464,0.825396825396825,2229,98.2951996410947,97.2184836249439,19.650067294751,19.5603409600718
"observed","misc_abund_short","452_jacknife_10",FALSE,7,39,-99,"2400",0.179487179487179,0.798514391829155,610,0.133012004127643,0.612391511915672,0.817945383615085,1963,86.3474274070301,78.1456953642384,43.5048395313296,43.4029546612328
"observed","misc_abund_short","452_jacknife_2",FALSE,8,39,-99,"2857",0.128205128205128,0.864176570458404,2004,0.133839582344566,0.575166698043315,0.825771324863884,2107,62.4584717607973,42.6198386331277,62.1737066919791,62.1262458471761
"observed","misc_abund_short","452_jacknife_3",FALSE,7,39,-99,"2400",0.153846153846154,0.824634655532359,1765,0.133966412375503,0.601065713963156,0.825,1936,78.150826446281,63.2231404958678,49.948347107438,49.845041322314
"observed","misc_abund_short","452_jacknife_4",FALSE,8,39,-99,"2857",0.153846153846154,0.776614310645724,917,0.136327366703586,0.655185360924884,0.817886178861789,2153,75.1045053413841,61.7742684626103,38.5044124477473,38.4579656293544
"observed","misc_abund_short","452_jacknife_5",FALSE,7,39,-99,"2400",0.205128205128205,0.76027397260274,1690,0.130773181620639,0.563084346777413,0.833124215809285,1947,91.4740626605033,86.4406779661017,34.0523882896764,34.0010272213662
"observed","misc_abund_short","452_jacknife_6",FALSE,8,39,-99,"2857",0.205128205128205,0.785840084536809,613,0.132682132682133,0.504001225286947,0.828425512031205,2142,93.2306255835668,86.9747899159664,39.7759103641457,39.7759103641457
"observed","misc_abund_short","452_jacknife_7",FALSE,9,39,-99,"3060",0.205128205128205,0.746666666666667,960,0.130772684881351,0.608359975923408,0.829787234042553,2227,91.8724741805119,85.9452177817692,32.3753929052537,32.3304894476875
"observed","misc_abund_short","452_jacknife_8",FALSE,6,39,-99,"1729",0.128205128205128,0.875685557586837,857,0.13431406541516,0.450508648688287,0.828492392807745,1553,61.1719253058596,40.888602704443,63.5544108177721,63.5544108177721
"observed","misc_abund_short","452_jacknife_9",FALSE,7,39,-99,"2400",0.153846153846154,0.857933579335793,814,0.131505458238132,0.496854236205368,0.82328190743338,1919,78.2699322563835,61.2298071912454,60.7087024491923,60.656591974987
"observed","misc_abund_short","453_jacknife_1",FALSE,7,32,-99,"860",0.0625,0.9453125,136,0.13237235915493,0.468919054331723,0.823528632903012,852,15.8450704225352,2.8169014084507,90.2582159624413,90.1408450704225
"observed","misc_abund_short","453_jacknife_10",FALSE,9,32,-99,"887",0.0625,0.937716262975779,1,0.130024230330673,0.587023580080886,0.815699658703072,877,16.3055872291904,2.73660205245154,92.2462941847206,91.9042189281642
"observed","misc_abund_short","453_jacknife_2",FALSE,8,32,-99,"919",0.0625,0.896551724137931,878,0.135199175824176,-Inf,0.806451612903226,910,14.6153846153846,2.52747252747253,80.989010989011,80.2197802197802
"observed","misc_abund_short","453_jacknife_3",FALSE,9,32,-99,"887",0.09375,0.875432525951557,823,0.130035714285714,0.588064568525813,0.818487394957983,875,39.8857142857143,16.3428571428571,69.1428571428571,69.0285714285714
"observed","misc_abund_short","453_jacknife_4",FALSE,8,32,-99,"919",0.03125,0.973684210526316,680,0.134180986696231,-Inf,0.805194805194805,902,3.43680709534368,0,99.6674057649667,99.5565410199557
"observed","misc_abund_short","453_jacknife_5",FALSE,8,32,-99,"919",0.125,0.872727272727273,751,0.134312913907285,-Inf,0.80952380952381,906,63.7969094922737,39.7350993377483,72.2958057395143,71.8543046357616
"observed","misc_abund_short","453_jacknife_6",FALSE,8,32,-99,"919",0.03125,0.976744186046512,283,0.133780420353982,-Inf,0.816496598639456,904,2.54424778761062,0,99.8893805309735,99.7787610619469
"observed","misc_abund_short","453_jacknife_7",FALSE,8,32,-99,"919",0.09375,0.857142857142857,903,0.134602147577093,-Inf,0.810577819198509,908,34.9118942731277,13.1057268722467,63.4361233480176,62.4449339207048
"observed","misc_abund_short","453_jacknife_8",FALSE,9,32,-99,"887",0.125,0.877828054298643,199,0.133383276255708,0.457370711029539,0.806475849731664,876,60.1598173515982,34.703196347032,70.0913242009132,69.7488584474886
"observed","misc_abund_short","453_jacknife_9",FALSE,9,32,-99,"887",0.15625,0.88328530259366,792,0.132671097285068,0.463604754768392,0.816289657889155,884,79.6380090497738,60.5203619909502,70.2488687782805,70.1357466063348
"observed","misc_abund_short","454_jacknife_1",FALSE,10,66,-99,"126299",0.0757575757575758,0.946581196581197,3589,0.127754471694634,0.77532405539098,0.857941525706191,3944,20.4107505070994,9.50811359026369,90.8468559837728,90.8215010141988
"observed","misc_abund_short","454_jacknife_10",FALSE,11,66,-99,"148847",0.121212121212121,0.896296296296296,843,0.12992125984252,0.703750226592533,0.849624060150376,3937,57.0993141986284,43.6880873761747,67.7927355854712,67.7927355854712
"observed","misc_abund_short","454_jacknife_2",FALSE,12,66,-99,"163540",0.166666666666667,0.859594383775351,2114,0.12761823414439,0.725285633363106,0.859154929577465,3938,84.3321482986288,77.8313864906044,50.1523616048756,50.1523616048756
"observed","misc_abund_short","454_jacknife_3",FALSE,12,66,-99,"163540",0.121212121212121,0.816192560175055,412,0.131618486918259,0.699589955921068,0.846808510638298,3953,54.5408550467999,40.5514798886921,40.3743991904882,40.3743991904882
"observed","misc_abund_short","454_jacknife_4",FALSE,11,66,-99,"148847",0.106060606060606,0.886363636363636,1310,0.128251831016224,0.750738432142241,0.857142857142857,3943,45.0418463099163,30.8394623383211,62.7694648744611,62.7441034745118
"observed","misc_abund_short","454_jacknife_5",FALSE,11,66,-99,"148847",0.136363636363636,0.885375494071146,3209,0.12777560908402,0.756129869827198,0.859315589353612,3959,70.1439757514524,59.5604950745138,61.0002525890376,61.0002525890376
"observed","misc_abund_short","454_jacknife_6",FALSE,11,66,-99,"148847",0.0909090909090909,0.928571428571429,1093,0.130895882289699,0.752263323024148,0.852206402546869,3946,30.9680689305626,17.6634566649772,84.1611758743031,83.9330968068931
"observed","misc_abund_short","454_jacknife_7",FALSE,11,66,-99,"148847",0.0909090909090909,0.94238683127572,3008,0.131101893459308,0.675722871397514,0.834532374100719,3945,25.0950570342205,14.8035487959442,86.6413181242079,86.6413181242079
"observed","misc_abund_short","454_jacknife_8",FALSE,10,66,-99,"126299",0.106060606060606,0.927101200686106,808,0.126004908183126,0.772394858246036,0.857954545454545,3939,48.1340441736481,34.018786494034,81.6958618938817,81.6958618938817
"observed","misc_abund_short","454_jacknife_9",FALSE,11,66,-99,"148847",0.106060606060606,0.871794871794872,736,0.129622805199192,0.751984478127676,0.852941176470588,3947,47.4030909551558,33.949835317963,57.7907271345326,57.6387129465417
"observed","misc_abund_short","455_jacknife_1",FALSE,12,476,-99,"26954548893764",0.527310924369748,0.391646499444808,508,0.113704371471019,0.838047564420886,0.887646194158625,3999,100,100,2.50062515628907,2.50062515628907
"observed","misc_abund_short","455_jacknife_10",FALSE,12,476,-99,"26954548893764",0.497899159663866,0.448919243645526,1670,0.110010695951299,0.845947251264082,0.895071080880694,3999,100,100,3.07576894223556,3.07576894223556
"observed","misc_abund_short","455_jacknife_2",FALSE,12,476,-99,"26954548893764",0.510504201680672,0.430907492983302,3490,0.110621668022048,0.841767402872466,0.896719553441307,3999,100,100,3.25081270317579,3.25081270317579
"observed","misc_abund_short","455_jacknife_3",FALSE,12,476,-99,"26954548893764",0.514705882352941,0.399890122224257,797,0.108029633458785,0.862667146176991,0.905540482650293,3999,100,100,1.40035008752188,1.40035008752188
"observed","misc_abund_short","455_jacknife_4",FALSE,11,476,-99,"6427580648961",0.483193277310924,0.452894310369658,3573,0.112051122024204,0.845083875551664,0.895918913679624,3999,100,100,2.85071267816954,2.85071267816954
"observed","misc_abund_short","455_jacknife_5",FALSE,13,476,-99,"98466808502529",0.510504201680672,0.377289205940825,1,0.111294630380284,0.863239728237701,0.901182432432432,3999,100,100,0.900225056264066,0.900225056264066
"observed","misc_abund_short","455_jacknife_6",FALSE,12,476,-99,"26954548893764",0.527310924369748,0.420809476369289,2909,0.112785023987089,0.851371309740142,0.890688622754491,3999,100,100,2.05051262815704,2.05051262815704
"observed","misc_abund_short","455_jacknife_7",FALSE,12,476,-99,"26954548893764",0.493697478991597,0.466378451814199,534,0.111045093206075,0.835680334506888,0.889647366745658,3999,100,100,3.87596899224806,3.87596899224806
"observed","misc_abund_short","455_jacknife_8",FALSE,12,476,-99,"26954548893764",0.495798319327731,0.439155367062899,436,0.106683183400892,0.855151684436056,0.905247301029375,3999,100,100,2.85071267816954,2.85071267816954
"observed","misc_abund_short","455_jacknife_9",FALSE,11,476,-99,"6427580648961",0.510504201680672,0.423042044840521,2319,0.11110025405511,0.856471429432569,0.895581960217948,3999,100,100,1.60040010002501,1.60040010002501
"observed","misc_abund_short","456_jacknife_1",FALSE,10,371,-99,"151937475445",0.495956873315364,0.447654234390553,3140,0.116972639386262,0.835820386764489,0.887493142660555,3999,100,100,2.975743935984,2.975743935984
"observed","misc_abund_short","456_jacknife_10",FALSE,9,371,-99,"32503628280",0.493261455525606,0.440132201396169,1108,0.118890234688052,0.829827536898618,0.883292824393747,3999,100,100,3.25081270317579,3.25081270317579
"observed","misc_abund_short","456_jacknife_2",FALSE,10,371,-99,"151937475445",0.514824797843666,0.429686827694447,1346,0.115234334190017,0.835988639266385,0.893121461238858,3999,100,100,2.75068767191798,2.75068767191798
"observed","misc_abund_short","456_jacknife_3",FALSE,11,371,-99,"599321750887",0.501347708894879,0.44883711428659,1491,0.112123044238148,0.833089511217449,0.894212441517934,3999,100,100,3.7759439859965,3.7759439859965
"observed","misc_abund_short","456_jacknife_4",FALSE,8,371,-99,"5720776003",0.485175202156334,0.459647523184529,2755,0.123001100679483,0.794981980793734,0.874571288584027,3999,99.9499874968742,99.9499874968742,5.90147536884221,5.90147536884221
"observed","misc_abund_short","456_jacknife_5",FALSE,8,371,-99,"5720776003",0.433962264150943,0.52856360407621,666,0.124089647748864,0.786105505180343,0.874811724404516,3999,99.9749937484371,99.9749937484371,8.17704426106527,8.17704426106527
"observed","misc_abund_short","456_jacknife_6",FALSE,9,371,-99,"32503628280",0.474393530997305,0.481033792119979,834,0.116073492766723,0.826976788416876,0.886339362214059,3999,100,100,4.40110027506877,4.40110027506877
"observed","misc_abund_short","456_jacknife_7",FALSE,8,371,-99,"5720776003",0.45822102425876,0.499496993617826,3317,0.122964029417058,0.799290293157122,0.872886043276403,3999,100,100,6.30157539384846,6.30157539384846
"observed","misc_abund_short","456_jacknife_8",FALSE,9,371,-99,"32503628280",0.46900269541779,0.489685616824063,2405,0.119207699498999,0.827668523287465,0.875492422486907,3999,100,100,4.00100025006252,4.00100025006252
"observed","misc_abund_short","456_jacknife_9",FALSE,9,371,-99,"32503628280",0.525606469002695,0.427990846416778,3333,0.120929828144368,0.837644648017225,0.882315364057102,3999,100,100,2.4256064016004,2.4256064016004
"observed","misc_abund_short","457_jacknife_1",FALSE,7,95,-99,"305146",0.157894736842105,0.845111492281304,208,0.131627888519993,0.743967840679206,0.852667645619188,3979,77.9844181955265,72.9831615983916,47.423975873335,47.423975873335
"observed","misc_abund_short","457_jacknife_10",FALSE,9,95,-99,"1239732",0.210526315789474,0.805613036730471,1161,0.125841274862588,0.781228508792755,0.862646985238929,3993,93.1880791384924,91.7856248434761,32.0310543451039,32.0310543451039
