"sim1","sim2","r2","r2_log","cd","prop_off","div","n0"
1525,3744,0.743093684309604,0.843698653642543,0.777995130481808,0.186261558784676,0.0750152129089142,757
843,1803,0.794352907537796,0.948229032477999,0.809164911680661,0.113606340819022,0.0300190075022685,757
150,1276,0.96209209550104,0.859624771950845,0.964223745660696,0.0819022457067371,0.0238629013020102,757
2025,2211,0.572349086503299,0.693280754124651,0.698278818509492,0.285336856010568,0.212356658266174,757
1748,2178,0.921571735613481,0.866736732975226,0.931249488262533,0.095112285336856,0.0360281030478418,757
2978,3383,0.792673032753479,0.726468591309693,0.792780413154029,0.173051519154557,0.0967273755696182,757
1135,1791,0.94427304739547,0.763541575714539,0.976345679564958,0.071334214002642,0.0321288727279023,757
1823,2884,0.869581980277514,0.828151239555367,0.93572909813235,0.104359313077939,0.0379201919011264,757
912,3079,0.670995779672695,0.547279916780172,0.854135811048416,0.23778071334214,0.163596057469204,757
809,2648,0.71419966872459,0.632235346570476,0.857439103811342,0.268163804491413,0.182870823791561,757
400,2837,0.905532339168941,0.941714656054395,0.928290233859841,0.101717305151915,0.0350393586594843,757
2158,3983,0.934322460451469,0.892669742981135,0.946246572560208,0.120211360634082,0.0442820870131529,757
1719,2791,0.971544470550435,0.940982724365669,0.974980573814744,0.0568031704095112,0.0102860087443102,757
596,2983,0.662168590241094,0.726700242936712,0.905808047653534,0.154557463672391,0.100411375037558,757
11,1768,0.70521742998206,0.657898084008768,0.86636510912429,0.202113606340819,0.116880922044885,757
695,2030,0.783028447159282,0.490947889999902,0.809614927835451,0.183619550858653,0.117935726635926,757
2282,3877,0.97619468579511,0.960899919696644,0.976514844478439,0.0462351387054161,0.00639625362759056,757
1162,2545,0.33935265220889,0.751585393057155,0.828424362555757,0.175693527080581,0.0767355884298377,757
412,3059,0.867376474406951,0.650708853887416,0.922990049128458,0.187582562747688,0.113056020386821,757
2387,3708,0.914563297015955,0.82133977410364,0.923112550908475,0.100396301188904,0.0543139601898502,757
964,2318,0.856657973460152,0.905182168560161,0.858284003002976,0.107001321003963,0.0309432698254161,757
502,2839,0.810183237481856,0.70606851315923,0.880168187454759,0.204755614266843,0.106844621362471,757
1197,2792,0.944337456931384,0.912815357446267,0.951236670694789,0.0792602377807133,0.0195524163186152,757
789,1331,0.700964396014218,0.864220671187897,0.727369931229086,0.194187582562748,0.109785968773785,757
2940,3853,0.592730111179089,0.645976287357908,0.752389835623638,0.228533685601057,0.129905968382293,757
1135,1958,0.859368060402259,0.718202198933532,0.930125744207129,0.11889035667107,0.0457637386395,757
1530,3216,0.534853649246516,0.336589740198026,0.726742361182629,0.305151915455746,0.28475414060549,757
311,3649,0.947466117199851,0.835880064615438,0.94774990680426,0.0779392338177015,0.0370886624226254,757
1782,3454,0.843220518918001,0.912359854300884,0.893060690378866,0.117569352708058,0.0323428838299855,757
494,3422,0.515251348852613,0.875553422868023,0.642716582690864,0.223249669749009,0.117676770155462,757
1885,2157,0.758335550985847,0.577805560792157,0.878528050647303,0.153236459709379,0.105026154546643,757
1705,3161,0.655222026349517,0.778221292704123,0.76819269773926,0.166446499339498,0.0793129343314363,757
1074,1451,0.882700240553914,0.876020166741221,0.896863613233958,0.0964332892998679,0.0264717781767204,757
766,1561,0.886792366940403,0.906721008979256,0.912955353094171,0.109643328929987,0.0293446915329075,757
2769,3924,0.980606856222216,0.875612788343572,0.980740839671523,0.0435931307793923,0.0120380233110074,757
1837,1954,0.728884183737327,0.556809682006502,0.90761059584197,0.180977542932629,0.0989594836836705,757
1064,3642,0.20592587013015,0.638704544085119,0.791674732633865,0.212681638044914,0.238627271007172,757
1308,2191,0.938331782850377,0.741880899413848,0.947872479511055,0.0620871862615588,0.0224627953488046,757
1095,2173,0.564032740875608,0.794249350550145,0.632507471385237,0.274768824306473,0.190502944724333,757
864,1533,0.831147190771203,0.965526795352003,0.874539535076278,0.143989431968296,0.0450921338257567,757
938,3955,-0.880340197984072,0.799096694478488,0.717224583402461,0.235138705416116,0.153189634172225,757
1337,3092,0.849735163269163,0.817487397605589,0.869918284010658,0.170409511228534,0.0775030467413749,757
484,2574,0.74547424205822,0.640764479772301,0.867503932756523,0.180977542932629,0.101752626584713,757
1041,1584,0.475336070888265,0.624519239364081,0.801219153089711,0.214002642007926,0.119406711009176,757
738,946,0.515430175719679,0.670909075441772,0.612865421828041,0.281373844121532,0.218323036274402,757
2179,3935,0.897190356868088,0.606959708910448,0.947822419164243,0.130779392338177,0.0759004706623743,757
2611,3339,0.659287751814245,0.869808724443578,0.732094322466609,0.186261558784676,0.080249496207843,757
1827,3971,0.687492705386142,0.503706061452688,0.717315295185963,0.235138705416116,0.145048142628189,757
1486,2641,0.961428399301163,0.884919598875028,0.962353501786729,0.0634081902245707,0.0155065459242903,757
1758,1846,0.439297798622212,0.862930851078001,0.728272720199807,0.191545574636724,0.0880925119444228,757
2283,2303,0.697844012214117,0.527337435427171,0.892101701148629,0.235138705416116,0.15070866437631,757
624,3744,0.944182966512628,0.949404586542395,0.945448399220178,0.0647291941875826,0.0114404932882646,757
2413,3305,0.852150892671087,0.821192572222952,0.910908516653715,0.138705416116248,0.0533578605175874,757
141,1869,0.779239403986738,0.839766499609781,0.779245253740025,0.157199471598415,0.0744895214719435,757
131,2901,0.955805667860675,0.902352880719474,0.975161000431756,0.0700132100396301,0.0208147363860485,757
303,1004,0.12970643550175,0.581806908143987,0.712868285066181,0.211360634081902,0.182685379035393,757
3179,3478,0.843577596918489,0.909865626713548,0.872007919535045,0.151915455746367,0.0607003702465987,757
2405,3503,0.793992444931112,0.393861839377506,0.905690894487954,0.21003963011889,0.147399434666129,757
374,2253,0.968054728315437,0.959820555149103,0.969212729333235,0.0568031704095112,0.00896561046325515,757
465,2598,0.815605448922256,0.856050892482062,0.837798977913186,0.138705416116248,0.0543617597743316,757
619,2914,0.849643447512157,0.63278798284828,0.898794700596546,0.126816380449141,0.0510120788977331,757
2353,3030,-0.430368758253044,0.819273479441964,0.441298574247732,0.281373844121532,0.210617245457787,757
1356,2166,0.780070368793069,0.649176737422375,0.89155588307896,0.14002642007926,0.0906969889793812,757
3392,3847,0.886145476960305,0.722292908169822,0.96255873645627,0.137384412153236,0.070577124876153,757
417,3555,0.797288467262159,0.655221816954229,0.798169642202861,0.182298546895641,0.0836757482668275,757
1042,2394,0.616193795059185,0.79563146960757,0.637403431592399,0.239101717305152,0.137972972639159,757
335,2805,0.658598285620689,0.673059376712634,0.734032806883371,0.241743725231176,0.167978968803025,757
3044,3642,0.875289864039642,0.739391842841033,0.905855280878282,0.113606340819022,0.0440190729122233,757
2449,2884,0.69761351256067,0.828713989311897,0.729938154943276,0.166446499339498,0.0811455684228853,757
2294,3629,0.769444425793254,0.781103749217514,0.864570112073057,0.207397622192867,0.1093411380559,757
1722,3450,0.882041330116438,0.792822680299764,0.904033460585899,0.112285336856011,0.048875672658533,757
1422,1863,0.910968771470999,0.889636583540807,0.924638328574303,0.0937912813738441,0.0319556943432078,757
22,1299,0.801528925435962,0.546275480282517,0.93465104742418,0.14002642007926,0.0803379343179358,757
792,2826,0.828912118998108,0.762282699849563,0.91998612611839,0.0885072655217966,0.056243243003793,757
1241,3489,0.918414499389338,0.63294255054919,0.927738303613455,0.0924702774108322,0.0502734059225393,757
948,2968,0.412482322579225,0.86636775733719,0.67263804392111,0.1889035667107,0.0845664033290349,757
3376,3603,0.685179726647947,0.727874630845076,0.833947314596209,0.159841479524439,0.0808734945797792,757
806,1518,0.737588847198072,0.870085372538537,0.7393053538556,0.157199471598415,0.0692440809020654,757
2678,3891,0.803697260186001,0.895433004409437,0.862952838417736,0.159841479524439,0.077591028445285,757
2322,2834,0.822452994397404,0.950194512387453,0.856284279386471,0.117569352708058,0.0352097100198578,757
1113,2333,0.731081909662527,0.840646605807097,0.830678403297212,0.214002642007926,0.101847603515615,757
774,2938,0.804628377576922,0.871081672517775,0.934532631944581,0.128137384412153,0.0463069366208776,757
3863,3936,0.720898967346757,0.851387004903576,0.733509461945986,0.174372523117569,0.0798962906366748,757
1492,2164,0.916473142265331,0.885193372556113,0.918427978263578,0.104359313077939,0.0361661873557118,757
237,3149,0.855568358762619,0.740953757495009,0.94282828554909,0.192866578599736,0.10776405070588,757
2173,2261,0.377685638899359,0.840659078285822,0.723777576144941,0.186261558784676,0.0907580231967814,757
1349,3642,0.835142013203273,0.778243324592182,0.913918917739756,0.147952443857332,0.0861658046388337,757
2978,3333,0.951358406061773,0.869621292682735,0.973051431383365,0.0739762219286658,0.0171704206389268,757
123,1314,0.767601587895816,0.798047565910158,0.784080218515185,0.136063408190225,0.0582707449240829,757
2273,3867,0.926529810781864,0.92168284397769,0.926707293192611,0.0898282694848085,0.0207979546582549,757
2850,3041,0.878091190660722,0.826970757326221,0.937909405378027,0.126816380449141,0.0530879944803994,757
958,1607,0.850110893285016,0.655390151590517,0.873060194183847,0.130779392338177,0.0552111286189313,757
1258,3088,0.921436525805635,0.734593047811723,0.950328717009423,0.110964332892999,0.0485978527238123,757
1885,2162,0.812030386532352,0.809856715819195,0.900964289287928,0.125495376486129,0.0574792026416891,757
1382,2022,0.862862656663342,0.661769430844028,0.863780365234965,0.122853368560106,0.061075511203964,757
2189,3351,0.88940462910924,0.902885041653985,0.897707816431191,0.116248348745046,0.0363063617170679,757
349,2210,0.505481164931012,0.61650461697055,0.588125396351998,0.318361955085865,0.279004373325786,757
2203,3766,0.87900797201413,0.787256511688698,0.879938755125393,0.14663143989432,0.0748694908288145,757
696,2715,0.932354076993114,0.608497934892287,0.935473366975239,0.117569352708058,0.0625569980811661,757
338,3952,0.862270590019718,0.834625533193016,0.88682327250712,0.138705416116248,0.0566649489013004,757
235,2447,0.877470837106109,0.719276733786665,0.877591107581345,0.108322324966975,0.0484827567404616,757
1441,3064,0.85931240208349,0.70709544262187,0.935283701178325,0.180977542932629,0.0972532488057358,757
728,3944,0.857526249752361,0.719670623614566,0.85934575488294,0.159841479524439,0.0819347967787197,757
1764,2582,0.943815695085874,0.715495497704646,0.943897566887012,0.0739762219286658,0.0335185202923361,757
27,855,0.598735171023918,0.853054483520448,0.815703263376757,0.178335535006605,0.072396919027229,757
196,2392,0.672220898312376,0.802369673002379,0.757522039246768,0.186261558784676,0.119369971404516,757
996,1593,0.626575908502907,0.618615040539644,0.685546344196637,0.245706737120211,0.164339223125887,757
1324,1353,0.721726039935448,0.908802537387795,0.731609229814332,0.174372523117569,0.0757083452484611,757
961,982,0.942236331494763,0.941790494857027,0.949538324331357,0.0845442536327609,0.0270289188007085,757
3269,3429,0.903680704125865,0.51144408425914,0.943373725005332,0.109643328929987,0.0880005609554262,757
424,1929,0.931044039263456,0.955151694405636,0.937734405077955,0.0660501981505945,0.0130799549703528,757
2249,2471,0.811167906564001,0.801282705931132,0.860115930382714,0.229854689564069,0.121217836365109,757
281,3881,0.467436277264137,0.702452059544476,0.698624479325636,0.198150594451783,0.0922395615820374,757
2466,3234,0.942911125225347,0.863512334583917,0.962475841357458,0.0779392338177015,0.0259439685445805,757
2426,3218,0.595550859379396,0.729768933103286,0.779895431589957,0.178335535006605,0.084959352202466,757
253,2804,0.709289816031724,0.752530293929671,0.717412045244516,0.183619550858653,0.105717501701775,757
61,1007,0.0568107897133441,0.789563202606247,0.682726357203342,0.223249669749009,0.157981505313434,757
2380,3555,0.782345273975649,0.731733077815268,0.863244497039228,0.200792602377807,0.0989793299621197,757
1596,2346,0.616548333110063,0.788437498287533,0.799028303642561,0.269484808454425,0.176776093937267,757
372,3978,0.786700367753018,0.731992494456041,0.837051333408401,0.158520475561427,0.0799170210936218,757
1068,2150,0.90745248615232,0.885249290181164,0.910051528846889,0.107001321003963,0.0369217370383663,757
2930,3533,0.958660467564367,0.883198791361883,0.961911745932169,0.0607661822985469,0.0174566903239836,757
2178,3293,0.932894373368846,0.817273809335288,0.970527888909058,0.095112285336856,0.0323578430548338,757
1783,2523,0.568420691207496,0.813228992547858,0.574487049205487,0.187582562747688,0.09567207970558,757
3524,3834,0.98666406332323,0.978586583241125,0.987884421450962,0.0422721268163804,0.009127202596086,757
1586,2238,0.910381235688984,0.941428985662828,0.936335594393918,0.0964332892998679,0.023656112787528,757
2233,3456,0.914371362127139,0.755703626781499,0.918267951653255,0.100396301188904,0.0315885154467135,757
1902,3963,0.446218513755137,0.843158928238018,0.761382812423529,0.143989431968296,0.0764239351177045,757
1764,3675,0.928016267778061,0.664677615415008,0.92828647161246,0.0792602377807133,0.0263583466444998,757
1747,3201,0.888839641434263,0.923662903843299,0.894056748655851,0.103038309114927,0.0315541285403287,757
123,1588,0.968937359565956,0.832885044623631,0.973284708481104,0.0607661822985469,0.0178076863908925,757
1588,3410,0.846966624650628,0.663048168394777,0.84922572493211,0.145310435931308,0.0759492072372833,757
3287,3571,0.982687268699857,0.914858111082752,0.984535211800238,0.0541611624834875,0.0169866907812668,757
552,1881,0.855802467578342,0.873529330988723,0.901481433049525,0.129458388375165,0.0443856250790461,757
1406,2547,0.627293284325892,0.849118251747827,0.693502040455345,0.219286657859974,0.12588749982328,757
2143,3686,0.3325459686342,0.614415065058704,0.774371978694224,0.16116248348745,0.0983236602326789,757
2684,2941,0.851714578550654,0.649059259402461,0.905809305172492,0.150594451783355,0.0640782878068811,757
1666,2348,0.719729937718195,0.894572646235651,0.75550770166196,0.177014531043593,0.0850698298080921,757
1994,2467,0.696377297288352,0.874956684170743,0.784240630656931,0.145310435931308,0.0653644493946916,757
889,2810,0.97327879411994,0.855141499933168,0.973313294051558,0.0554821664464993,0.013594078687302,757
133,3534,0.765787460234366,0.750378401753067,0.888363137629379,0.110964332892999,0.0474486547204063,757
2728,3871,0.935143811548306,0.634591744825391,0.961817609961326,0.112285336856011,0.054959518682028,757
2076,3735,0.907599982107164,0.692673186251507,0.916410481684296,0.14002642007926,0.0861662461903236,757
1014,2314,0.861185140138439,0.875249323706606,0.907741031818602,0.126816380449141,0.0503397007967115,757
2321,3795,0.310792290477595,0.782068583443232,0.754058010834313,0.184940554821664,0.0792155589850167,757
952,1559,0.757890448841893,0.717304075652418,0.817883336729635,0.143989431968296,0.0586012508873829,757
133,1794,0.855311050106563,0.65585968875775,0.943418181862696,0.150594451783355,0.0850841212490852,757
2273,2822,0.91980007140307,0.954372472709557,0.946660463858635,0.0792602377807133,0.0188821762794644,757
1020,1310,0.500117916185176,0.220541356761587,0.930938631456909,0.303830911492735,0.235273410864524,757
595,629,0.907358999979958,0.845761217207021,0.967928024707597,0.136063408190225,0.0482923914595703,757
1622,3052,0.639744006438532,0.941218585458519,0.802684601129013,0.116248348745046,0.0374644771699625,757
366,3253,0.923305470260434,0.95844015996249,0.923515646926522,0.0700132100396301,0.013195120748167,757
2051,3807,0.893224939833212,0.857767556294185,0.924437881646261,0.112285336856011,0.0383201544880778,757
3108,3124,0.936508604810273,0.913155155805908,0.944894548308669,0.0819022457067371,0.0250239311450462,757
1106,3489,0.914359280740619,0.902720256416492,0.929870596493818,0.0898282694848085,0.0352502990264695,757
2341,3482,0.824715380892953,0.847889891966132,0.842411190683947,0.114927344782034,0.0483580516280572,757
2274,3578,0.815489455029667,0.764756187046397,0.901376432236318,0.16116248348745,0.0752817595269851,757
164,212,0.626886936803608,0.667925063381193,0.929015410841951,0.174372523117569,0.0953445436127726,757
2057,3652,0.934031211233167,0.558011849400809,0.96274650697491,0.0885072655217966,0.0723767090057744,757
118,1554,0.803598634421775,0.62531209399722,0.911448470336353,0.162483487450462,0.0939701565140586,757
1002,2010,0.921432813230819,0.797563451561219,0.922193320257503,0.0871862615587847,0.0303412167700843,757
2551,3600,0.733841052247449,0.727973712356681,0.757597718108523,0.16776750330251,0.0906455591880017,757
1676,2529,0.857173398408577,0.791966752366214,0.859531889634646,0.100396301188904,0.0356977834303001,757
1479,2848,0.861650751504226,0.901083215276866,0.868387363152595,0.149273447820343,0.060307153966448,757
638,1548,0.849408875279137,0.711291673199918,0.862745134470447,0.155878467635403,0.0756756442448126,757
611,1878,0.841503610207794,0.874446190674284,0.876158235544232,0.122853368560106,0.0385912632581643,757
1494,2142,0.810170885410192,0.815584145152406,0.810414556386954,0.133421400264201,0.0456137038658495,757
2170,3436,-0.469146400695801,0.802243104732343,0.681425936704376,0.28005284015852,0.181767365338609,757
1418,3941,0.867991839883079,0.81633200022693,0.876058665862997,0.107001321003963,0.041861580034355,757
495,628,0.880942894308181,0.752360254679743,0.88210160866775,0.0977542932628798,0.0387363513597829,757
446,2191,0.23459447823045,0.706216375594117,0.628954215005409,0.169088507265522,0.0880676718713103,757
198,1746,0.917986500198526,0.891816124514616,0.933910768053801,0.0977542932628798,0.0264677459577391,757
632,895,-1.37436503080579,0.672640802799639,0.496512915730345,0.298546895640687,0.218413075914257,757
147,3849,0.891961075223766,0.875735615682844,0.90649292278819,0.142668428005284,0.0584016563699395,757
334,925,0.850904761061634,0.572707637300021,0.851031099443557,0.158520475561427,0.0874588538288369,757
1178,2406,0.72572473907747,0.843749158772593,0.82119083649018,0.194187582562748,0.103478520589788,757
48,193,0.473090645633125,0.634370567859501,0.839988729564959,0.150594451783355,0.0745652208180858,757
50,1937,0.485759931246038,0.757888802949084,0.5346207731788,0.269484808454425,0.201248048739772,757
447,3244,0.95112630232587,0.863731225387025,0.954263638349413,0.100396301188904,0.0398741554367523,757
2058,2076,0.920332147540559,0.82709693186869,0.969429332523492,0.110964332892999,0.0437491024917439,757
2178,2757,0.948535194836962,0.859238694649076,0.948886440824034,0.0779392338177015,0.0192639356857074,757
928,1691,0.85177923489673,0.627593962427485,0.87091991427967,0.132100396301189,0.0780908677620525,757
903,3469,0.870523154994089,0.651391399268937,0.919942052551819,0.120211360634082,0.0552146185342768,757
802,3855,0.926619321349009,0.791694108337217,0.987581544228433,0.129458388375165,0.0519730439450605,757
1237,1359,0.841813444905033,0.830563017277867,0.842801845101932,0.132100396301189,0.0553906392312182,757
524,1025,0.911010938781781,0.959697983188236,0.918928381312459,0.0990752972258917,0.0331401511114809,757
3558,3970,0.943269926080669,0.748881185554897,0.954201139531089,0.0871862615587847,0.037052120402334,757
2832,3474,0.961613600775483,0.924245664496965,0.968117516339852,0.0488771466314399,0.00896604608881556,757
2993,3427,0.913107785928349,0.887421296858474,0.917020882086519,0.105680317040951,0.0280725086647715,757
682,1916,0.854717864192255,0.776636383555379,0.903413974618899,0.136063408190225,0.0698455505631427,757
1268,3765,0.962572280338289,0.930878290527258,0.963311903040054,0.0726552179656539,0.0194093827123197,757
1742,3283,0.76695758788133,0.884079373791304,0.812556186040865,0.1889035667107,0.0813983613454035,757
198,3148,0.911849825737857,0.921109436766685,0.922748128795232,0.105680317040951,0.0363022376780157,757
2594,3820,0.335315400956437,0.753038946245567,0.768536536739014,0.241743725231176,0.135166772603163,757
2114,2187,0.813868460346921,0.58464766604363,0.947529313212532,0.170409511228534,0.0919386287261991,757
2059,2219,0.91580310880829,0.548906298794466,0.9224446103637,0.124174372523118,0.0757283534424376,757
1632,1948,0.790754788809553,0.915511024699259,0.884295951806718,0.149273447820343,0.064414304911318,757
137,579,0.593882536423894,0.650633926974311,0.875590393375406,0.177014531043593,0.105578068867033,757
101,2053,0.923416173062065,0.8783481809612,0.943020875321425,0.0726552179656539,0.0165649609843205,757
483,1099,0.822252055073423,0.913429699703483,0.907160646178809,0.108322324966975,0.0277293687033319,757
2061,2678,0.760740619654502,0.771388423779982,0.772429992587437,0.169088507265522,0.114415679585476,757
1634,2606,0.971541402377324,0.739205699233252,0.971575632448994,0.0660501981505945,0.0296613058114521,757
1714,2450,0.391430208134428,0.760636588116428,0.772954123274844,0.177014531043593,0.0733893857346368,757
2662,3200,0.83064231063068,0.795046859509077,0.908271176860429,0.121532364597094,0.0495542471693045,757
53,525,0.940815631944584,0.943291612471844,0.949924106974668,0.083223249669749,0.0217240143999138,757
1582,1820,0.927658567795562,0.910789252122724,0.942667072142624,0.0845442536327609,0.0248752640195489,757
1412,1617,0.811624170895036,0.450739833099881,0.84018236989033,0.128137384412153,0.0740328248040003,757
194,2600,0.939180524400891,0.850730383075079,0.957946887308207,0.0911492734478203,0.0312700063357431,757
320,548,0.963366373025889,0.919420451401716,0.967521678497125,0.0700132100396301,0.014455041366829,757
2190,3767,0.803540786178799,0.74349069078533,0.874593675063841,0.165125495376486,0.0877364363045395,757
3047,3878,0.890211069060984,0.745549197338866,0.903621480984074,0.0937912813738441,0.0297398807057346,757
1239,3432,0.668239818213599,0.541164146124931,0.872388106754632,0.225891677675033,0.126072853500128,757
275,2073,0.975135031096248,0.957824249356574,0.976114637639578,0.0568031704095112,0.015847980384953,757
106,3418,0.77876645126366,0.68795094379467,0.85063188551786,0.147952443857332,0.084498027376944,757
266,1530,0.899825179947456,0.688105112410347,0.950138411186757,0.174372523117569,0.0892831121166939,757
682,1014,0.663988767474513,0.752223841041685,0.754033020896698,0.16776750330251,0.0792461021465472,757
248,805,0.83108387348207,0.935868591457094,0.865854216541493,0.132100396301189,0.051087688634816,757
941,1726,0.605634415202435,0.469259414447103,0.736427279169733,0.260237780713342,0.189241774846939,757
934,2425,0.930225780598574,0.316311940976399,0.950162516845821,0.0911492734478203,0.0917532263903985,757
2105,2204,0.948482767391581,0.843370414690729,0.950492504244864,0.0726552179656539,0.0236616017249336,757
1678,3725,0.862152230971129,0.849158807011627,0.929749241641653,0.113606340819022,0.0582992288740949,757
1151,1825,0.794975636477587,0.609869607139746,0.860263945878907,0.192866578599736,0.124773845521548,757
351,2491,0.976614798560911,0.876525704436061,0.978859975387081,0.0528401585204756,0.0158380684834026,757
1680,3761,0.321354465430184,0.766865806066326,0.629719716395531,0.256274768824306,0.143051188776223,757
3017,3251,0.923238125276738,0.660772173651617,0.951549437802532,0.128137384412153,0.0626091852217175,757
1468,2554,0.900018132687043,0.714367340919826,0.921511724115726,0.100396301188904,0.0409626302829238,757
491,1780,0.810240570889375,0.754791292634918,0.883982905738254,0.191545574636724,0.095065806051883,757
1238,2685,0.805743209179455,0.89631559798141,0.807741498852835,0.113606340819022,0.0453632883633708,757
354,3200,0.799727894224517,0.867412049539046,0.843169403359949,0.157199471598415,0.0575705922809159,757
1721,2107,0.960055339345412,0.950561804867817,0.963336037129903,0.0726552179656539,0.0155084639749714,757
2110,3779,0.943633511654828,0.832135739958299,0.951123661137759,0.0977542932628798,0.0310157130023145,757
1824,3393,0.900409903547009,0.705928139862193,0.900624592187912,0.122853368560106,0.0646526854141018,757
683,2856,0.524377233185612,0.714984769146606,0.577917600122976,0.196829590488771,0.124049575872636,757
2016,2019,0.945371126674893,0.843386981158357,0.954438548707014,0.0871862615587847,0.0297738321635158,757
3118,3580,0.917037182490147,0.842402784123828,0.919875448710944,0.107001321003963,0.0378397909042865,757
74,1227,0.927654923909862,0.811697645795298,0.936310483625293,0.0964332892998679,0.043340896269646,757
2660,3624,0.783664881407804,0.867779685535516,0.899207823516088,0.129458388375165,0.0539826537929639,757
1293,3951,0.916436312579527,0.906083171982466,0.916527006429846,0.105680317040951,0.0317595692412844,757
2396,3233,0.953437185276632,0.969111503600082,0.958494326716953,0.0752972258916777,0.0123220976711866,757
1880,3476,0.800383246369777,0.783703983280287,0.899323677852907,0.113606340819022,0.0461373094627473,757
370,2558,0.716796463902336,0.749348314316573,0.84394202642929,0.132100396301189,0.0491647146962737,757
123,3615,0.702675425594746,0.63218507623439,0.791550574840276,0.243064729194188,0.166746206627858,757
3121,3324,0.889132933100826,0.88676340670942,0.889546661683383,0.142668428005284,0.0519792396981063,757
76,1419,0.553366167619488,0.666227785857005,0.574547930707873,0.241743725231176,0.166326727307679,757
1118,1487,0.68332386172088,0.789607370874884,0.72683783190435,0.14002642007926,0.0681641720387946,757
2612,3031,0.170386073371694,0.733677465195054,0.804188249237277,0.240422721268164,0.156622750750428,757
1961,2123,0.937663290457768,0.746746999005506,0.952033911980049,0.105680317040951,0.047649713696049,757
769,3400,0.814011197727423,0.839450848712183,0.924916181587282,0.11889035667107,0.046650384050546,757
551,2276,0.592076364095979,0.724896898725937,0.745773638026475,0.302509907529723,0.220347817425014,757
615,3468,0.393122721749696,0.766031567542546,0.790506845249053,0.207397622192867,0.112293327847736,757
980,1116,0.897917648689866,0.803603994189378,0.924418940211563,0.105680317040951,0.0463485425073927,757
3126,3887,0.730903168168807,0.898394903609881,0.897486783902105,0.14002642007926,0.048473931390816,757
1963,2869,0.572301707456461,0.808644431215914,0.606418713164141,0.266842800528402,0.168379641992345,757
