"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t"
852,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.40512441030191,3.24766910549786,0.943967716562361,1,0.285380116959064,77.65,44.425,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55750296876751,3.32909212492387,0.952019424780274,1,0.333333333333333,31.95,70.85,66.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.82067051271186,3.37083733325359,0.956041175062412,5,0.340350877192982,48.6,81.8,82.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.64083974209252,3.47336326332299,0.960861803631887,1,0.352046783625731,37.3,97.925,95.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.30429002219874,3.24804775355266,0.950159023289217,5,0.328654970760234,17.2,44.525,59.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.76778730889258,3.09159003618671,0.926288430628228,2,0.239766081871345,87.875,9.85,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.80673178562206,3.35005663185386,0.953179439827639,0,0.325146198830409,47.625,76.2,71.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.48755451695109,3.35563629854974,0.955877021989672,3,0.342690058479532,27.45,77.65,81.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.03356617421386,3.28233461316629,0.953431141205841,4,0.350877192982456,6.325,55.3,72.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.63112707571017,3.35667969474099,0.955138333162341,5,0.334502923976608,36.725,77.975,78.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.19033902419719,3.42029071235305,0.955264183851442,0,0.31812865497076,69.55,91.75,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.30152251994459,3.50854476909741,0.963523819294826,0,0.370760233918129,17.075,99.3,98.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.21722932309869,3.24905104908252,0.950145343866489,0,0.335672514619883,12.7,44.725,59.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.67784873191843,3.10488578381573,0.924179063643514,2,0.223391812865497,97.5,11.25,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.08606920191013,3.18433668601643,0.94858315379091,10,0.346198830409357,8.125,26.575,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.30284026411061,2.99115531402308,0.925273417461783,1,0.242105263157895,74.25,2.75,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.58907432547679,3.19704040945716,0.94484046373243,0,0.302923976608187,34,29.875,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.75072294815195,3.20251287045724,0.943688656338702,5,0.308771929824561,44.55,31,34.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.11978352851285,3.2039636035294,0.943551862111419,2,0.280701754385965,65.925,31.525,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.56973035321245,3.3862622328325,0.955682774186929,1,0.349707602339181,32.775,85.1,80.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.596817470012618,3.47589260144732,0.963863068978489,1,0.394152046783626,0.525,98.15,99.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.52192367365739,3.19849176330414,0.93910057795561,0,0.261988304093567,81.35,30.225,21.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.92365103508019,3.24432888183379,0.942027974419479,1,0.272514619883041,90.875,43.25,28.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.67881232928669,3.3264243786441,0.952670565302144,1,0.327485380116959,39.55,70.15,69.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.77121187036485,3.33118778504693,0.952706131801238,5,0.328654970760234,45.625,71.4,69.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.03202411285879,3.23598132479527,0.946334256694368,1,0.286549707602339,61.275,40.65,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.33632446061787,3.24483016796661,0.947740501350843,2,0.347368421052632,18.95,43.4,49.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.20670282060867,3.34464557190761,0.955321637426901,1,0.350877192982456,12.15,74.875,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.22803391141514,3.20186414601253,0.941289285592148,0,0.267836257309942,71.075,30.8,26.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.32963240264709,3.14989822801495,0.936911870319073,2,0.260818713450292,75.1,18.75,17.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.49449572825064,3.09715268970193,0.940279744194795,7,0.313450292397661,27.95,10.425,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.56490163061401,2.99786105578854,0.924113402414418,6,0.225730994152047,82.425,3.075,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.832168906364925,3.433122105714,0.961428131732841,2,0.384795321637427,2.225,93.775,96.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.82077073011606,3.33788352671937,0.948164563455422,0,0.292397660818713,88.975,72.775,51.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.70571804932892,3.51719753824601,0.963269382032078,0,0.373099415204678,41.15,99.525,98.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.5313494438688,3.27329317091763,0.949830717143737,1,0.328654970760234,30.25,52.525,57.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",4.44030489332632,3.29490620145744,0.937270271194556,0,0.278362573099415,99.575,60.025,17.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.10250702265418,3.02011721879625,0.931519441879553,13,0.265497076023392,64.95,3.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.78484433920491,3.31894980410305,0.953797749734961,6,0.334502923976608,46.625,67.975,74.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.33735494527656,2.99123113941843,0.924646899900824,3,0.24327485380117,75.375,2.775,5.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.61501238715679,3.28115914060777,0.948952498204576,0,0.323976608187135,35.6,54.875,54.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.23069038961125,3.34983782056428,0.955762114838754,5,0.355555555555556,13.275,76.15,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.44567441257498,3.16879064662993,0.928772613795698,2,0.229239766081871,96.175,22.675,7.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.57218183070596,3.25569771158326,0.944826784309702,4,0.293567251461988,82.7,46.575,38.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.12499362550828,3.20574506187669,0.944312438015116,10,0.27719298245614,66.3,31.9,36.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.03632218776385,3.42509000185957,0.956473444820629,0,0.325146198830409,61.625,92.675,83.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.44061151898015,3.39356762410833,0.957214869532506,2,0.346198830409357,24.55,87.05,86.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.87756259413887,3.29226171986496,0.947858144386307,4,0.305263157894737,90.05,59,50.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.19130026532641,3.43853852450779,0.961299545159194,5,0.367251461988304,11.6,94.45,96.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.78583313630317,3.26135346961327,0.943053931124107,0,0.287719298245614,88.2,48.525,32.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.910044405564,2.93119407987311,0.919221640846756,13,0.216374269005848,90.725,1.325,2.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.0989628669401,3.47043857171337,0.96191511918197,1,0.377777777777778,8.775,97.675,97.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.27980143859378,3.14615423418613,0.939658698402927,5,0.273684210526316,73.325,18,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.32963161527683,3.14011758915522,0.938074621250983,4,0.286549707602339,75.075,16.9,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.73190284583939,3.30162080404821,0.948999008241852,1,0.328654970760234,43.05,62.225,54.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.92870640204071,3.33135799879227,0.952298485003933,0,0.314619883040936,55.425,71.475,68.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.32790904000362,3.35291928031159,0.955231353236893,0,0.345029239766082,18.375,76.85,79.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.80724314452215,3.31214153983546,0.950509216511063,0,0.311111111111111,47.7,65.925,60.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.19163374026721,3.02410967760533,0.930994152046784,4,0.259649122807018,69.625,4.125,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.76480895039082,3.28603925680992,0.948878629321843,0,0.32046783625731,45.3,56.675,54.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.78866383483131,3.35029989349569,0.953411990014021,0,0.31812865497076,46.875,76.3,72.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.02432488815098,3.17296316146646,0.938939160767416,1,0.283040935672515,60.975,23.9,20.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.89822615431947,3.22868003474885,0.944520365240587,4,0.297076023391813,53.375,38.475,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.975128989997861,3.46742405721353,0.962229745904723,1,0.380116959064327,4.7,97.45,97.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",0.995919703546649,3.53946847443749,0.965756301084094,0,0.395321637426901,5.35,99.925,99.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",3.91423444943495,2.7859315733232,0.889318422762559,2,0.16140350877193,98.5,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",4.47173396333342,2.85222789944125,0.885997058924113,3,0.129824561403509,99.65,0.45,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.97480295081361,3.07350172359241,0.927218631373756,6,0.229239766081871,91.625,7.975,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.66814531209074,3.27804612905987,0.95106733695838,0,0.308771929824561,38.975,54.05,63.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.51514965911117,3.37588058308242,0.955152012585069,0,0.338011695906433,29.325,83.075,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.74801245398229,3.42465233487653,0.954268321876817,0,0.305263157894737,87.525,92.525,75.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.13926474128723,3.19309015603531,0.942542320714066,1,0.301754385964912,67.025,28.975,30.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.04221368937089,3.31536331171916,0.955130125508704,3,0.352046783625731,6.575,66.875,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.29130734255534,3.21047299577688,0.948041448650867,6,0.335672514619883,16.525,33.3,50.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.28724866753852,3.05629878166233,0.930923019048596,7,0.258479532163743,73.6,6.075,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.55717419047838,3.38259034005919,0.953045381484901,0,0.308771929824561,82.225,84.175,71.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.11539780373682,3.12038351001384,0.936972059779077,6,0.260818713450292,65.55,13.175,17.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.90411602959342,3.21928824903106,0.944873294346979,0,0.287719298245614,53.7,35.9,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.18302718771729,3.41497769488345,0.956325707055162,1,0.329824561403509,69.25,90.875,83.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.87373313822574,3.35920716781942,0.954167094148627,0,0.338011695906433,51.875,78.7,75.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55685442070998,3.15570318755849,0.94247665948497,0,0.306432748538012,31.9,19.825,30.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.65254666153543,3.19537360089506,0.93801990356007,3,0.252631578947368,85.075,29.475,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.29770865970922,3.2855854533538,0.950200061557402,0,0.341520467836257,16.8,56.525,59.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.93881732108482,3.23902723128536,0.946049724701618,5,0.295906432748538,56.125,41.475,43.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.88405387398851,3.04128548778209,0.926592113812797,9,0.218713450292398,90.225,5.225,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.41765686008718,3.3107492631036,0.945152354570637,0,0.287719298245614,78,65.55,40.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.85955151596445,3.2733716534866,0.948156355801785,5,0.302923976608187,50.875,52.55,51.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.72782072344747,3.23352550462232,0.948695325057283,0,0.325146198830409,42.85,39.925,53.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.6174685636909,3.28385733426476,0.950695256660169,2,0.315789473684211,35.825,55.875,61.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.77146880363727,3.19556210366699,0.942668171403167,0,0.304093567251462,45.65,29.55,30.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.90385863672138,3.30081742068801,0.948782873362744,1,0.309941520467836,53.675,62,53.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.21234470656016,3.34687712316251,0.955655415341473,1,0.347368421052632,12.5,75.475,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.03243890766574,3.32924691545285,0.95157347559933,4,0.311111111111111,61.325,70.875,65.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.06966665415304,3.32528858690177,0.950558462432885,0,0.312280701754386,63.3,69.825,60.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.94438140257585,3.45912060853524,0.959031496870832,0,0.334502923976608,56.45,96.7,91.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.13543995003968,3.34963801424099,0.957026093498854,5,0.350877192982456,9.975,76.1,85.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.49618733474214,3.07066822303719,0.934996751137102,14,0.274853801169591,80.575,7.625,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.19582683428845,3.29763112491523,0.947193324441709,0,0.301754385964912,69.825,60.975,47.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.55205028061522,3.16383035246575,0.943226291850484,4,0.306432748538012,31.55,21.575,32.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.31983849112098,3.5112957004858,0.961578605382853,1,0.343859649122807,74.8,99.375,96.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.7068143808073,3.34671729369176,0.954561061523204,1,0.335672514619883,41.275,75.35,76.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.85534318976749,3.29271444999018,0.951050921651106,5,0.315789473684211,50.575,59.4,62.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",2.58036296042788,3.32937133377012,0.950853937963818,1,0.311111111111111,83.1,70.925,62.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.02356094859885,3.37114887250262,0.957721008173455,6,0.36140350877193,6.05,81.825,87.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.45906743580551,3.28705462251222,0.9516555521357,4,0.333333333333333,25.4,57.05,65.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.86966283375334,3.35636720599571,0.954807291132314,7,0.32046783625731,51.675,77.9,77.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,"sampled","misc_abund_short","10",FALSE,43,855,"126200986261507706763942175",1.46091595558673,3.39140854836996,0.956867412195205,0,0.342690058479532,25.575,86.6,84.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
