"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","mean_po_comparison","n_po_comparisons","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","mean_po_comparison_percentile","mean_po_comparison_sims","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","mean_po_comparison_95","mean_po_comparison_min","mean_po_comparison_max","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t","mean_po_comparison_95_ratio_1t"
-99,"observed","fia_short","15133000027_jacknife_4",FALSE,10,17,"15",1.11986953685972,2.09929279993392,0.85121107266436,7,0,0.117647058823529,15,46.6666666666667,46.6666666666667,53.3333333333333,40,40,73.3333333333333,46.6666666666667,6.4,8.3,7,0.117647058823529,0.0205882352941177,0.235294117647059,0.0411764705882353,0.235294117647059,20,0.141176470588235,3.02211071941098,0.145328719723183,15,15,13,15,-0.375149401916807,2.23940225394539,2.20196459256955,-0.745270804089742,0.892733564013841,1.85465261855982,1.88816752592018,2.25161349828229,2.26238625418332,1.92168243328054,0.407733635623497,0.761937716262976,0.776470588235294,0.890311418685121,0.214285714285714,0.105042016806723,0.214285714285714,0.865140922557526,0.883333333333333,0.975224162943218,0.8,0.891380893328391,0.835603911808226,1
-99,"observed","fia_short","15133000027_jacknife_5",FALSE,10,17,"15",0.49462731249945,2.20082764903455,0.878892733564014,5,0,0.125490196078431,15,20,86.6666666666667,86.6666666666667,13.3333333333333,80,26.6666666666667,13.3333333333333,6.4,8.3,7,0.125490196078431,0.0205882352941177,0.273529411764706,0.0411764705882353,0.252941176470588,33.3333333333333,0.141176470588235,3.02211071941098,0.145328719723183,15,15,13,15,-0.375149401916807,2.23940225394539,2.20196459256955,-0.745270804089742,0.892733564013841,1.85465261855982,1.88816752592018,2.25161349828229,2.26238625418332,1.92168243328054,0.407733635623497,0.761937716262976,0.776470588235294,0.890311418685121,0.214285714285714,0.105042016806723,0.214285714285714,0.865140922557526,0.883333333333333,0.975224162943218,0.8,0.891380893328391,0.835603911808226,1
-99,"observed","fia_short","15133000027_jacknife_6",FALSE,9,17,"22",0.75660421054399,2.06851349735954,0.858131487889273,4,0,0.120320855614973,22,36.3636363636364,77.2727272727273,77.2727272727273,31.8181818181818,68.1818181818182,31.8181818181818,18.1818181818182,5.09090909090909,7,5,0.120320855614973,0.0308823529411765,0.263235294117647,0.0588235294117647,0.232352941176471,4.54545454545455,0.159409218232748,4.14814814814815,0.193771626297578,22,22,18,22,-0.991822623430615,2.03458289499286,1.99359632167365,-2.07407407407407,0.885813148788927,1.66997680311351,1.72411957448236,2.16468039320707,2.18083952705862,1.77635477021503,0.510862723945109,0.717474048442907,0.742214532871972,0.882179930795848,0.249299719887955,0.112044817927171,0.252100840336134,0.729579901762803,0.85,0.980599113260611,0.741071428571429,0.862385917145225,0.791767999277738,0.98
-99,"observed","fia_short","15133000027_jacknife_7",FALSE,11,17,"11",0.857835356475823,2.28237437615925,0.885813148788927,7,0,0.101604278074866,11,27.2727272727273,81.8181818181818,81.8181818181818,18.1818181818182,72.7272727272727,36.3636363636364,18.1818181818182,7.81818181818182,9.5,8,0.101604278074866,0.0147058823529412,0.220588235294118,0.0294117647058824,0.205882352941176,27.2727272727273,0.127272727272727,2.62516341559597,0.103806228373702,11,11,10,11,0.0546780029370938,2.42744042507334,2.38796984905589,-0.15825241450518,0.899653979238754,2.03195622385697,2.05378739837019,2.33623815566442,2.34393298130802,2.07561857288341,0.31197675745105,0.804498269896194,0.813148788927336,0.897923875432526,0.182352941176471,0.0941176470588235,0.182352941176471,0.903853226065767,0.900000000000001,0.969929052200743,0.833333333333333,0.905358333748793,0.860046147722108,1
-99,"observed","fia_short","15133000027_jacknife_8",FALSE,10,17,"15",0.312218916404358,2.23160695160893,0.885813148788927,4,0,0.149019607843137,15,13.3333333333333,93.3333333333333,93.3333333333333,6.66666666666667,86.6666666666667,13.3333333333333,6.66666666666667,6.4,8.3,7,0.149019607843137,0.0205882352941177,0.273529411764706,0.0411764705882353,0.252941176470588,73.3333333333333,0.141176470588235,3.02211071941098,0.145328719723183,15,15,13,15,-0.375149401916807,2.23940225394539,2.20196459256955,-0.745270804089742,0.892733564013841,1.85465261855982,1.88816752592018,2.25161349828229,2.26238625418332,1.92168243328054,0.407733635623497,0.761937716262976,0.776470588235294,0.890311418685121,0.214285714285714,0.105042016806723,0.214285714285714,0.865140922557526,0.883333333333333,0.975224162943218,0.8,0.891380893328391,0.835603911808226,1
-99,"observed","fia_short","15133000027_jacknife_9",FALSE,10,17,"15",0.49462731249945,2.20082764903455,0.878892733564014,5,0,0.125490196078431,15,20,86.6666666666667,86.6666666666667,13.3333333333333,80,26.6666666666667,13.3333333333333,6.4,8.3,7,0.125490196078431,0.0205882352941177,0.273529411764706,0.0411764705882353,0.252941176470588,33.3333333333333,0.141176470588235,3.02211071941098,0.145328719723183,15,15,13,15,-0.375149401916807,2.23940225394539,2.20196459256955,-0.745270804089742,0.892733564013841,1.85465261855982,1.88816752592018,2.25161349828229,2.26238625418332,1.92168243328054,0.407733635623497,0.761937716262976,0.776470588235294,0.890311418685121,0.214285714285714,0.105042016806723,0.214285714285714,0.865140922557526,0.883333333333333,0.975224162943218,0.8,0.891380893328391,0.835603911808226,1
-99,"observed","fia_short","51117000073_jacknife_1",FALSE,9,15,"11",1.0600618559999,2.02622962299529,0.844444444444444,6,0,0.096969696969697,11,45.4545454545455,54.5454545454545,54.5454545454545,36.3636363636364,45.4545454545455,63.6363636363636,36.3636363636364,5.81818181818182,7.5,6,0.096969696969697,0.0166666666666667,0.2,0.0333333333333333,0.2,0,0.144242424242424,2.66666666666667,0.133333333333333,11,11,9,11,-0.33968788426866,2.03878585864988,2.00349764322569,-0.592592592592593,0.88,1.79995879820973,1.82470079599138,2.14481165425818,2.15353245665425,1.84944279377303,0.353573658444523,0.757777777777778,0.768888888888889,0.877777777777778,0.206666666666667,0.106666666666667,0.206666666666667,0.891927653594454,0.9,0.973533838431857,0.833333333333333,0.905358333748792,0.860046147722107,1
-99,"observed","fia_short","51117000073_jacknife_10",FALSE,10,15,"7",0.977563504381102,2.17618566156031,0.871111111111111,7,0,0.0952380952380952,7,42.8571428571429,71.4285714285714,71.4285714285714,28.5714285714286,57.1428571428571,57.1428571428571,28.5714285714286,7.14285714285714,8.7,7,0.0952380952380952,0.00999999999999999,0.19,0.02,0.18,14.2857142857143,0.123809523809524,2.27683991532123,0.0888888888888889,7,7,7,7,0.127279220613578,2.24338598636013,2.20993205739904,0,0.888888888888889,1.99134641341099,2.00451714233177,2.24071959929127,2.24595208072891,2.01768787125255,0.254605667317925,0.805333333333333,0.810666666666667,0.887555555555556,0.166666666666667,0.0888888888888889,0.166666666666667,0.929405159979375,0.924999999999999,0.970613718833739,0.879999999999999,0.927718771729283,0.89654017477676,1
-99,"observed","fia_short","51117000073_jacknife_2",FALSE,9,15,"11",0.570222488088519,2.08376603748565,0.862222222222222,5,0,0.115151515151515,11,27.2727272727273,81.8181818181818,81.8181818181818,18.1818181818182,72.7272727272727,36.3636363636364,18.1818181818182,5.81818181818182,7.5,6,0.115151515151515,0.0166666666666667,0.25,0.0333333333333333,0.233333333333333,27.2727272727273,0.144242424242424,2.66666666666667,0.133333333333333,11,11,9,11,-0.33968788426866,2.03878585864988,2.00349764322569,-0.592592592592593,0.88,1.79995879820973,1.82470079599138,2.14481165425818,2.15353245665425,1.84944279377303,0.353573658444523,0.757777777777778,0.768888888888889,0.877777777777778,0.206666666666667,0.106666666666667,0.206666666666667,0.891927653594454,0.9,0.973533838431857,0.833333333333333,0.905358333748792,0.860046147722107,1
-99,"observed","fia_short","51117000073_jacknife_3",FALSE,9,15,"11",0.592592592592592,2.04888282790134,0.853333333333333,6,0,0.133333333333333,11,36.3636363636364,63.6363636363636,72.7272727272727,27.2727272727273,54.5454545454545,63.6363636363636,36.3636363636364,5.81818181818182,7.5,6,0.133333333333333,0.0166666666666667,0.25,0.0333333333333333,0.233333333333333,45.4545454545455,0.144242424242424,2.66666666666667,0.133333333333333,11,11,9,11,-0.33968788426866,2.03878585864988,2.00349764322569,-0.592592592592593,0.88,1.79995879820973,1.82470079599138,2.14481165425818,2.15353245665425,1.84944279377303,0.353573658444523,0.757777777777778,0.768888888888889,0.877777777777778,0.206666666666667,0.106666666666667,0.206666666666667,0.891927653594454,0.9,0.973533838431857,0.833333333333333,0.905358333748792,0.860046147722107,1
-99,"observed","fia_short","51117000073_jacknife_4",FALSE,9,15,"11",0.592592592592592,2.04888282790134,0.853333333333333,6,0,0.133333333333333,11,36.3636363636364,63.6363636363636,72.7272727272727,27.2727272727273,54.5454545454545,63.6363636363636,36.3636363636364,5.81818181818182,7.5,6,0.133333333333333,0.0166666666666667,0.25,0.0333333333333333,0.233333333333333,45.4545454545455,0.144242424242424,2.66666666666667,0.133333333333333,11,11,9,11,-0.33968788426866,2.03878585864988,2.00349764322569,-0.592592592592593,0.88,1.79995879820973,1.82470079599138,2.14481165425818,2.15353245665425,1.84944279377303,0.353573658444523,0.757777777777778,0.768888888888889,0.877777777777778,0.206666666666667,0.106666666666667,0.206666666666667,0.891927653594454,0.9,0.973533838431857,0.833333333333333,0.905358333748792,0.860046147722107,1
-99,"observed","fia_short","51117000073_jacknife_5",FALSE,8,15,"15",0.730576693561346,1.93380999892063,0.835555555555556,4,0,0.111111111111111,15,40,66.6666666666667,66.6666666666667,33.3333333333333,60,46.6666666666667,26.6666666666667,4.4,6.3,5,0.111111111111111,0.0233333333333333,0.243333333333333,0.0466666666666667,0.22,0,0.16,3.71231060122937,0.186666666666667,15,15,13,15,-1.190918356249,1.82329057175176,1.79042584288883,-1.85615530061469,0.871111111111111,1.5990147122063,1.63699827388137,2.04890370922509,2.06111283257959,1.67498183555644,0.462098120373297,0.703111111111111,0.721777777777778,0.868,0.242857142857143,0.119047619047619,0.242857142857143,0.811949551581856,0.883333333333333,0.98229419227365,0.799999999999999,0.891380893328392,0.835603911808226,1
-99,"observed","fia_short","51117000073_jacknife_6",FALSE,9,15,"11",0.570222488088519,2.08376603748565,0.862222222222222,5,0,0.115151515151515,11,27.2727272727273,81.8181818181818,81.8181818181818,18.1818181818182,72.7272727272727,36.3636363636364,18.1818181818182,5.81818181818182,7.5,6,0.115151515151515,0.0166666666666667,0.25,0.0333333333333333,0.233333333333333,27.2727272727273,0.144242424242424,2.66666666666667,0.133333333333333,11,11,9,11,-0.33968788426866,2.03878585864988,2.00349764322569,-0.592592592592593,0.88,1.79995879820973,1.82470079599138,2.14481165425818,2.15353245665425,1.84944279377303,0.353573658444523,0.757777777777778,0.768888888888889,0.877777777777778,0.206666666666667,0.106666666666667,0.206666666666667,0.891927653594454,0.9,0.973533838431857,0.833333333333333,0.905358333748792,0.860046147722107,1
-99,"observed","fia_short","51117000073_jacknife_7",FALSE,7,15,"21",0.88667492342181,1.76700919107457,0.8,3,0,0.114285714285714,21,52.3809523809524,57.1428571428571,57.1428571428571,47.6190476190476,47.6190476190476,52.3809523809524,28.5714285714286,3.28571428571429,5,3,0.114285714285714,0.0333333333333333,0.233333333333333,0.0666666666666667,0.2,0,0.17015873015873,1.84892880596448,0.24,21,21,18,21,-0.22261552228017,1.61984774146812,1.61984774146812,-0.229081064496364,0.853333333333333,1.38971545470048,1.44815527141606,1.91636839412848,1.93380999892063,1.50659508813164,0.544094544220153,0.644444444444444,0.675555555555556,0.848888888888889,0.23,0.12,0.276666666666667,0.996503087520008,0.851851851851852,1,0.74074074074074,0.860536330838436,0.785185066322099,0.702127659574468
-99,"observed","fia_short","51117000073_jacknife_8",FALSE,8,15,"15",0.204676610843291,1.95646320382668,0.844444444444444,4,0,0.151111111111111,15,26.6666666666667,73.3333333333333,80,20,66.6666666666667,46.6666666666667,26.6666666666667,4.4,6.3,5,0.151111111111111,0.0233333333333333,0.31,0.0466666666666667,0.286666666666667,46.6666666666667,0.16,3.71231060122937,0.186666666666667,15,15,13,15,-1.190918356249,1.82329057175176,1.79042584288883,-1.85615530061469,0.871111111111111,1.5990147122063,1.63699827388137,2.04890370922509,2.06111283257959,1.67498183555644,0.462098120373297,0.703111111111111,0.721777777777778,0.868,0.242857142857143,0.119047619047619,0.242857142857143,0.811949551581856,0.883333333333333,0.98229419227365,0.799999999999999,0.891380893328392,0.835603911808226,1
-99,"observed","fia_short","51117000073_jacknife_9",FALSE,8,15,"15",0.18147170884357,1.99134641341099,0.853333333333333,3,0,0.142222222222222,15,20,86.6666666666667,86.6666666666667,13.3333333333333,80,26.6666666666667,13.3333333333333,4.4,6.3,5,0.142222222222222,0.0233333333333333,0.31,0.0466666666666667,0.286666666666667,33.3333333333333,0.16,3.71231060122937,0.186666666666667,15,15,13,15,-1.190918356249,1.82329057175176,1.79042584288883,-1.85615530061469,0.871111111111111,1.5990147122063,1.63699827388137,2.04890370922509,2.06111283257959,1.67498183555644,0.462098120373297,0.703111111111111,0.721777777777778,0.868,0.242857142857143,0.119047619047619,0.242857142857143,0.811949551581856,0.883333333333333,0.98229419227365,0.799999999999999,0.891380893328392,0.835603911808226,1
-99,"observed","fia_short","53109000031_jacknife_1",FALSE,10,18,"22",1.23964972065959,2.05822390413117,0.839506172839506,7,0,0.118686868686869,22,54.5454545454545,36.3636363636364,40.9090909090909,50,36.3636363636364,77.2727272727273,54.5454545454545,6.09090909090909,8,6,0.118686868686869,0.0291666666666667,0.248611111111111,0.0555555555555556,0.222222222222222,4.54545454545455,0.150553150553151,3.55756236768943,0.172839506172839,22,22,18,22,-0.55853729172724,2.23483109532725,2.19112985407616,-1.28072245236819,0.895061728395062,1.79175946922805,1.84289430885419,2.25897952653864,2.27424093073177,1.89222754926837,0.482481461503714,0.744907407407407,0.766975308641975,0.891820987654321,0.235449735449735,0.105820105820106,0.238095238095238,0.785191684178045,0.85,0.97590764338427,0.741071428571428,0.862385917145224,0.791767999277738,0.98
-99,"observed","fia_short","53109000031_jacknife_10",FALSE,10,18,"22",0.893206784219086,2.16815523601597,0.87037037037037,5,0,0.113636363636364,22,36.3636363636364,77.2727272727273,77.2727272727273,31.8181818181818,68.1818181818182,31.8181818181818,18.1818181818182,6.09090909090909,8,6,0.113636363636364,0.0291666666666667,0.248611111111111,0.0555555555555556,0.219444444444444,4.54545454545455,0.150553150553151,3.55756236768943,0.172839506172839,22,22,18,22,-0.55853729172724,2.23483109532725,2.19112985407616,-1.28072245236819,0.895061728395062,1.79175946922805,1.84289430885419,2.25897952653864,2.27424093073177,1.89222754926837,0.482481461503714,0.744907407407407,0.766975308641975,0.891820987654321,0.235449735449735,0.105820105820106,0.238095238095238,0.785191684178045,0.85,0.97590764338427,0.741071428571428,0.862385917145224,0.791767999277738,0.98
-99,"observed","fia_short","53109000031_jacknife_2",FALSE,6,18,"58",0.452761207890277,1.54183273828636,0.746913580246914,2,0,0.166666666666667,58,34.4827586206897,43.1034482758621,44.8275862068966,32.7586206896552,43.1034482758621,67.2413793103448,41.3793103448276,1.86206896551724,4,2,0.166666666666667,0.0555555555555556,0.333333333333333,0.0555555555555556,0.286111111111111,43.1034482758621,0.183403912079048,2.12155340919227,0.37037037037037,58,43,35,58,-0.520390965944475,1.35122574795328,1.31905546471505,-0.760725774312731,0.833333333333333,1.03790833306283,1.19293474625364,1.76485878840212,1.79175946922805,1.26659820541913,0.753851136165222,0.554475308641975,0.591666666666667,0.824537037037037,0.252582846003899,0.130604288499025,0.348927875243665,0.882191655316529,0.729166666666667,0.980310573382925,0.6525,0.75866973558971,0.696637888589479,0.558705357142857
-99,"observed","fia_short","53109000031_jacknife_3",FALSE,9,18,"30",0.843274042711568,1.95213820941536,0.827160493827161,6,0,0.138888888888889,30,36.6666666666667,40,46.6666666666667,33.3333333333333,40,83.3333333333333,60,4.73333333333333,7,5,0.138888888888889,0.0402777777777778,0.293055555555555,0.0555555555555556,0.277777777777778,30,0.164750957854406,2.07407407407407,0.222222222222222,30,26,23,30,0,2.03328958812334,1.98537214557972,0,0.888888888888889,1.61115781734392,1.68625715874814,2.17614930487904,2.19722457733622,1.74549177477508,0.586066759992303,0.702469135802469,0.732716049382716,0.884413580246914,0.247892720306513,0.120689655172414,0.272030651340996,0.980336051416609,0.81875,0.957232998761652,0.702777777777778,0.83589819381213,0.770787277830047,0.840506329113923
-99,"observed","fia_short","53109000031_jacknife_4",FALSE,8,18,"40",0.592927061281571,1.87512185601982,0.820987654320988,4,0,0.129166666666667,40,30,52.5,57.5,27.5,52.5,65,42.5,3.675,6,4,0.129166666666667,0.0541666666666667,0.279166666666667,0.0555555555555556,0.225,7.5,0.170299145299145,2.27882045571188,0.265432098765432,40,38,26,40,-0.404298139055626,1.85615530061469,1.81515260979234,-0.422665155097192,0.87037037037037,1.42499131340827,1.53141271018487,2.043663812314,2.06206954130016,1.60493162325829,0.637078227891893,0.659104938271605,0.701543209876543,0.864351851851852,0.222079772079772,0.126780626780627,0.300569800569801,0.991940121480159,0.773255813953489,0.982007055132589,0.636046511627907,0.804063111408126,0.717553823106714,0.548360655737705
-99,"observed","fia_short","53109000031_jacknife_5",FALSE,7,18,"49",0.563869299218467,1.66295046658821,0.771604938271605,4,0,0.153061224489796,49,32.6530612244898,34.6938775510204,38.7755102040816,30.6122448979592,34.6938775510204,87.7551020408163,67.3469387755102,2.6734693877551,5,3,0.153061224489796,0.0555555555555556,0.277777777777778,0.0555555555555556,0.277777777777778,32.6530612244898,0.174981103552532,2.69728576665873,0.314814814814815,49,49,31,48,-0.400982828806357,1.61340162389529,1.57378302605319,-1.07743802519062,0.851851851851852,1.23376732470416,1.36399112185669,1.90599850039602,1.92691450526411,1.43968350576067,0.693147180559945,0.608641975308642,0.650617283950617,0.845679012345679,0.237037037037037,0.128472222222222,0.325231481481481,0.746819071824551,0.752941176470588,0.98292182608742,0.63921568627451,0.781951357143923,0.702925746750991,0.551764705882353
-99,"observed","fia_short","53109000031_jacknife_6",FALSE,10,18,"22",1.70127099200319,2.03300019997991,0.827160493827161,7,0,0.113636363636364,22,77.2727272727273,31.8181818181818,31.8181818181818,72.7272727272727,27.2727272727273,77.2727272727273,54.5454545454545,6.09090909090909,8,6,0.113636363636364,0.0291666666666667,0.248611111111111,0.0555555555555556,0.219444444444444,4.54545454545455,0.150553150553151,3.55756236768943,0.172839506172839,22,22,18,22,-0.55853729172724,2.23483109532725,2.19112985407616,-1.28072245236819,0.895061728395062,1.79175946922805,1.84289430885419,2.25897952653864,2.27424093073177,1.89222754926837,0.482481461503714,0.744907407407407,0.766975308641975,0.891820987654321,0.235449735449735,0.105820105820106,0.238095238095238,0.785191684178045,0.85,0.97590764338427,0.741071428571428,0.862385917145224,0.791767999277738,0.98
-99,"observed","fia_short","53109000031_jacknife_7",FALSE,9,18,"30",1.02640047855933,1.91922323092612,0.814814814814815,6,0,0.151851851851852,30,50,33.3333333333333,33.3333333333333,43.3333333333333,30,83.3333333333333,60,4.73333333333333,7,5,0.151851851851852,0.0402777777777778,0.293055555555555,0.0555555555555556,0.277777777777778,50,0.164750957854406,2.07407407407407,0.222222222222222,30,26,23,30,0,2.03328958812334,1.98537214557972,0,0.888888888888889,1.61115781734392,1.68625715874814,2.17614930487904,2.19722457733622,1.74549177477508,0.586066759992303,0.702469135802469,0.732716049382716,0.884413580246914,0.247892720306513,0.120689655172414,0.272030651340996,0.980336051416609,0.81875,0.957232998761652,0.702777777777778,0.83589819381213,0.770787277830047,0.840506329113923
-99,"observed","fia_short","53109000031_jacknife_8",FALSE,10,18,"22",1.91641063908791,1.95052687404108,0.796296296296296,8,0,0.146464646464646,22,86.3636363636364,13.6363636363636,13.6363636363636,81.8181818181818,9.09090909090909,95.4545454545455,77.2727272727273,6.09090909090909,8,6,0.146464646464646,0.0291666666666667,0.304166666666667,0.0555555555555556,0.275,54.5454545454545,0.150553150553151,3.55756236768943,0.172839506172839,22,22,18,22,-0.55853729172724,2.23483109532725,2.19112985407616,-1.28072245236819,0.895061728395062,1.79175946922805,1.84289430885419,2.25897952653864,2.27424093073177,1.89222754926837,0.482481461503714,0.744907407407407,0.766975308641975,0.891820987654321,0.235449735449735,0.105820105820106,0.238095238095238,0.785191684178045,0.85,0.97590764338427,0.741071428571428,0.862385917145224,0.791767999277738,0.98
-99,"observed","fia_short","53109000031_jacknife_9",FALSE,9,18,"30",0.843274042711568,1.95213820941536,0.827160493827161,6,0,0.138888888888889,30,36.6666666666667,40,46.6666666666667,33.3333333333333,40,83.3333333333333,60,4.73333333333333,7,5,0.138888888888889,0.0402777777777778,0.293055555555555,0.0555555555555556,0.277777777777778,30,0.164750957854406,2.07407407407407,0.222222222222222,30,26,23,30,0,2.03328958812334,1.98537214557972,0,0.888888888888889,1.61115781734392,1.68625715874814,2.17614930487904,2.19722457733622,1.74549177477508,0.586066759992303,0.702469135802469,0.732716049382716,0.884413580246914,0.247892720306513,0.120689655172414,0.272030651340996,0.980336051416609,0.81875,0.957232998761652,0.702777777777778,0.83589819381213,0.770787277830047,0.840506329113923
-99,"observed","fia_short","53139000033_jacknife_1",FALSE,8,18,"40",0.0592970282265066,1.95598384658436,0.845679012345679,3,0,0.159722222222222,40,10,77.5,82.5,7.5,75,42.5,25,3.675,6,4,0.159722222222222,0.0541666666666667,0.334722222222222,0.0555555555555556,0.280555555555555,47.5,0.170299145299145,2.27882045571188,0.265432098765432,40,38,26,40,-0.404298139055626,1.85615530061469,1.81515260979234,-0.422665155097192,0.87037037037037,1.42499131340827,1.53141271018487,2.043663812314,2.06206954130016,1.60493162325829,0.637078227891893,0.659104938271605,0.701543209876543,0.864351851851852,0.222079772079772,0.126780626780627,0.300569800569801,0.991940121480159,0.773255813953489,0.982007055132589,0.636046511627907,0.804063111408126,0.717553823106714,0.548360655737705
-99,"observed","fia_short","53139000033_jacknife_10",FALSE,8,18,"40",0.253599093058315,1.98505318790462,0.851851851851852,2,0,0.152777777777778,40,15,87.5,87.5,12.5,82.5,25,12.5,3.675,6,4,0.152777777777778,0.0541666666666667,0.334722222222222,0.0555555555555556,0.280555555555555,35,0.170299145299145,2.27882045571188,0.265432098765432,40,38,26,40,-0.404298139055626,1.85615530061469,1.81515260979234,-0.422665155097192,0.87037037037037,1.42499131340827,1.53141271018487,2.043663812314,2.06206954130016,1.60493162325829,0.637078227891893,0.659104938271605,0.701543209876543,0.864351851851852,0.222079772079772,0.126780626780627,0.300569800569801,0.991940121480159,0.773255813953489,0.982007055132589,0.636046511627907,0.804063111408126,0.717553823106714,0.548360655737705
-99,"observed","fia_short","53139000033_jacknife_2",FALSE,7,18,"49",0.346261373334381,1.81698317337931,0.820987654320988,2,0,0.151927437641723,49,24.4897959183673,75.5102040816327,79.5918367346939,22.4489795918367,73.469387755102,44.8979591836735,24.4897959183673,2.6734693877551,5,3,0.151927437641723,0.0555555555555556,0.322222222222222,0.0555555555555556,0.277777777777778,32.6530612244898,0.174981103552532,2.69728576665873,0.314814814814815,49,49,31,48,-0.400982828806357,1.61340162389529,1.57378302605319,-1.07743802519062,0.851851851851852,1.23376732470416,1.36399112185669,1.90599850039602,1.92691450526411,1.43968350576067,0.693147180559945,0.608641975308642,0.650617283950617,0.845679012345679,0.237037037037037,0.128472222222222,0.325231481481481,0.746819071824551,0.752941176470588,0.98292182608742,0.63921568627451,0.781951357143923,0.702925746750991,0.551764705882353
-99,"observed","fia_short","53139000033_jacknife_3",FALSE,8,18,"40",0.0592970282265066,1.95598384658436,0.845679012345679,3,0,0.159722222222222,40,10,77.5,82.5,7.5,75,42.5,25,3.675,6,4,0.159722222222222,0.0541666666666667,0.334722222222222,0.0555555555555556,0.280555555555555,47.5,0.170299145299145,2.27882045571188,0.265432098765432,40,38,26,40,-0.404298139055626,1.85615530061469,1.81515260979234,-0.422665155097192,0.87037037037037,1.42499131340827,1.53141271018487,2.043663812314,2.06206954130016,1.60493162325829,0.637078227891893,0.659104938271605,0.701543209876543,0.864351851851852,0.222079772079772,0.126780626780627,0.300569800569801,0.991940121480159,0.773255813953489,0.982007055132589,0.636046511627907,0.804063111408126,0.717553823106714,0.548360655737705
-99,"observed","fia_short","53139000033_jacknife_4",FALSE,9,18,"30",0.942809041582063,2.00008522149066,0.839506172839506,5,0,0.122222222222222,30,40,56.6666666666667,56.6666666666667,36.6666666666667,53.3333333333333,60,40,4.73333333333333,7,5,0.122222222222222,0.0402777777777778,0.277777777777778,0.0555555555555556,0.252777777777778,6.66666666666667,0.164750957854406,2.07407407407407,0.222222222222222,30,26,23,30,0,2.03328958812334,1.98537214557972,0,0.888888888888889,1.61115781734392,1.68625715874814,2.17614930487904,2.19722457733622,1.74549177477508,0.586066759992303,0.702469135802469,0.732716049382716,0.884413580246914,0.247892720306513,0.120689655172414,0.272030651340996,0.980336051416609,0.81875,0.957232998761652,0.702777777777778,0.83589819381213,0.770787277830047,0.840506329113923
-99,"observed","fia_short","53139000033_jacknife_5",FALSE,8,18,"40",0.768218131760653,1.90419119734007,0.827160493827161,3,0,0.127777777777778,40,40,62.5,65,37.5,57.5,42.5,25,3.675,6,4,0.127777777777778,0.0541666666666667,0.279166666666667,0.0555555555555556,0.225,2.5,0.170299145299145,2.27882045571188,0.265432098765432,40,38,26,40,-0.404298139055626,1.85615530061469,1.81515260979234,-0.422665155097192,0.87037037037037,1.42499131340827,1.53141271018487,2.043663812314,2.06206954130016,1.60493162325829,0.637078227891893,0.659104938271605,0.701543209876543,0.864351851851852,0.222079772079772,0.126780626780627,0.300569800569801,0.991940121480159,0.773255813953489,0.982007055132589,0.636046511627907,0.804063111408126,0.717553823106714,0.548360655737705
-99,"observed","fia_short","53139000033_jacknife_6",FALSE,8,18,"40",0.253599093058315,1.98505318790462,0.851851851851852,2,0,0.152777777777778,40,15,87.5,87.5,12.5,82.5,25,12.5,3.675,6,4,0.152777777777778,0.0541666666666667,0.334722222222222,0.0555555555555556,0.280555555555555,35,0.170299145299145,2.27882045571188,0.265432098765432,40,38,26,40,-0.404298139055626,1.85615530061469,1.81515260979234,-0.422665155097192,0.87037037037037,1.42499131340827,1.53141271018487,2.043663812314,2.06206954130016,1.60493162325829,0.637078227891893,0.659104938271605,0.701543209876543,0.864351851851852,0.222079772079772,0.126780626780627,0.300569800569801,0.991940121480159,0.773255813953489,0.982007055132589,0.636046511627907,0.804063111408126,0.717553823106714,0.548360655737705
-99,"observed","fia_short","53139000033_jacknife_7",FALSE,9,18,"30",1.45154947720485,2.05822390413117,0.851851851851852,3,0,0.142592592592593,30,66.6666666666667,73.3333333333333,73.3333333333333,63.3333333333333,63.3333333333333,23.3333333333333,13.3333333333333,4.73333333333333,7,5,0.142592592592593,0.0402777777777778,0.2375,0.0555555555555556,0.222222222222222,36.6666666666667,0.164750957854406,2.07407407407407,0.222222222222222,30,26,23,30,0,2.03328958812334,1.98537214557972,0,0.888888888888889,1.61115781734392,1.68625715874814,2.17614930487904,2.19722457733622,1.74549177477508,0.586066759992303,0.702469135802469,0.732716049382716,0.884413580246914,0.247892720306513,0.120689655172414,0.272030651340996,0.980336051416609,0.81875,0.957232998761652,0.702777777777778,0.83589819381213,0.770787277830047,0.840506329113923
