"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","mean_po_comparison","n_po_comparisons","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","shannon_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","mean_po_comparison_percentile","mean_po_comparison_percentile_excl","mean_po_comparison_sims","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","mean_po_comparison_95","mean_po_comparison_min","mean_po_comparison_max","nsingletons_mean","nsingletons_95","nsingletons_median","nsingletons_min","nsingletons_max","nsingletons_2p5","nsingletons_97p5","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t","mean_po_comparison_95_ratio_1t","nsingletons_95_ratio_1t","nsingletons_95_ratio_2t"
-99,"observed","mcdb","1810",TRUE,12,25,"100",2.0958716788992,2.09516433035839,0.8192,8,0.1416,100,82,19,18,81,17,18,79,61,37,37,0.159531313131313,2.79252441171269,0.2464,100,100,49,97,-0.0958660191295465,2.59713257310607,2.50835668275437,-0.146335677926901,0.9152,1.74100372028366,1.90422887306131,2.43906543130776,2.47707283133528,1.97425623527746,0.73606911105162,0.74072,0.77088,0.9088,0.226727272727273,0.114747474747475,0.301010101010101,6.57,10,7,0,11,1.475,10,0.964359910674503,0.682142857142857,0.950642490195143,0.585714285714286,0.726611876814566,0.683110578216551,0.60119305856833,0.909090909090909,0.775
-99,"observed","mcdb","1811",TRUE,10,11,"1",2.27683991532123,2.27186851269656,0.892561983471074,9,0,1,100,100,100,0,0,0,100,0,0,0,NA,0,0,1,1,1,1,2.27683991532123,2.27683991532123,2.27683991532123,2.27683991532123,0.892561983471074,2.27186851269656,2.27186851269656,2.27186851269656,2.27186851269656,2.27186851269656,0,0.892561983471074,0.892561983471074,0.892561983471074,NA,Inf,-Inf,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1812",TRUE,14,82,"1282281",1.86977503373681,1.79906026007796,0.749851279000595,7,0.269024390243902,500,81.5130260521042,1.32765531062124,2.93086172344689,81.5130260521042,2.93086172344689,1.32765531062124,97.9709418837675,94.7645290581162,98.1462925851703,98.1462925851703,0.17190596436776,4.01019983612799,0.38459250446163,3992,3961,716,3953,0.0883365532615957,2.6327850376417,2.44129900549819,-1.03214599767526,0.924747174301011,1.39582867489083,1.85377525249036,2.51408948366286,2.61162342502303,1.93332312256371,1.21579475013221,0.74651249256395,0.777810826888757,0.91076740035693,0.237498780487805,0.123268292682927,0.42609756097561,2.72870741482966,7,2,0,10,0,7,0.634494186912359,0.427088167053364,0.866152597155159,0.382057231245166,0.543113244320802,0.557906918405069,0.377210856958763,0.7,0.7
-99,"observed","mcdb","1813",TRUE,13,74,"468273",2.70893194060612,1.35929573296825,0.543462381300219,9,0.397675675675676,500,99.4978659302034,0.0502134069796636,0.0502134069796636,99.4727592267135,0.0251067034898318,0.0251067034898318,99.9497865930203,99.548079337183,99.9497865930203,99.9497865930203,0.17527626195113,3.707018419872,0.52008765522279,3983,3945,634,3930,0.00914659758801628,2.52912532035337,2.37873564231648,-0.898358702509125,0.920379839298758,1.0703497340548,1.77637840386252,2.45082756450778,2.54741417638651,1.86307473574941,1.47706444233171,0.72854273192111,0.76190650109569,0.905770635500365,0.241713513513513,0.128189189189189,0.507135135135135,2.56891790107959,6,2,0,10,0,7,0.679785864903356,0.340765449438202,0.884024294904573,0.304705056179775,0.456614580458361,0.463310483296722,0.299579202624634,0.6,0.7
-99,"observed","mcdb","1814",TRUE,24,7220,"5165824203904646294356847996849912148367334",1.56245863683337,2.5734976174867,0.899392960459174,2,0.133659556786704,500,70.1,4.875,10.175,70.1,10.175,4.875,99.95,99.75,85.3,85.3,0.113827870152355,4.0332241600329,0.155675601015953,4000,4000,3996,4000,0.382240611269112,2.8662674352136,2.50314756400248,-0.205736019671089,0.947357946915693,2.25957099343085,2.52538848155449,2.94879655480707,3.02883138911443,2.57760887714973,0.769260395683572,0.879612246875024,0.889440531456941,0.939525882244611,0.156084570637119,0.0840351800554017,0.276924653739612,0.077,1,0,0,3,0,1,0.615891089952269,0.38486207844123,0.671642208860387,0.372039131892073,0.550409296550787,0.586566674297246,0.3735268141157,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1820",TRUE,17,294,"6911171988371",2.77975638150364,1.90439044073128,0.752441112499421,5,0.261891156462585,500,98.75,0.325,0.3,98.75,0.3,0.325,98.825,97.3,99.375,99.375,0.147083610544218,4.06810470653161,0.297190985237633,4000,4000,2568,4000,0.180370118953062,2.58601491012145,2.38356126321445,-0.700369419953453,0.933523069091582,1.66511837444335,2.0861960273642,2.6569213909242,2.76268956656222,2.16064824617458,1.09757119211888,0.813954255171456,0.830672405016428,0.921097690776991,0.201586734693878,0.107482993197279,0.395095238095238,1.0885,4,1,0,9,0,5,0.591342889308125,0.360520476487076,0.758075542700867,0.346075988788539,0.519989379876308,0.54852143051003,0.327189621325008,0.444444444444444,0.555555555555556
-99,"observed","mcdb","1821",TRUE,16,803,"3424366048594353104",1.50579793308021,2.03299744219459,0.824600773252234,3,0.196358655043587,500,73.625,1.5,3.6,73.625,3.6,1.5,99.825,98.95,96.225,96.225,0.136930671855542,3.60162532186922,0.211889102044171,4000,4000,3707,4000,0.147213546131463,2.43781713292297,2.2193607076956,-0.493302146379465,0.926975274848831,1.77939570813143,2.07828853749928,2.58612055507742,2.6876684333143,2.13544363427041,0.908272725182873,0.814552603949387,0.832252651560385,0.915329345589159,0.188104109589041,0.0983686176836862,0.301935242839352,0.32925,2,0,0,5,0,2,0.635991637687259,0.475610782562872,0.753177416208083,0.447038674356648,0.559118427205763,0.607994475373805,0.440816326530612,0.4,0.4
-99,"observed","mcdb","1822",TRUE,21,723,"132127342113998768575",1.64231055929897,2.10463876163108,0.834964197509608,5,0.273325034578147,500,71,0.125,1.1,71,1.1,0.125,99.8,99.525,99.825,99.825,0.130916635546335,4.13004016078028,0.210193044579505,4000,4000,3552,4000,0.336031578331919,2.8530180220242,2.51302029089444,-0.435346492279776,0.941799670575002,2.05733084561108,2.33009515435579,2.83428585692843,2.93718625662589,2.39375108904367,0.879855411014813,0.851662429289364,0.866455276060827,0.932554727210467,0.181099861687413,0.0943374827109267,0.331261410788382,0.64,3,0,0,7,0,3,0.60943389064206,0.384847643664562,0.713883320354248,0.358453319256604,0.573038133607792,0.617641445149987,0.366203530730431,0.428571428571429,0.428571428571429
-99,"observed","mcdb","1823",TRUE,14,402,"41857780536772",2.52016933612101,1.28010347419392,0.58415633276404,6,0.396751243781095,500,98.825,0,0.025,98.825,0.025,0,100,100,99.975,99.975,0.146463327114428,3.7043936477118,0.354743694463008,4000,4000,3136,4000,0.0687634610349794,2.33471797328849,2.12021989359492,-0.783931305213182,0.917118388158709,1.43153044095345,1.91582403207481,2.47255190925648,2.55243715413528,1.98952410857884,1.12090671318183,0.779097980248014,0.803921313828866,0.905770587361699,0.200708706467662,0.105293532338308,0.413621890547264,0.50225,2,0,0,5,0,3,0.611693769006756,0.357082054144572,0.783974781028467,0.319095380965671,0.496676369794705,0.502194374372633,0.309459612095395,0.4,0.6
-99,"observed","mcdb","1824",TRUE,10,61,"70760",0.916397974518767,1.64427265337162,0.750873421123354,5,0.234852459016393,500,46.813977389517,6.34635149023638,11.8705035971223,46.813977389517,11.8191161356629,6.34635149023638,98.0472764645426,93.8335046248715,92.7800616649537,92.7800616649537,0.178084452344448,3.90688662979371,0.526202633700618,3892,3813,592,3827,-0.124586620728027,2.09238513624621,2.00325003918779,-1.63914931112288,0.898145659768879,0.93276176440693,1.51853893558637,2.20015873722916,2.29358495608517,1.60403597441137,1.36082319167824,0.65764579414136,0.705724267669981,0.879871002418705,0.251803278688525,0.125836065573771,0.484360655737705,1.76258992805755,5,1,0,8,0,5,0.567452287984947,0.422318692543412,0.932302289637464,0.365679264555669,0.500887849215871,0.506714601787033,0.351348879743941,0.625,0.625
-99,"observed","mcdb","1825",TRUE,6,95,"111999",0.507512249949951,1.07287631907002,0.600775623268698,3,0.273389473684211,500,49.4393476044852,3.59327217125382,8.81753312945974,49.4393476044852,8.76656472986748,3.59327217125382,99.9490316004077,99.2354740061162,96.4322120285423,96.4322120285423,0.181040753259295,2.70545607957209,0.635124653739612,3924,3916,1470,3923,-0.457773227434891,1.30182262351937,1.25558753345837,-1.345065501958,0.830138504155125,0.46570937984217,1.03050826668646,1.72966791544261,1.78194025862585,1.11582525904208,1.31623087878368,0.505706371191136,0.562027700831025,0.813074792243767,0.259302105263158,0.125305263157895,0.497115789473684,0.324923547400612,2,0,0,4,0,2,0.650387882560846,0.483949755757153,0.961262337634292,0.422138869504536,0.531183138175761,0.506077626897282,0.360390125134477,0.5,0.5
-99,"observed","mcdb","1826",TRUE,5,96,"32591",-0.0261213141395137,1.31757023982231,0.705512152777778,1,0.161416666666667,500,18.2470119521912,46.8260292164675,56.9986719787517,18.2470119521912,56.7861885790173,46.8260292164675,97.7954847277556,81.9654714475432,35.7237715803453,35.7237715803453,0.182393094289509,2.1466252583998,0.660807291666667,3765,3762,1622,3764,-0.578918595015794,1.04765796229737,1.01548696216217,-1.0733126291999,0.799913194444444,0.359686524910335,0.878734005781248,1.5670485533149,1.60922310930399,0.962765229824815,1.24953658439365,0.443381076388889,0.498914930555556,0.7833984375,0.264195833333333,0.1265,0.4720625,0.203718459495352,1,0,0,3,0,1,0.757736615158293,0.514548440065681,0.9730620578457,0.455500821018062,0.550855858188143,0.517358105039295,0.398468680291794,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1827",TRUE,10,37,"2112",1.21250543467665,1.65657034895371,0.734842951059167,7,0.245297297297297,500,59.9334073251942,4.99445061043285,8.3795782463929,59.8779134295228,7.99112097669256,4.93895671476138,99.3895671476138,96.5593784683685,94.3396226415094,94.3396226415094,0.179943846176921,4.55367983064247,0.477720964207451,1802,1710,211,1565,-0.211865396766328,2.16299158400689,2.08265518937763,-2.27683991532123,0.898466033601169,1.0892496346738,1.57436561956419,2.22932099590587,2.29460027185044,1.65670660623136,1.20535063717664,0.669101533966399,0.705624543462381,0.885317750182615,0.25167027027027,0.129081081081081,0.456,2.9211986681465,6,3,0,9,0,7,0.521524803916255,0.452599388379205,0.957356526333517,0.403669724770642,0.543373319049977,0.529218341903609,0.374983465608464,0.666666666666667,0.777777777777778
-99,"observed","mcdb","1828",TRUE,8,64,"55974",0.765710860755731,1.54472706736543,0.73291015625,3,0.19084375,500,50.4010349288486,12.6520051746442,17.8525226390686,50.4010349288486,17.5679172056921,12.6520051746442,97.3868046571798,89.9094437257439,73.5058214747736,73.4799482535576,0.17821661545925,3.58146646680568,0.5166015625,3865,3750,573,3832,-0.340350660490267,1.73886698103003,1.66086880753223,-1.72953367567995,0.875,0.887568683681164,1.3123784727777,2.00101850993551,2.07944154167984,1.40625828587366,1.19187285799867,0.61259765625,0.64892578125,0.8564453125,0.253875,0.12478125,0.45228125,0.939715394566624,3,1,0,6,0,4,0.580549241711805,0.472022684310019,0.946652024983523,0.437618147448015,0.577779779559828,0.564811297856508,0.394179389312977,0.5,0.666666666666667
-99,"observed","mcdb","1829",TRUE,7,34,"1175",0.450933465164875,1.71552069685299,0.792387543252595,1,0.141235294117647,500,33.2460732984293,60.4712041884817,63.5253054101222,33.1588132635253,62.1291448516579,60.3839441535777,59.0750436300175,30.8900523560209,4.18848167539267,4.01396160558464,0.183841546042501,3.23969548293623,0.539792387543253,1146,1111,213,1079,-0.463032712625439,1.57060889159642,1.52226600011785,-1.61984774146811,0.856401384083045,0.782192104471876,1.22355967110082,1.89335640903664,1.94317479468962,1.31017302029608,1.16098269021774,0.558823529411765,0.617647058823529,0.842560553633218,0.261705882352941,0.130823529411765,0.461529411764706,1.37085514834206,4,1,0,6,0,4,0.627726159737306,0.525641025641026,0.969879347653433,0.442307692307692,0.576922243181943,0.545229295602004,0.395766631092138,0.666666666666667,0.666666666666667
-99,"observed","mcdb","1830",TRUE,9,98,"1546719",-0.285106256975837,2.06456217750542,0.865056226572262,1,0.205448979591837,500,1.82911550989727,93.6356802806314,95.8656978200952,1.82911550989727,95.8155850663994,93.6356802806314,79.1029817088449,50.8644450012528,85.8180907040842,85.8180907040842,0.173665226351127,3.50399608918227,0.594960433152853,3991,3985,1156,3990,-0.207126670152196,1.86192478755456,1.77275650415066,-1.4355367051842,0.885672636401499,0.695926667734911,1.42908839723928,2.10263389114475,2.182231874455,1.50631595051515,1.48630520672009,0.647646813827572,0.688671386922116,0.868440233236152,0.24434693877551,0.123979591836735,0.516408163265306,0.802806314206966,3,0,0,7,0,3,0.590483380987339,0.371106055302765,0.915609814531381,0.331116555827791,0.453167687807415,0.454762535234217,0.306724218628114,0.428571428571429,0.428571428571429
-99,"observed","mcdb","1831",TRUE,15,62,"90316",1.02110588958744,2.12220623491647,0.843392299687825,10,0.209548387096774,500,27.7040816326531,13.265306122449,24.3367346938776,27.7040816326531,24.1071428571429,13.265306122449,99.0051020408163,96.8367346938775,85.969387755102,85.969387755102,0.176327476958525,4.55067861804866,0.419354838709677,3920,3813,497,3701,0.157102781250719,2.83610568143082,2.64221944890626,-1.43134360893872,0.929760665972945,1.38988320652974,1.90441849525137,2.59587149341605,2.68202173503812,1.98382468011892,1.29213852850838,0.746097814776275,0.778850156087409,0.918314255983351,0.246909677419355,0.124064516129032,0.44758064516129,4.31862244897959,9,4,0,13,0,10,0.588704042855232,0.410669975186104,0.895155074605496,0.359863523573201,0.535122963141481,0.540342261696341,0.379718815435238,0.692307692307692,0.769230769230769
-99,"observed","mcdb","1832",TRUE,5,461,"16023267",0.357752853779546,1.15952550936677,0.627796782435618,0,0.172815618221258,500,47.85,20.375,23.75,47.85,23.75,20.375,95.9,0,56.925,56.925,0.178062904555315,2.14173023640542,0.657224462523704,4000,4000,3734,4000,-0.528161424751048,1.04395235625266,1.01305864993419,-1.0698911548028,0.797276504439561,0.347324458982833,0.8606394977611,1.5542525591843,1.60275794751565,0.960568305572919,1.25543348853282,0.438003773744712,0.500319968379596,0.778003585528018,0.255626681127983,0.124390455531453,0.470746203904555,0.042,0,0,0,2,0,1,0.734039121398533,0.517326775205121,0.972554698687415,0.451834271231582,0.552488895476093,0.511528207434739,0.378905868353479,0,0.5
-99,"observed","mcdb","1833",TRUE,6,249,"12102093",1.12937752232637,1.14983085002592,0.576603603167691,1,0.235277108433735,500,89.5697848924462,5.6528264132066,5.35267633816908,89.5697848924462,5.35267633816908,5.6528264132066,99.3746873436718,89.5947973986994,93.6218109054527,93.6218109054527,0.172388953512901,2.45115025160725,0.64340897727456,3998,3997,3140,3998,-0.433038061549311,1.28281610109504,1.22847319968603,-1.09433682104964,0.829889840486444,0.433954701430245,1.04056976255705,1.71384616172012,1.78134366500847,1.13240885144243,1.34738896357822,0.520864179610006,0.572985919581942,0.808602280608377,0.246429317269076,0.121718875502008,0.490915662650602,0.111055527763882,1,0,0,3,0,1,0.700019985114842,0.447208713526522,0.947640814435008,0.399285571041813,0.499689709031809,0.481623963909188,0.337788534754704,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1834",TRUE,18,1235,"38697650970625487150788",2.00736066726515,1.93711201423266,0.797541346358734,3,0.255115789473684,500,90.475,0.075,0.4,90.475,0.4,0.075,99.925,99.425,99.65,99.65,0.128604210526316,3.53193860096751,0.208618400563851,4000,4000,3856,4000,0.229649293880933,2.49478406658017,2.25250095064961,-0.401533326467241,0.934082512416201,1.82116480530787,2.21649390454308,2.68889015583708,2.7898846399529,2.27013895532099,0.968719834645026,0.837911455686866,0.851247783113967,0.923027946696389,0.178204048582996,0.0938931174089069,0.344770850202429,0.2705,1,0,0,4,0,2,0.64132903445115,0.408000879977372,0.751438396010006,0.397063389798548,0.487650024702031,0.536528381110685,0.336063827727105,0.25,0.5
-99,"observed","mcdb","1835",TRUE,16,1011,"90332111901141365437",2.29796868539083,1.6239394477555,0.702498040838609,3,0.358112759643917,500,96.175,0,0.025,96.175,0.025,0,100,99.6,100,100,0.134580632542038,3.4833100413103,0.262526648019168,4000,4000,3812,4000,0.164268311511259,2.46254681149335,2.22147302534153,-0.465274044044005,0.926037132589977,1.68385642075959,2.07834517726213,2.5902316068763,2.67012295024976,2.13949014978658,0.986266529490165,0.813427079572771,0.832718728995882,0.915299069288274,0.18638862512364,0.0972324431256182,0.35039762611276,0.23975,1,0,0,3,0,2,0.659797282678161,0.388044377529497,0.7713201057391,0.355462595123987,0.519014297158377,0.538021705691947,0.352166048056261,0.333333333333333,0.666666666666667
-99,"observed","mcdb","1836",TRUE,5,71,"10083",0.31807012477154,1.17967979402031,0.637571910335251,1,0.18830985915493,500,43.969696969697,20.7878787878788,26.1818181818182,43.9393939393939,26.1212121212121,20.7575757575758,96.2121212121212,75.6060606060606,67.7575757575758,67.7272727272727,0.18223323943662,2.13563205408387,0.590359055742908,3300,3279,1031,3295,-0.55155125353811,1.05081860071302,1.02636436488467,-1.06231942488397,0.799841301329101,0.50728707861647,0.859727786766846,1.56622291845296,1.60904658866121,0.957859968710134,1.10175951004474,0.424707399325531,0.494723269192621,0.783177940884745,0.263802816901408,0.127211267605634,0.450845070422535,0.283939393939394,1,0,0,3,0,2,0.750302399323416,0.607207661290322,0.9780166886775,0.516834677419355,0.641242598992792,0.591042431686959,0.422055879536947,0.333333333333333,0.666666666666667
-99,"observed","mcdb","1837",TRUE,8,23,"146",1.77545615550675,1.38581423851098,0.601134215500945,6,0.282608695652174,146,94.5205479452055,2.05479452054794,2.05479452054794,93.8356164383562,1.36986301369863,1.36986301369863,99.3150684931507,94.5205479452055,96.5753424657534,96.5753424657534,0.178193095233205,3.71231060122937,0.370510396975425,146,143,59,140,-0.476367208177687,1.80955598846397,1.78296545751301,-1.85615530061469,0.873345935727788,1.20673684393626,1.43111503403807,2.03273499598755,2.07213976274871,1.50900422672014,0.865402918812448,0.626181474480151,0.672022684310019,0.863421550094518,0.24640179910045,0.130734632683658,0.368515742128936,2.84246575342466,5.75,3,0,7,0,6,0.615768302330263,0.64030612244898,0.980284558334791,0.543367346938775,0.695190585646571,0.650720634038693,0.486443883984868,0.821428571428571,0.857142857142857
-99,"observed","mcdb","1838",TRUE,10,352,"96677206319",2.17448113235632,0.74042630145718,0.343620867768595,5,0.502198863636364,500,99.625,0,0,99.625,0,0,100,100,100,100,0.157914842329545,2.99764353868753,0.394902505165289,4000,4000,3271,4000,-0.129455766303247,1.9507240061251,1.79957384331267,-0.741905976156045,0.888720299586777,1.17800372359665,1.56095026284416,2.16512031399578,2.25316232281425,1.63987397918842,1.07515859921759,0.699221574767562,0.727884491219008,0.874403166967975,0.220066193181818,0.111664772727273,0.4110625,0.2565,1,0,0,4,0,2,0.693938337090983,0.443607193950541,0.847825896130886,0.407279787451461,0.561935747517887,0.570416628832362,0.362064940979998,0.25,0.5
-99,"observed","mcdb","1839",TRUE,7,109,"662708",1.37226638048113,1.01888395986242,0.502987963976096,2,0.321064220183486,500,91.5118031140131,0.376695128076344,0.878955298844802,91.5118031140131,0.878955298844802,0.376695128076344,98.9954796584631,93.0688096433953,98.9954796584631,98.9954796584631,0.174615439201176,3.21946589853241,0.558875515528996,3982,3977,1411,3981,-0.342670002701072,1.5172039588731,1.44969977458261,-1.6070910842467,0.854810201161518,0.701170226992164,1.18794894265411,1.86073159153041,1.93810550846723,1.28530515527898,1.23693528147506,0.566370675869035,0.622169851022641,0.834353168925175,0.250969724770642,0.124348623853211,0.469798165137615,0.392014063284781,2,0,0,4,0,2,0.577696431703781,0.479503012048193,0.949471420157842,0.416265060240964,0.543910953913452,0.527756272268163,0.366540075423593,0.5,0.5
-99,"observed","mcdb","1840",TRUE,6,180,"2468926",0.391472512511072,1.33125403238369,0.688641975308642,1,0.1795,500,39.3742177722153,21.4518147684606,28.2352941176471,39.3742177722153,28.2352941176471,21.4518147684606,98.0225281602003,83.8047559449312,66.2578222778473,66.2578222778473,0.175462889723265,2.55713023590287,0.634320987654321,3995,3992,2684,3995,-0.42571660551207,1.29039774122371,1.23687550640331,-1.1975455766125,0.830925925925926,0.484150270410412,1.05185751811169,1.72155594062373,1.78476820871095,1.13307087592285,1.30061793830054,0.521836419753086,0.564006172839506,0.810265432098765,0.252481111111111,0.123744444444444,0.471111111111111,0.183229036295369,1,0,0,3,0,1,0.671109481496494,0.454705138186065,0.95201294358645,0.420796029583496,0.514907877856202,0.501067464623509,0.370607427310239,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1841",TRUE,13,193,"5298832138",2.49486049033914,0.858381384354635,0.420843512577519,11,0.518911917098446,500,98.85,0,0,98.85,0,0,100,100,100,100,0.158186722797927,3.45192112549348,0.418856882063948,4000,4000,2025,4000,0.0428639511661354,2.36750592274854,2.16939197590783,-0.678344816026734,0.916749442938065,1.20732764401542,1.81510333069879,2.41526145586,2.52141041514936,1.87750074982474,1.31408277113394,0.754796101908776,0.776662460737201,0.901071169695831,0.220683937823834,0.114,0.435492227979275,0.9325,3,1,0,7,0,4,0.673434266621627,0.349224458402769,0.824971570440345,0.334450711447251,0.456712574234066,0.490006930666157,0.331839865910263,0.428571428571429,0.571428571428571
-99,"observed","mcdb","1842",TRUE,3,55,"252",0.384900179459751,1.04585681048076,0.629421487603306,0,0.182900432900433,252,98.4126984126984,86.1111111111111,85.3174603174603,98.015873015873,84.9206349206349,85.7142857142857,89.2857142857143,0,59.5238095238095,59.5238095238095,0.184409835405851,0.769800358919505,0.595702479338843,252,239,233,252,-0.38490017945975,0.384900179459751,0.384900179459751,-0.38490017945975,0.666446280991736,0.181415523082244,0.399341152750032,1.08980955443981,1.09828365998839,0.484390959833098,0.916868136906148,0.198231404958678,0.25504132231405,0.66097520661157,0.273994929373415,0.134009416877943,0.363129300977907,0.111111111111111,1,0,0,2,0,1,0.999999999999994,0.776803551609323,0.999999999999995,0.69062153163152,0.753072741757255,0.669553969043788,0.610970597533987,0.5,0.5
-99,"observed","mcdb","1843",TRUE,9,155,"43380387",1.47345799374548,1.09612344842395,0.57098855359001,6,0.344129032258065,500,86.325,0.15,0.6,86.325,0.6,0.15,100,100,99.55,99.55,0.169187877419355,2.84423299907392,0.538605619146722,4000,4000,1973,4000,-0.180523113681236,1.87496475990277,1.75701364523521,-0.787513044573646,0.886992715920916,0.816174336117878,1.446838264857,2.09332953172753,2.18871918276969,1.52157934896209,1.37254484665181,0.653729448491155,0.69490946930281,0.866599375650364,0.235965161290323,0.121316129032258,0.481161290322581,0.493,2,0,0,5,0,3,0.722686177346677,0.395224111282844,0.894626667589241,0.356630602782071,0.471016497892643,0.486060499542162,0.318606569133677,0.4,0.6
-99,"observed","mcdb","1844",TRUE,4,46,"720",0.665655197138168,0.838087933308397,0.447069943289225,1,0.22695652173913,500,81.6411682892907,8.48400556328234,8.20584144645341,81.5020862308762,7.92767732962448,8.34492350486787,96.9401947148818,76.4951321279555,86.3699582753825,86.3699582753825,0.18607389490234,1.5,0.62476370510397,719,613,352,718,-0.636585322826802,0.747319821433943,0.739555390087229,-0.75,0.749527410207939,0.312736940514678,0.662399133246009,1.36248022567392,1.38534888352222,0.761985541037429,1.07261194300754,0.336342155009452,0.396880907372401,0.738185255198488,0.273365217391304,0.132086956521739,0.427347826086957,0.267037552155772,1,0,0,3,0,2,0.922603429507164,0.643192133131619,0.993036926724819,0.564447806354009,0.652688138512537,0.581163902330713,0.478486231777352,0.333333333333333,0.666666666666667
-99,"observed","mcdb","1845",TRUE,4,122,"12920",0.747916341093137,0.301069347681922,0.124832034399355,1,0.424819672131148,500,98.8692374601334,0.0869817338358945,0.0869817338358945,98.8402435488547,0.057987822557263,0.057987822557263,99.6520730646564,90.6059727457234,99.9420121774427,99.9420121774427,0.182863918740999,1.5,0.701424348293469,3449,3294,1904,3449,-0.599740347775597,0.744397150458413,0.734852266407767,-0.75,0.749798441279226,0.142416981780207,0.641082337193178,1.3553525657443,1.38589552637928,0.741597294584404,1.24347854459907,0.31983337812416,0.390620800859984,0.735098091910777,0.267432786885246,0.124180327868852,0.460934426229508,0.0977094810089881,1,0,0,3,0,1,0.89609166548934,0.592030651340996,0.989901510938511,0.512068965517241,0.574412989796638,0.518141816433683,0.425391880050628,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1846",TRUE,5,90,"25337",0.564549727469249,0.88634483299815,0.514320987654321,1,0.254288888888889,500,62.2677080527875,2.85483436574199,6.11365472663614,62.2677080527875,6.11365472663614,2.85483436574199,97.6030164287638,79.450579046593,94.4788580662537,94.4788580662537,0.18166224975312,2.1466252583998,0.671604938271605,3713,3617,1521,3709,-0.507578447874914,1.05165622051985,1.01530481036141,-1.0733126291999,0.799012345679012,0.327760248454235,0.86741285514299,1.56004823688605,1.60700004119572,0.966385658241051,1.27923979274148,0.436493827160494,0.499407407407407,0.780493827160494,0.257706666666667,0.128377777777778,0.481822222222222,0.230272017236736,1,0,0,3,0,1,0.726365564876048,0.512205882352941,0.972977202885552,0.446102941176471,0.54144296141594,0.500777404353405,0.3659100911663,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1847",TRUE,6,80,"49342",1.32737844159701,0.797330259892107,0.365625,2,0.386775,500,98.8247584225646,0.235048315487072,0.182815356489945,98.8247584225646,0.182815356489945,0.235048315487072,98.981457299556,92.8963175763907,99.7649516845129,99.7649516845129,0.180662901540872,2.68601022620821,0.58,3829,3814,1168,3821,-0.469016206996411,1.30920315007299,1.26245646012307,-1.32518259132866,0.8303125,0.58832194410656,1.04397172608581,1.73003445122484,1.78252292594684,1.12857419067482,1.19420098184028,0.5115625,0.5586875,0.813125,0.26084,0.12645,0.457825,0.388874379733612,2,0,0,4,0,2,0.662030002610855,0.519935344827586,0.963376470500136,0.468318965517241,0.574495194336387,0.547603581990259,0.405552621652207,0.5,0.5
-99,"observed","mcdb","1848",TRUE,6,144,"832989",-0.0150753026442657,1.37945258458196,0.719810956790123,1,0.214430555555556,500,13.720580871307,27.5413119679519,42.4386579869805,13.720580871307,42.3885828743115,27.5413119679519,97.8467701552329,81.6224336504757,86.7801702553831,86.7801702553831,0.177796107355478,2.61562950451562,0.590760030864198,3994,3978,2241,3994,-0.45291350857896,1.29572126212954,1.24419421581941,-1.25570491250819,0.832465277777778,0.576804436738033,1.06095226972274,1.72235146108299,1.78912620240669,1.14054626037533,1.21232176566866,0.521117862654321,0.569309413580247,0.811472800925926,0.251620833333333,0.124847222222222,0.458444444444444,0.20756134201302,1,0,0,3,0,1,0.668533050147072,0.49149387755102,0.95575429318708,0.44545306122449,0.545564065655002,0.534989934519273,0.380019984179192,0.333333333333333,0.333333333333333
-99,"observed","mcdb","1849",TRUE,6,118,"317683",0.0392543383774365,1.45227994130073,0.740591783970123,1,0.163915254237288,500,15.7114127702363,40.1709401709402,53.1171442936149,15.7114127702363,52.991452991453,40.1709401709402,96.5057817998995,78.6073403720463,43.5143288084465,43.4891905480141,0.179001533859959,2.67915721788932,0.629991381786843,3978,3977,1889,3978,-0.429159053499107,1.30053056453568,1.25710389707733,-1.32121832167913,0.832088480321747,0.461863794274428,1.03291868659227,1.72513981816571,1.78807502751352,1.12407375178994,1.3262112332391,0.511839270324619,0.561311404768745,0.811979316288423,0.256216949152542,0.125779661016949,0.477898305084746,0.253896430367019,1,0,0,4,0,2,0.645609599349104,0.476419288645691,0.962363164632686,0.429810761513908,0.521953904645177,0.500675351770208,0.370435619735258,0.25,0.5
