"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
57,538,"sampled","bbs","4143",TRUE,4000,0.805672729966268,0.811895704685113,0.894055568389802,0.136209107806691,0.067553845727104
53,468,"sampled","bbs","4153",TRUE,3997,0.797723671027153,0.800995832175911,0.889319565084689,0.139776306588916,0.070688401324712
51,355,"sampled","bbs","4196",TRUE,4000,0.771838972250514,0.779880558893899,0.880223380302127,0.147608450704225,0.0793138647169164
41,408,"sampled","bbs","4201",TRUE,4000,0.787171575398412,0.796461444011247,0.883451387125414,0.139902573529412,0.0700435467966482
26,507,"sampled","bbs","4203",TRUE,3997,0.786996815939843,0.810856242760741,0.880639008784016,0.132776110682617,0.0626236278410893
36,625,"sampled","bbs","4204",TRUE,4000,0.807008558879003,0.826487383736478,0.891540508082843,0.1276904,0.0586885794901806
54,356,"sampled","bbs","4205",TRUE,4000,0.769519751157975,0.784525689268766,0.879763836660358,0.148241573033708,0.0797521021101991
35,722,"sampled","bbs","4207",TRUE,3999,0.821561022657541,0.838009088581575,0.895398502430226,0.123416588219077,0.0543646663580016
41,1112,"sampled","bbs","4208",TRUE,3999,0.83919013593773,0.857362429631651,0.905109767901069,0.113550419979095,0.0463320510253318
28,1063,"sampled","bbs","4209",TRUE,4000,0.823897048561814,0.847587522576008,0.894215298181497,0.118658043273754,0.0501234264802019
38,629,"sampled","bbs","4210",TRUE,3999,0.806670991524211,0.827793825508925,0.892920827493686,0.127209067767737,0.0579616121423559
39,593,"sampled","bbs","4211",TRUE,4000,0.807795764935414,0.8282183123859,0.892533705811999,0.126995362563238,0.0581124468233662
35,997,"sampled","bbs","4212",TRUE,3997,0.824681312984989,0.852246331087333,0.897853831930843,0.118144777088333,0.0498947738607017
27,545,"sampled","bbs","4213",TRUE,4000,0.80219008177596,0.819792646391697,0.887364402817291,0.129871100917431,0.0603768705089489
33,1090,"sampled","bbs","4214",TRUE,4000,0.834673116493451,0.852324748405261,0.901416364751141,0.115295871559633,0.0475055754471225
37,251,"sampled","bbs","4215",TRUE,4000,0.724258929128589,0.757169672740559,0.86288479373074,0.15369422310757,0.0843821680501363
54,920,"sampled","bbs","4220",TRUE,4000,0.838560677231649,0.843004920503534,0.906977259485985,0.119111684782609,0.0518523810128004
58,557,"sampled","bbs","4221",TRUE,3997,0.807181217650851,0.807583269567045,0.894227008029796,0.136354959217618,0.0677313087385982
54,713,"sampled","bbs","4229",TRUE,3997,0.826826047104243,0.827228105967603,0.901326869694242,0.126439149137449,0.0581440389161086
75,785,"sampled","bbs","4239",TRUE,4000,0.831018839442685,0.824329928580439,0.905731634396912,0.12896178343949,0.0622951776275203
