"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
3,12,"sampled","fia_small","272021020488",FALSE,66,0.467226730384625,0.411952655739857,0.65846559455582,0.191919191919192,0.1178526908717
5,26,"sampled","fia_small","272029020588",FALSE,3686,0.563833350615721,0.561863035859137,0.765244197645576,0.186610459535039,0.119207930756667
5,26,"sampled","fia_small","272035020199",FALSE,3686,0.489902572588699,0.553445934530681,0.766579959274993,0.182895780291331,0.117086202308629
7,40,"sampled","fia_small","272035020480",FALSE,3998,0.545169403727241,0.591638209702549,0.783732020965491,0.182797648824412,0.116714719860611
6,31,"sampled","fia_small","272057020029",FALSE,3958,0.516661587459941,0.564379870693507,0.767090036294982,0.186237754486626,0.120571534686817
4,16,"sampled","fia_small","272057020189",FALSE,561,0.491989704856347,0.474797131556955,0.698643116770893,0.188948306595365,0.121253551554918
7,27,"sampled","fia_small","272057020225",FALSE,3869,0.441653723426292,0.532829020060018,0.746770572399054,0.182102754085178,0.116979409047734
3,26,"sampled","fia_small","272057020406",FALSE,1424,0.617164274186927,0.520232500035409,0.811791569489505,0.183691659464131,0.117778466644256
5,29,"sampled","fia_small","272057020526",FALSE,3865,0.537644680048748,0.564209803816725,0.76672843341479,0.185939242539144,0.119340467516012
6,26,"sampled","fia_small","272057020558",FALSE,3803,0.469735435673747,0.53563686758393,0.753369344164915,0.183276360767815,0.117169869414277
6,31,"sampled","fia_small","272061020376",FALSE,3957,0.516811831426979,0.571219392083003,0.766705981843886,0.183757652832465,0.117977874444531
4,56,"sampled","fia_small","272061020876",FALSE,3990,0.623159554122608,0.571532174648183,0.802110107166543,0.185870927318296,0.122807927184
3,35,"sampled","fia_small","272061021377",FALSE,2808,0.624860567712446,0.520890821857528,0.820882554778157,0.182875457875458,0.120602279652604
6,39,"sampled","fia_small","272061021401",FALSE,3992,0.558850897126539,0.588526475782314,0.774298466221635,0.185961666923591,0.118938384419251
3,25,"sampled","fia_small","272061021409",FALSE,1250,0.607711964264439,0.513782141078847,0.809034210176696,0.185504,0.119749836031681
5,37,"sampled","fia_small","272061021431",FALSE,3977,0.565636805389022,0.582307936058497,0.776030540746482,0.186273776919993,0.119848151811026
4,23,"sampled","fia_small","272061021435",FALSE,2619,0.554413379111186,0.538459013625411,0.769091011403784,0.185998638710427,0.119023587985346
5,56,"sampled","fia_small","272061021479",FALSE,3996,0.605686513067464,0.59127683146131,0.795498187770063,0.186342592592593,0.120288369092814
5,43,"sampled","fia_small","272061029020",FALSE,3994,0.580200029298023,0.592000599616649,0.78239537070786,0.186512326629479,0.121079209936203
3,10,"sampled","fia_small","272061029182",FALSE,28,0.476023119862882,0.414357258836827,0.752125572705248,0.185714285714286,0.107704622744679
4,22,"sampled","fia_small","272077020201",FALSE,2390,0.538307469233568,0.521138752776867,0.760911194335105,0.186953214149867,0.120191230151354
4,29,"sampled","fia_small","272077020683",FALSE,3575,0.57751801142946,0.552996044176626,0.784358211283789,0.18631299734748,0.120550249887587
3,29,"sampled","fia_small","272135020931",FALSE,1941,0.615850571040811,0.518866007222613,0.808148204616583,0.185844481159729,0.121200004452564
3,8,"sampled","fia_small","272135020949",FALSE,10,0.400692307692308,0.373831363223672,0.669505494505495,0.1875,0.107568102989639
4,32,"sampled","fia_small","273003020203",FALSE,3770,0.586641139990056,0.554966737815448,0.776615732229823,0.185659814323607,0.11974102594493
3,20,"sampled","fia_small","273025020184",FALSE,528,0.57860361160137,0.50282712021526,0.796857474015479,0.184659090909091,0.118220000234171
3,7,"sampled","fia_small","273055020260",FALSE,6,0.0133928571428572,0.203599119547238,0.642857142857143,0.19047619047619,0.113311720672865
9,51,"sampled","fia_small","273065020222",FALSE,4000,0.53320626920881,0.611482282292503,0.784190248425455,0.181245098039216,0.114124337976494
3,20,"sampled","fia_small","273065020240",FALSE,528,0.584829239257721,0.504551080960976,0.796857474015479,0.184659090909091,0.117395826238282
6,28,"sampled","fia_small","273095020041",FALSE,3898,0.504632278853182,0.54749638753504,0.754912331934665,0.187623689804295,0.120843348481052
5,32,"sampled","fia_small","273097020613",FALSE,3919,0.554249119794466,0.573722402674937,0.779193437589978,0.183608701199286,0.117691425516959
4,27,"sampled","fia_small","273111021125",FALSE,3348,0.59122696889872,0.557837871574992,0.782682272184336,0.182154077614054,0.1147062127123
6,45,"sampled","fia_small","273115020238",FALSE,3997,0.567351841935658,0.601026218634478,0.780855941252018,0.185694826675562,0.119441402842332
3,11,"sampled","fia_small","273115020456",FALSE,45,0.494243788137607,0.429519668998475,0.727445274315357,0.187878787878788,0.113482093176911
8,47,"sampled","fia_small","273115020792",FALSE,3997,0.544784991774562,0.61173903148084,0.786464290106695,0.182328235538356,0.116212705531517
3,8,"sampled","fia_small","273153020094",FALSE,10,0.184395604395604,0.213652611920444,0.669505494505494,0.1875,0.108423376384786
5,25,"sampled","fia_small","273169020114",FALSE,3560,0.529005985991131,0.551289345474763,0.754295056611924,0.186797752808989,0.120272995694293
4,10,"sampled","fia_small","274013020206",FALSE,36,-0.030476882110869,0.24986611153571,0.621787592702625,0.186111111111111,0.116637325129252
5,33,"sampled","fia_small","274067020485",FALSE,3939,0.570797896003445,0.57599262357277,0.780985604191158,0.186380176479186,0.120215733711637
3,16,"sampled","fia_small","274119020533",FALSE,210,0.591755325876057,0.50368336138234,0.790819129868964,0.184821428571429,0.114021751293818
3,7,"sampled","fia_small","274121020193",FALSE,6,0.0669642857142857,0.211925160529094,0.642857142857143,0.19047619047619,0.112989077021
6,54,"sampled","fia_small","291035020023",FALSE,3996,0.589593654208167,0.60728708305653,0.790510733521868,0.184040522003485,0.117506037724119
