"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
4,21,"sampled","mcdb","1415",FALSE,2007,0.532006828521181,0.523576655399546,0.768712618580572,0.18537499703419,0.118429397732029
4,10,"sampled","mcdb","1416",FALSE,36,0.156147531964525,0.31293556282929,0.621787592702625,0.186111111111111,0.116308828742272
13,443,"sampled","mcdb","1417",FALSE,4000,0.733479818982602,0.768039757886899,0.854682874918491,0.147890519187359,0.0761777789412125
9,172,"sampled","mcdb","1418",FALSE,3998,0.685445459947371,0.706630169407982,0.831811457251698,0.165450457787033,0.0958046185001437
10,39,"sampled","mcdb","1419",FALSE,3997,0.451269539064788,0.557404510968771,0.76802582995587,0.180122271190572,0.115676001702931
1,4,"sampled","mcdb","1420",FALSE,1,NA,NA,NA,NA,NA
5,9,"sampled","mcdb","1421",FALSE,10,-2.51085434173669,-0.835799098294933,0.458771008403361,0.177777777777778,0.113961197150619
7,270,"sampled","mcdb","1422",FALSE,3999,0.672906979122433,0.675389181948608,0.825882236017007,0.171234475285488,0.102992119502413
2,68,"sampled","mcdb","1423",FALSE,561,0.636040166896691,0.454308664943633,0.941176470588235,0.17156862745098,0.113908739609035
5,100,"sampled","mcdb","1424",FALSE,4000,0.644432427768358,0.618523486888545,0.805336636975686,0.1806325,0.116062275762463
9,737,"sampled","mcdb","1425",FALSE,3999,0.699026869346272,0.715572350515767,0.840696848754533,0.160979865047673,0.0905456137638777
9,603,"sampled","mcdb","1426",FALSE,4000,0.718100561247793,0.722689531586655,0.843932230112201,0.157474709784411,0.0881371598545953
9,243,"sampled","mcdb","1427",FALSE,4000,0.693428864806556,0.715615787153944,0.830968889688096,0.164348765432099,0.0937348187223035
9,718,"sampled","mcdb","1428",FALSE,3999,0.706887298624277,0.716458821669083,0.842239714855981,0.160144492947749,0.0908910210124727
9,240,"sampled","mcdb","1429",FALSE,3999,0.689209326587175,0.711171402380053,0.834818728783973,0.165829999166458,0.0959083547471251
9,488,"sampled","mcdb","1430",FALSE,3999,0.707177036222067,0.714062268551434,0.839919970423801,0.162024112585523,0.092717344840754
9,284,"sampled","mcdb","1431",FALSE,3997,0.702113864009917,0.716874557322121,0.84089020035325,0.161182506598259,0.0916852907400031
1,46,"sampled","mcdb","1432",FALSE,1,NA,NA,NA,NA,NA
9,65,"sampled","mcdb","1433",FALSE,4000,0.594858481741815,0.64872062735484,0.802618463631128,0.174992307692308,0.10699093020696
5,27,"sampled","mcdb","1434",FALSE,3749,0.545862029990557,0.561195001884379,0.76457087072273,0.184651709591694,0.11919005906194
8,26,"sampled","mcdb","1435",FALSE,3793,0.37634866198227,0.482885904586639,0.736998810951058,0.182177695755339,0.11973164905398
8,388,"sampled","mcdb","1436",FALSE,3999,0.692903029093376,0.701806518453944,0.834868623945967,0.164196977079321,0.0952440648769285
3,12,"sampled","mcdb","1437",FALSE,66,0.424374520865749,0.392962647988118,0.65846559455582,0.191919191919192,0.121502215708732
6,98,"sampled","mcdb","1438",FALSE,4000,0.637546043105872,0.638408166410357,0.810737038482514,0.178446428571429,0.112050963505889
2,54,"sampled","mcdb","1439",FALSE,351,0.627799420837505,0.448885730973632,0.925925925925926,0.172839506172839,0.114004695879202
6,234,"sampled","mcdb","1440",FALSE,4000,0.670746788465383,0.655666993876942,0.820910300597802,0.174901709401709,0.107922121919134
6,209,"sampled","mcdb","1441",FALSE,4000,0.664064047474498,0.648981138551405,0.816683663681598,0.175721291866029,0.109350394866004
5,172,"sampled","mcdb","1442",FALSE,4000,0.659261936631908,0.617565441497733,0.818095366345334,0.181550872093023,0.11738604714234
5,306,"sampled","mcdb","1443",FALSE,3999,0.659500142216154,0.614117001816401,0.814298138591733,0.182003017094143,0.117716090613006
4,67,"sampled","mcdb","1444",FALSE,3998,0.626633179661122,0.575631757636952,0.800357765425405,0.185689859855301,0.122700137086529
6,81,"sampled","mcdb","1445",FALSE,3999,0.635534980464368,0.636244922186588,0.806648182589793,0.180279637810687,0.113709608350252
5,75,"sampled","mcdb","1446",FALSE,3998,0.603043060741872,0.593813125077555,0.793908014591671,0.189461397365349,0.125852219715727
5,102,"sampled","mcdb","1447",FALSE,3998,0.647450278441345,0.621403955379998,0.810304626366724,0.182127828620192,0.116387224786217
9,369,"sampled","mcdb","1448",FALSE,3999,0.717093509482891,0.727872903370908,0.840955619648953,0.158845944548468,0.088309235280521
9,217,"sampled","mcdb","1449",FALSE,3999,0.693348288775349,0.7093212068245,0.834391913651915,0.165265970870598,0.0956097252699946
9,215,"sampled","mcdb","1450",FALSE,4000,0.671661268071239,0.708207771294535,0.831037268200216,0.167936046511628,0.0982493108275298
8,310,"sampled","mcdb","1451",FALSE,3999,0.684612111387817,0.70392937539167,0.83276939618168,0.165207430889981,0.095503978740493
9,465,"sampled","mcdb","1452",FALSE,3999,0.715592686193303,0.722312273840596,0.843777931260743,0.159516223141807,0.0898170777752718
7,121,"sampled","mcdb","1453",FALSE,3999,0.645892485883189,0.667231439336656,0.814156380822432,0.175188425205475,0.106972770053501
7,48,"sampled","mcdb","1454",FALSE,3997,0.543688037715832,0.600026506296517,0.786508342527909,0.184909515469936,0.118490216439488
5,95,"sampled","mcdb","1455",FALSE,3999,0.643601786742018,0.613254505014438,0.807470506169334,0.182577223253182,0.118546571248959
4,138,"sampled","mcdb","1456",FALSE,3995,0.643425834808524,0.564617888156558,0.813270790104303,0.186844062324282,0.125955299257723
6,126,"sampled","mcdb","1457",FALSE,3999,0.626747457175911,0.63712352988762,0.806609117757372,0.181329062424336,0.115078131000627
3,41,"sampled","mcdb","1458",FALSE,3293,0.629426455548524,0.528121779926997,0.822259341335903,0.184893306570478,0.123191777479138
7,155,"sampled","mcdb","1459",FALSE,3998,0.662504932810086,0.674725954814375,0.819922318774293,0.172374897125982,0.104222128214885
7,202,"sampled","mcdb","1460",FALSE,3998,0.671669391269754,0.675390888146707,0.824886957610215,0.173188079188109,0.104600985635981
9,230,"sampled","mcdb","1461",FALSE,3999,0.684280559788597,0.714681951551126,0.832819416811411,0.165047783685052,0.0945404785868652
2,33,"sampled","mcdb","1462",FALSE,120,0.647733514859475,0.472074365927531,1,0.171717171717172,0.109493688240863
1,7,"sampled","mcdb","1463",FALSE,1,NA,NA,NA,NA,NA
3,7,"sampled","mcdb","1464",FALSE,6,0.0133928571428572,0.203599119547238,0.642857142857143,0.19047619047619,0.113311720672865
14,1322,"sampled","mcdb","1465",FALSE,3999,0.759913748841211,0.787958358641122,0.867420873960563,0.137642958394667,0.0668153595637025
10,406,"sampled","mcdb","1466",FALSE,3998,0.711027370222964,0.73143572281171,0.841740267781484,0.158274950283023,0.0880382008867806
14,910,"sampled","mcdb","1467",FALSE,3999,0.753437134776519,0.779823261606207,0.866313466762922,0.140961614029881,0.0704819978930635
9,159,"sampled","mcdb","1468",FALSE,4000,0.675152750675268,0.701667884804501,0.827922980516319,0.166845911949686,0.0974852325098956
8,124,"sampled","mcdb","1469",FALSE,3999,0.680323699664052,0.678814958784217,0.826094442993355,0.168431220708403,0.10132328906691
9,157,"sampled","mcdb","1470",FALSE,3997,0.652213633487315,0.699404960100272,0.824297026287939,0.168628063404241,0.098721468228346
7,144,"sampled","mcdb","1471",FALSE,3997,0.636397941231303,0.668063658960123,0.81716737459386,0.174413796458455,0.107446512923054
8,162,"sampled","mcdb","1472",FALSE,3999,0.661959265500056,0.684296336195767,0.822620583718074,0.169848017559946,0.10141180644482
10,185,"sampled","mcdb","1473",FALSE,3998,0.683193395311347,0.715421168633636,0.833345113654954,0.165937022565337,0.0956154296734591
8,87,"sampled","mcdb","1474",FALSE,4000,0.622814256476584,0.656014385181188,0.80921416551351,0.17839367816092,0.10929805004914
7,107,"sampled","mcdb","1475",FALSE,3998,0.650785821031553,0.667657481997531,0.814508406673303,0.175057154745597,0.106295386188948
8,132,"sampled","mcdb","1476",FALSE,3999,0.64104362789463,0.678904638251015,0.817946332380039,0.171188630490956,0.10328831353015
5,93,"sampled","mcdb","1477",FALSE,4000,0.62970362729386,0.623380672564112,0.807764783704448,0.180704301075269,0.114916951082621
9,148,"sampled","mcdb","1478",FALSE,4000,0.673721882762755,0.706487485471161,0.82741465901574,0.165908783783784,0.0959641083633466
7,74,"sampled","mcdb","1479",FALSE,3997,0.615462588281164,0.649174117313126,0.805948710639259,0.178218123051748,0.11043078841049
7,43,"sampled","mcdb","1480",FALSE,3994,0.55496562196479,0.608353619763794,0.781518454626374,0.180439263546483,0.112535210328664
4,32,"sampled","mcdb","1481",FALSE,3748,0.584192673484847,0.548301651308442,0.776605741566891,0.188433831376734,0.124261422393487
5,37,"sampled","mcdb","1482",FALSE,3980,0.58725343646081,0.58573164613151,0.778776511752112,0.18583457829689,0.119069274134721
8,40,"sampled","mcdb","1483",FALSE,3996,0.533493742969189,0.592142948395404,0.776991963065061,0.181168668668669,0.1153733749926
8,62,"sampled","mcdb","1484",FALSE,4000,0.597462451128462,0.637463356548343,0.798456581421319,0.179842741935484,0.112820963397763
9,80,"sampled","mcdb","1485",FALSE,4000,0.6321720066193,0.670023536137299,0.810711478350032,0.172628125,0.103203137347012
14,216,"sampled","mcdb","1486",FALSE,4000,0.702747063563425,0.745250799035719,0.846566005085344,0.154532407407407,0.0836044595574576
9,126,"sampled","mcdb","1487",FALSE,4000,0.651948728999682,0.688427642826409,0.820902413902101,0.172531746031746,0.102712606499935
7,63,"sampled","mcdb","1488",FALSE,4000,0.627849976550767,0.646980868078048,0.806146055788027,0.17556746031746,0.106977337289664
5,79,"sampled","mcdb","1489",FALSE,3999,0.650983409710934,0.619577675197869,0.805494680468769,0.181225686168378,0.115906812897232
5,58,"sampled","mcdb","1490",FALSE,3999,0.620490019652678,0.597493773732417,0.794354351354424,0.186292262720853,0.120770053961701
6,50,"sampled","mcdb","1491",FALSE,3999,0.587783971241232,0.609562182828773,0.789561033187185,0.182395598899725,0.115357928365384
