"s0","n0","source","dat","site","singletons","n_comparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div"
11,44,"sampled","fia_short","262131020216",FALSE,3999,0.46871464831398,0.574318059998092,0.775403974322099,0.179397122007775,0.114512905342622
10,62,"sampled","fia_short","262131020227",FALSE,3999,0.575148536070076,0.631104995613409,0.80149548199868,0.179189958780018,0.110867726031354
12,61,"sampled","fia_short","262131020240",FALSE,4000,0.549153623036624,0.621892060093751,0.794243026762199,0.177889344262295,0.110979924411768
11,49,"sampled","fia_short","262131020293",FALSE,3997,0.528795427214104,0.609927830961371,0.783605837917276,0.176647791966424,0.109905441258302
11,55,"sampled","fia_short","262131020313",FALSE,3999,0.517299920331489,0.610478260986398,0.787900533171044,0.179881333969856,0.112630356936495
11,42,"sampled","fia_short","262131020367",FALSE,3997,0.459825476884479,0.562470451116917,0.768769916101788,0.180236367752004,0.116155969195347
10,34,"sampled","fia_short","262131020380",FALSE,3991,0.391806780409755,0.529577332182519,0.757266505549206,0.179890046722773,0.116653000253151
10,68,"sampled","fia_short","262131020415",FALSE,4000,0.605295042814936,0.657318773659035,0.809702669113223,0.172533088235294,0.103737390583684
10,60,"sampled","fia_short","262131020451",FALSE,4000,0.585072324028916,0.633763268744514,0.795726576181744,0.179333333333333,0.111723071634195
10,62,"sampled","fia_short","262131020458",FALSE,3999,0.560777067262943,0.630487351624641,0.800951617629489,0.177939646201873,0.109966842696375
11,56,"sampled","fia_short","262131020460",FALSE,3999,0.565455130237842,0.627611148165502,0.799682984894414,0.174039045475655,0.107331357585355
10,46,"sampled","fia_short","262131020475",FALSE,4000,0.524414509696711,0.594788370770386,0.784117300128616,0.180070652173913,0.114088799994365
11,24,"sampled","fia_short","262131029027",FALSE,2736,0.239334742349948,0.43525411911593,0.714735097602527,0.163499025341131,0.107629202482877
10,49,"sampled","fia_short","262131029085",FALSE,3999,0.536920721324119,0.608032127122986,0.783958775772006,0.178299676960056,0.112378060870008
10,70,"sampled","fia_short","262131029093",FALSE,4000,0.615577298594798,0.656374300476535,0.810900419806142,0.174292857142857,0.105204447904805
10,37,"sampled","fia_short","263001020002",FALSE,3996,0.450383247253921,0.55697479309236,0.767399596126683,0.178496063631199,0.114872976873351
11,32,"sampled","fia_short","263001020023",FALSE,3959,0.385250588622974,0.524824980866509,0.750444200170402,0.174515344784036,0.11322068811565
11,35,"sampled","fia_short","263001020119",FALSE,3992,0.42440034516931,0.52706394456633,0.757418235760478,0.178728886344117,0.115959156103681
10,30,"sampled","fia_short","263001020153",FALSE,3945,0.329749720343403,0.488164578186998,0.739244718952588,0.178529784537389,0.118088041616002
13,29,"sampled","fia_short","263001020207",FALSE,3705,0.227731235690642,0.466734081587885,0.723679779273057,0.164195634976034,0.108933412656049
10,49,"sampled","fia_short","263001020235",FALSE,3998,0.545605633694118,0.612631470005341,0.789649238526661,0.176583189553961,0.109093708503817
12,43,"sampled","fia_short","263001020981",FALSE,3996,0.445303540014542,0.558522134803129,0.771173591839781,0.180622482948064,0.117301195457676
10,35,"sampled","fia_short","263007020091",FALSE,3986,0.462399899732156,0.559262498384751,0.759395432287288,0.178883234176762,0.114541733377168
10,42,"sampled","fia_short","263007020109",FALSE,3998,0.471094103380463,0.56618972966018,0.769882582041325,0.184741180113866,0.121292935275801
10,44,"sampled","fia_short","263007020115",FALSE,3999,0.46580690196487,0.571480848455523,0.7765401640652,0.182403555434313,0.116441466544513
10,64,"sampled","fia_short","263007020124",FALSE,4000,0.576330245199265,0.632624176376459,0.799996407650825,0.17738671875,0.109817398571947
10,38,"sampled","fia_short","263007020126",FALSE,3996,0.439483473287037,0.559440435030343,0.766615279862611,0.179534797955851,0.115146673062566
10,43,"sampled","fia_short","263007020211",FALSE,3999,0.491136825418885,0.591183858946113,0.7793012127583,0.176637182551452,0.110065113243261
10,29,"sampled","fia_short","263007020217",FALSE,3905,0.279480342241497,0.477363211382455,0.737184306098446,0.177606075323414,0.11602346419419
10,53,"sampled","fia_short","263007020246",FALSE,3999,0.538717651485434,0.616602322345042,0.793427678194682,0.176478081784597,0.109577076109349
10,39,"sampled","fia_short","263009020241",FALSE,3997,0.459925200969999,0.563138255109814,0.767020323060199,0.181167927227472,0.116578213391531
11,46,"sampled","fia_short","263011020035",FALSE,3999,0.485317742520937,0.591986186901544,0.779654509023583,0.179001272057145,0.114235589176124
15,60,"sampled","fia_short","263011020076",FALSE,3998,0.469155672833851,0.58691507349065,0.790635705297294,0.179406369851592,0.115782012295048
11,71,"sampled","fia_short","263029020071",FALSE,4000,0.592799866300415,0.658907797621849,0.803961684553325,0.176528169014084,0.107318799481974
10,76,"sampled","fia_short","263029020089",FALSE,3997,0.624252739376177,0.668189270368634,0.815192580853988,0.17313313932818,0.103869459314131
11,32,"sampled","fia_short","263029020103",FALSE,3961,0.308554690812375,0.486546056859909,0.747172477501596,0.176517924766473,0.114872004438338
10,59,"sampled","fia_short","263031020066",FALSE,3999,0.57045556106197,0.628435246335522,0.798316261358501,0.179578793003336,0.112307512530057
10,43,"sampled","fia_short","263031020125",FALSE,3997,0.51203037993592,0.588682868481779,0.77875843277923,0.181653682122057,0.11572819011824
10,37,"sampled","fia_short","263031020146",FALSE,3996,0.451256143129351,0.545227660505417,0.763675690890576,0.179517355193031,0.115313818961823
10,43,"sampled","fia_short","263031020151",FALSE,3999,0.50496764779281,0.587755357674432,0.778935643863201,0.179690271405061,0.114079844062839
11,59,"sampled","fia_short","263031020175",FALSE,3998,0.55112221357655,0.627790424511624,0.796011097440378,0.178038171628187,0.110833236496509
14,52,"sampled","fia_short","263031020186",FALSE,4000,0.490728474560015,0.598033588875463,0.787538423893494,0.175086538461538,0.110541153735428
10,33,"sampled","fia_short","263031020271",FALSE,3976,0.385003721748632,0.532283331826064,0.751568229447266,0.178891531004207,0.116182831061209
11,33,"sampled","fia_short","263031020282",FALSE,3976,0.307131255092967,0.493506700915526,0.74504912222423,0.179524114383269,0.117810450687461
11,52,"sampled","fia_short","263031020284",FALSE,4000,0.545687039318988,0.611918734499133,0.789351321800331,0.178605769230769,0.111838251324892
12,43,"sampled","fia_short","263031020300",FALSE,3997,0.447096232760441,0.559292326825008,0.768877869341985,0.18020492113271,0.115524642577426
15,38,"sampled","fia_short","263031020341",FALSE,3989,0.30371240103193,0.529966459124123,0.749419767057191,0.168126822445937,0.111150438605593
10,65,"sampled","fia_short","263035020127",FALSE,3999,0.587637092690585,0.647467618878535,0.803398466530887,0.176232519668379,0.108975446169449
11,41,"sampled","fia_short","263035020234",FALSE,3998,0.427353191013761,0.549377161094635,0.766709776081428,0.179681304066667,0.117019549910173
10,75,"sampled","fia_short","263035020239",FALSE,4000,0.612525656070425,0.664268482454642,0.808926190090054,0.174316666666667,0.105257804068363
10,62,"sampled","fia_short","263039020200",FALSE,3998,0.579658171200413,0.637066445464134,0.799496456480237,0.178730494279398,0.110429689385965
10,51,"sampled","fia_short","263047020008",FALSE,4000,0.530542274478054,0.611343791011878,0.786245231241415,0.181686274509804,0.115348088781203
12,53,"sampled","fia_short","263047020153",FALSE,3998,0.520376976498067,0.607076485673692,0.790943823117514,0.175701058076208,0.109324183631342
11,43,"sampled","fia_short","263047020246",FALSE,3995,0.470247544232377,0.577541788230717,0.774024292746945,0.18046977326309,0.115801986802928
10,60,"sampled","fia_short","263047020253",FALSE,4000,0.57316870514937,0.63438498140763,0.79847257512586,0.176979166666667,0.108746735751033
13,37,"sampled","fia_short","263051020148",FALSE,3992,0.415723188446551,0.541326603568817,0.756469762048047,0.173983101337811,0.114359916183733
11,37,"sampled","fia_short","263051020159",FALSE,3999,0.400448782571323,0.536098696494312,0.760621144995139,0.179504335543345,0.115549188122145
11,46,"sampled","fia_short","263051020168",FALSE,3999,0.484841991864277,0.579910997864449,0.777000593312056,0.180295073768442,0.114540177063669
10,27,"sampled","fia_short","263055020096",FALSE,3802,0.343027803425084,0.48343937315657,0.738112493756472,0.173066806943714,0.112452313033671
11,67,"sampled","fia_short","263055020203",FALSE,4000,0.608815927809339,0.654434347057284,0.807439451880145,0.173664179104478,0.106048191208929
10,37,"sampled","fia_short","263055020229",FALSE,3999,0.4688169118375,0.567663024612866,0.769474787279993,0.177706588809365,0.112263931317928
10,63,"sampled","fia_short","263055020255",FALSE,3999,0.579521637973495,0.633660803709672,0.803196811183966,0.178282665904571,0.110704406545935
10,84,"sampled","fia_short","263069020025",FALSE,3999,0.619730938939332,0.671433810170481,0.808145218348829,0.173775586753831,0.103443178639959
10,34,"sampled","fia_short","263073020118",FALSE,3989,0.399137570206476,0.537828224855736,0.753429677742975,0.181351658236621,0.118028781224525
12,36,"sampled","fia_short","263073020177",FALSE,3994,0.408105806375501,0.535281652994719,0.75404710389322,0.17713375618984,0.115978279864128
10,45,"sampled","fia_short","263079020213",FALSE,3995,0.51759304981966,0.599463479947904,0.783422559917944,0.175141148658045,0.108644827421301
11,63,"sampled","fia_short","263085020071",FALSE,4000,0.581431181502775,0.6411681992722,0.801081980475745,0.177603174603175,0.109763467422156
10,47,"sampled","fia_short","263085020091",FALSE,3998,0.510420069281168,0.589220187217566,0.778319515359948,0.180467893521229,0.113403406070547
10,54,"sampled","fia_short","263085020096",FALSE,3999,0.542789236986082,0.619823810821175,0.792647942176946,0.178479805136469,0.111091368728533
11,31,"sampled","fia_short","263101020081",FALSE,3959,0.27631478998998,0.486113393967408,0.740092259495765,0.176380480571014,0.115772909028636
10,39,"sampled","fia_short","263101020091",FALSE,3994,0.463008013218148,0.571717630933504,0.767384166940564,0.180726217531425,0.115905550576933
10,46,"sampled","fia_short","263101020205",FALSE,3998,0.508546423954312,0.589500646513062,0.778516076780311,0.180231420057855,0.114575046427016
10,33,"sampled","fia_short","263107020162",FALSE,3981,0.398176751644485,0.533100770524497,0.755846048043861,0.17963356245195,0.116516487520782
13,42,"sampled","fia_short","263107020172",FALSE,3996,0.411021679480534,0.546404030605055,0.772446093509604,0.177266552266552,0.115097674267735
10,28,"sampled","fia_short","263107020204",FALSE,3871,0.353000936428062,0.49805731544347,0.726835827214238,0.17741816437244,0.116241608992258
12,32,"sampled","fia_short","263107020234",FALSE,3950,0.315171329934872,0.497037882605938,0.738045259453009,0.174517405063291,0.115232738842584
11,29,"sampled","fia_short","263111020106",FALSE,3874,0.2720675537395,0.467205720417041,0.73291657363757,0.173793459491215,0.114423680643249
10,33,"sampled","fia_short","263111020230",FALSE,3980,0.388455510596577,0.529019630677526,0.755715412213975,0.178399573625704,0.115252421023462
11,45,"sampled","fia_short","263111020250",FALSE,3997,0.475170827965724,0.579002232207534,0.780635982149734,0.179556889889639,0.11481130751379
10,28,"sampled","fia_short","263113020024",FALSE,3851,0.293828666476639,0.482560729164636,0.734276259249755,0.176540416218422,0.115402268400395
11,61,"sampled","fia_short","263113020080",FALSE,4000,0.56496794972793,0.626122051577624,0.800043404767695,0.177147540983607,0.110119910853622
10,35,"sampled","fia_short","263113020165",FALSE,3987,0.477167525041702,0.555671896664974,0.767603486263569,0.176294385323731,0.112468825799225
11,61,"sampled","fia_short","263119020054",FALSE,4000,0.584664694723203,0.643910354168669,0.801793396520836,0.174155737704918,0.106291641425569
11,54,"sampled","fia_short","263119020088",FALSE,4000,0.537739237172483,0.614067171745138,0.790743253134455,0.177444444444444,0.110718296637512
10,39,"sampled","fia_short","263119020120",FALSE,3995,0.473981007573056,0.575608797721172,0.773169861239529,0.179204775199769,0.113708251311457
10,61,"sampled","fia_short","263123020035",FALSE,3999,0.566526975774602,0.645021373235496,0.799368588507337,0.175539786585991,0.107193841485022
10,42,"sampled","fia_short","263123020054",FALSE,3999,0.478380759143804,0.574809930344994,0.777223218592153,0.180854737493897,0.114615321272972
10,24,"sampled","fia_short","263123020103",FALSE,3169,0.283201732041255,0.464983317919334,0.714144190932202,0.173017250447039,0.114810487373824
10,38,"sampled","fia_short","263123020301",FALSE,3999,0.45095952173826,0.555297206301138,0.763823082284432,0.181262420868375,0.116661916971605
10,48,"sampled","fia_short","263123029035",FALSE,4000,0.531363013811949,0.605330215551734,0.778521975845356,0.180286458333333,0.114054718979158
