"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","portal_plants","2002_summer",TRUE,37,5031,"30497436260359024783679263814230062683680892960647",2.3867246314868,2.69703632227883,0.90534310411999,90.425,0,0.15,4.41461577535788,0.0889316687738566,4000,0.617980989761661,2.3867246314868,0.00884722179065676,0.945986572635468
-99,"observed","portal_plants","2003_summer",TRUE,6,3997,"11874034490105",1.36012468744602,0.102417275880155,0.0364323780738981,100,0,0,2.61891152402906,0.671306957826576,4000,0.46703727097705,1.36012468744602,0.0745717450148526,0.7153178791712
-99,"observed","portal_plants","2004_summer",TRUE,45,9575,"377993476141376482709492838747835686391507202475890055699706989535",4.66755400938075,2.02630876128066,0.766357450115551,99.975,0,0,4.52699953495031,0.0606776404502041,4000,0.603606134665889,4.66755400938075,0.00658698889618362,0.955643706900995
-99,"observed","portal_plants","2005_summer",TRUE,40,12770,"2515064503492985996318843106422428773942259873103218907792319958390",3.34005564389188,1.95769617255092,0.795672990423302,98.975,0,0,4.19226479284923,0.0663410536024073,4000,0.601429887720725,3.34005564389188,0.00740591888540878,0.950638241832334
-99,"observed","portal_plants","2006_summer",TRUE,40,6478,"22546509155681800350691209527866957891854654799117908061",4.32085200998597,2.41449572387109,0.844534440123224,99.925,0,0,4.41094860744079,0.0725615975642641,4000,0.597548135751181,4.32085200998597,0.00773033481406719,0.949880356148309
-99,"observed","portal_plants","2007_summer",TRUE,43,8619,"172961734909447356179162425098134853778852898052586073049134680",3.93964110075662,1.74352279508021,0.738909890499113,99.525,0,0,5.00412882824891,0.0709138420298495,4000,0.617451271540647,3.93964110075662,0.00712049124391646,0.953517917820281
-99,"observed","portal_plants","2008_summer",TRUE,31,16036,"974324008339670242731265319226447008652473390230265186786843",2.91910681970721,1.92887022278296,0.785981191545762,98.05,0,0,4.66883371500964,0.137664259220695,4000,0.588402917508081,2.91910681970721,0.0104001065814197,0.937479317056858
-99,"observed","portal_plants","2009_summer",TRUE,1,2,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","portal_plants","2011_summer",TRUE,43,1823,"5201019532580296955857056491467623856",2.71729524375933,2.52434123018509,0.882308673020336,91.8,0,0.025,5.1366999395164,0.109554606239707,4000,0.647286850396705,2.71729524375933,0.00872833440682828,0.950327993105708
-99,"observed","portal_plants","2012_summer",TRUE,5,1024,"385506739",1.07324315494013,0.0882730665539015,0.0270900726318359,100,0,0,2.12149946805275,0.675083160400391,4000,0.426661226804973,1.07324315494013,0.0916564198438674,0.665778080940247
-99,"observed","portal_plants","2013_summer",TRUE,7,123,"1316407",1.61984774146812,0.282311588125771,0.0947848502875273,100,0,0,2.71248683755625,0.545178134708176,3996,0.504537294248073,1.61984774146812,0.0657726438584386,0.752787952206288
-99,"observed","portal_plants","2014_summer",TRUE,41,15395,"30935670322687128946493706627906335860047755596764652813029454411492106",4.57062470429048,1.58460907682888,0.677931111666887,100,0,0,4.41892330215156,0.0726548702717579,4000,0.601394770151335,4.57062470429048,0.00725932423702768,0.951730655813497
-99,"observed","portal_plants","2015_summer",TRUE,43,22825,"29058994304135389663660364639796062184245637179197180780328181227905973015502667",5.32374072568715,1.00336023879043,0.495274894339881,100,0,0,4.92845368093043,0.0584602776734739,4000,0.608637360346224,5.32374072568715,0.0068501328797227,0.954146631841635
-99,"observed","portal_plants","2016_summer",TRUE,37,2927,"435804928266509599442547603100267659929319",5.06781567150431,1.09709702429944,0.478472111903255,100,0,0,4.50605853310634,0.0845329973904352,4000,0.612919832346246,5.06781567150431,0.00913389051493416,0.945194343184439
-99,"observed","portal_plants","2017_summer",TRUE,47,10539,"693930679011269083087618433895395027472208449022596176148469135233064",5.3431225899879,1.83148355340267,0.701192965503421,100,0,0,4.3673601166128,0.0460183310025168,4000,0.608650312765053,5.3431225899879,0.00608051559195559,0.957478067380273
-99,"observed","portal_plants","2018_summer",TRUE,18,250,"1166142118732",1.47338047853306,2.02069511804386,0.823168,61,0.825,3.475,3.88965586491094,0.316992,4000,0.643316424106989,1.47338047853306,0.029503882039337,0.886708144
-99,"observed","portal_plants","2019_summer",TRUE,11,679,"197053131987068",2.45034969778856,0.546238373472363,0.217789741042554,100,0,0,3.29964376433867,0.486191032901629,4000,0.546530617111773,2.45034969778856,0.0420620193798703,0.831339730089081
-99,"observed","portal_plants","1983_winter",TRUE,26,21803,"550421297843559078453365779996460401277490435657032762289",3.37169265998484,1.66201780338655,0.714484410000867,99.7,0,0,4.28533887289097,0.142000545094472,4000,0.591686245387332,3.37169265998484,0.0126118801586967,0.926073619778155
-99,"observed","portal_plants","1985_winter",TRUE,25,16159,"12785126298127114739137027949413087172573515654242642",4.25437312866364,1.60404189829286,0.597173852677375,100,0,0,3.77204900997734,0.121194340934347,4000,0.576033675762766,4.25437312866364,0.0138013066053402,0.922851579414683
-99,"observed","portal_plants","1986_winter",TRUE,27,6835,"2105918519525654218477101911221340634890001634",2.66428201082745,2.18668927924183,0.833510680482413,96.4,0,0.025,4.25141321240152,0.122957131978623,4000,0.607411935880493,2.66428201082745,0.0130052999589521,0.927956673015146
-99,"observed","portal_plants","1988_winter",TRUE,31,10070,"1067653817943315414211414988217759000973087027498716046",4.50058840147518,1.36798729085105,0.566909074413564,100,0,0,4.31541689036973,0.114495709773394,4000,0.595328787497915,4.50058840147518,0.0104100442693608,0.937079403268481
-99,"observed","portal_plants","1990_winter",TRUE,19,454,"12483084841990270",2.38747380103465,1.77355756937484,0.750625861165557,93.75,0,0.15,4.21718977841888,0.215208911486736,4000,0.63261443929863,2.38747380103465,0.0244744115346837,0.894612538570514
-99,"observed","portal_plants","1991_winter",TRUE,38,1949,"2032435528276475327718215692851888370",2.54480973545192,2.63316910584517,0.889993974097306,90.825,0,0.05,4.76066420375321,0.0747975373038653,4000,0.633247222331462,2.54480973545192,0.009601702662311,0.94519459361486
-99,"observed","portal_plants","1994_winter",TRUE,40,4785,"341425388011765502296353725164474873397370498779946",3.77235903657669,2.11490434697311,0.809994660691883,99.325,0,0,4.57020091940141,0.073243951786812,4000,0.619608464858074,3.77235903657669,0.00816913707998207,0.949683722513209
-99,"observed","portal_plants","1995_winter",TRUE,45,12504,"29521278387684981240968677239268038371830468789425644285509947611979696",2.95720781461971,2.57854735011231,0.885915214744845,96.45,0,0,4.87065182646402,0.0555112830944641,4000,0.615639420202663,2.95720781461971,0.00660824352038403,0.955758120136681
-99,"observed","portal_plants","1996_winter",TRUE,4,35,"321",0.63657274813702,0.957801965949149,0.517551020408163,77.2585669781931,16.8224299065421,14.6417445482866,1.5,0.587755102040816,321,0.392479653633305,0.63657274813702,0.104269838651397,0.613582554517134
-99,"observed","portal_plants","1997_winter",TRUE,48,7768,"4877176164572059655001485329234639134804348671223598408475800835",2.35348029727422,2.77303886594036,0.914041776397081,87.675,0,0,4.9953755307352,0.0488043914615508,4000,0.617521978018102,2.35348029727422,0.00615843465167341,0.957867904432256
-99,"observed","portal_plants","1998_winter",TRUE,40,4713,"196979790349731107724556363494533550252242432522069",4.76549172626219,1.96542894791612,0.737367725162498,99.95,0,0,4.63808859200945,0.0804814650792088,4000,0.623589958730792,4.76549172626219,0.00805929739111805,0.94964915901136
-99,"observed","portal_plants","1999_winter",TRUE,11,219,"4415543308",0.690028244487098,1.67281700281745,0.784178811951377,34.225,3.325,12.825,4.0781499832098,0.37288630345489,4000,0.560137280742848,0.948973129046598,0.0444272770606695,0.83050917412064
-99,"observed","portal_plants","2000_winter",TRUE,3,13,"14",0.384900179459751,0.535961049709069,0.272189349112426,71.4285714285714,0,0,0.769800358919502,0.390532544378698,14,0.305271216861608,0.384900179459751,0.11069992268562,0.538461538461538
-99,"observed","portal_plants","2001_winter",TRUE,42,5135,"63313270505716800575267709971618086109816320046582102",4.31967869869994,2.38959207612064,0.838932085872295,99.775,0,0,4.89108947281546,0.0825700630209276,4000,0.6084489141798,4.31967869869994,0.00745175657017014,0.951983468473892
-99,"observed","portal_plants","2002_winter",TRUE,18,2128,"279578890969386143307980863",1.51061552408508,1.74379797840653,0.791374141415569,75.05,0,0.375,3.73195274522976,0.197291130787495,4000,0.576726564436768,1.51061552408508,0.0218629562294851,0.89362698271613
-99,"observed","portal_plants","2003_winter",TRUE,22,4680,"3282441304462091681150727429878597791",4.03878780788482,0.770655066765894,0.292945248009351,100,0,0,4.09605327080806,0.150985736722916,4000,0.604390971667289,4.03878780788482,0.0175539256876027,0.91146551537731
-99,"observed","portal_plants","2004_winter",TRUE,59,5878,"2089978031121315158666765708659007170258251917809016147982082520",7.0921506987146,1.4110740167602,0.510831387121673,100,0,0,4.72238298728578,0.0491609997590801,4000,0.610197185307459,7.0921506987146,0.00505216944225379,0.964602913937021
-99,"observed","portal_plants","2005_winter",TRUE,40,13102,"6658068946150978283194233652198663158839278021580409381811774360881",3.40653556381706,2.09906820006232,0.806960107584186,98.775,0,0,4.69312478305269,0.0603991657952081,4000,0.601348693695736,3.40653556381706,0.00744589470803326,0.950563247078259
-99,"observed","portal_plants","2006_winter",TRUE,9,2596,"146937430172866804",2.04034647875197,0.553986741123267,0.246824853217347,99.975,0,0,3.21779039478753,0.468927839677494,4000,0.515644599496263,2.04034647875197,0.0520002375665997,0.799766826883127
-99,"observed","portal_plants","2007_winter",TRUE,38,4067,"84124619926939325861197297940188911661014649295",5.64207186287585,0.796030367049104,0.278721747585576,100,0,0,4.32590011513204,0.0642270007857688,4000,0.621921679560719,5.64207186287585,0.00875958712991504,0.947008622840594
-99,"observed","portal_plants","2008_winter",TRUE,28,3791,"4247800090985787445493412807662535509263",4.39984362750138,1.47454265107908,0.580275612852804,100,0,0,4.37839884808925,0.148317374982092,4000,0.601001037372466,4.39984362750138,0.0128079753291167,0.929667487296719
-99,"observed","portal_plants","2009_winter",TRUE,4,6,"2",0,1.32966134885476,0.722222222222222,0,50,50,0.75,0.0555555555555555,2,0.530330085889911,0.375,0.0392837100659192,0.722222222222222
-99,"observed","portal_plants","2011_winter",TRUE,5,444,"13798543",0.848835499856124,0.737301713229923,0.424904634364094,83.8459614903726,1.17529382345586,2.37559389847462,2.11822427764066,0.674326353380407,3999,0.41634711575616,0.848835499856124,0.0883669356685263,0.669115796723712
-99,"observed","portal_plants","2012_winter",TRUE,28,4372,"170886347310773426247872963054940105930398",3.46611921679158,1.84988384567398,0.735365052831418,99.45,0,0,4.20523122521474,0.120872950967188,4000,0.611823827815779,3.46611921679158,0.0130342963314391,0.929465232491929
-99,"observed","portal_plants","2013_winter",TRUE,18,243,"789262288603",2.47703325628645,1.55032220896175,0.685972666768277,94.3,0,0.05,3.94788820196956,0.305949296347102,4000,0.632225477233587,2.47703325628645,0.0290109725836797,0.886971997832309
-99,"observed","portal_plants","2014_winter",TRUE,34,2614,"509279576723346302633657910036558716623",1.5050681033426,2.55368776020467,0.903286054901832,54.475,0,0.75,4.61314325562187,0.101340612521945,4000,0.619165107745368,1.53887762396695,0.0106201085331701,0.940544724671286
-99,"observed","portal_plants","2015_winter",TRUE,43,1908,"25350043919594612367832245738986875543",2.06358739878233,2.78495969354041,0.913589037001877,73.8,0.025,0.325,4.83499684518593,0.0773615670969414,4000,0.647731476325237,2.06358739878233,0.00866713224998716,0.950645559741835
-99,"observed","portal_plants","2016_winter",TRUE,26,265,"16744247746348",2.62131018514815,2.31080125292403,0.843659665361339,89.75,0.7,1.4,4.74312831156078,0.27503025987896,4000,0.693778456022392,2.62131018514815,0.0231474611421994,0.914378625845497
-99,"observed","portal_plants","2017_winter",TRUE,42,3062,"266513449180835599649081795356603463724823328",2.60527405900708,2.53755972329446,0.887668992786143,92.325,0,0.025,4.81920920139943,0.102437711207652,4000,0.625022863497654,2.60527405900708,0.00820460445182272,0.950956486637363
-99,"observed","portal_plants","2018_winter",TRUE,26,1005,"5160284051353863720683934",2.42811276828401,2.08947045085614,0.82458949035915,91.6,0,0.125,4.31326554216887,0.15541991534863,4000,0.645939505436229,2.42811276828401,0.0168666123241979,0.921519259424272
-99,"observed","portal_plants","2019_winter",TRUE,41,6500,"119466958016017879401798242665607463523241795008302017463",3.43140785993608,1.79081139785328,0.767117017751479,98.6,0,0,4.66360520031204,0.0798023668639053,4000,0.63722751695158,3.43140785993608,0.00793896847166784,0.950896505372781
-99,"observed","portal_plants","1983_summer",FALSE,17,18019,"17493893128733773261822460193340213478003",2.63397285906301,1.21618329292191,0.599310275988316,98.375,0,0,3.6884438483047,0.267257578199155,4000,0.578591660905089,2.63397285906301,0.0225824624003433,0.888910491187779
-99,"observed","portal_plants","1984_summer",FALSE,16,3949,"39359892494835677669569763406",1.57809198083433,2.03096268157274,0.82437492309037,80.425,1.1,2.8,3.69593138216906,0.2314206051184,4000,0.569264331180981,1.57809198083433,0.0250818046515627,0.882020594595527
-99,"observed","portal_plants","1985_summer",FALSE,16,3217,"1899208091943324054082811803",1.60662321900379,2.15113520370308,0.84025560124181,80.45,5.3,6.925,3.35244220571361,0.24802163746007,4000,0.578405540062101,1.60662321900379,0.0257269420314539,0.881168036626219
-99,"observed","portal_plants","1986_summer",FALSE,16,7310,"369583947084296618112284548534771",2.00993043125163,2.27281288437957,0.857238308933474,92.5,17.65,13.2,3.65025408352364,0.231474302952498,4000,0.569435898188085,2.00993043125163,0.0244680520034091,0.882101489966521
-99,"observed","portal_plants","1988_summer",FALSE,16,12069,"654513892014417143473188141361478632",2.38182801190746,1.37478472024917,0.650814779142888,97.325,0,0,3.79367428431294,0.24255872176859,4000,0.572820822030981,2.38182801190746,0.0247734039875453,0.882273670673051
-99,"observed","portal_plants","1991_summer",FALSE,31,10745,"7188648088863205348961687996130032204165643931771948583",4.95206553866654,0.865828321821742,0.336847720573444,100,0,0,4.44081780560136,0.0948001007318651,4000,0.604106662659418,4.95206553866654,0.0104962250956478,0.93691022832917
-99,"observed","portal_plants","1993_summer",FALSE,35,21386,"853954889736135678434561951155766093318098735385767253462548145950618",5.34605620265402,0.565431796252168,0.227804948194577,100,0,0,4.47655954319602,0.0784072063722723,4000,0.602362111490447,5.34605620265402,0.00861130731552153,0.944282821037717
-99,"observed","portal_plants","1994_summer",FALSE,18,822,"58198590781453513565",2.39929556159427,1.43520039314493,0.666459469219339,95.25,0,0,3.57622415027018,0.257300750054759,4000,0.602863787530871,2.39929556159427,0.0239689275652603,0.891361299808786
-99,"observed","portal_plants","1995_summer",FALSE,25,2399,"512502324046354471234902313645621",2.32072300065085,1.75952385238823,0.77197616555877,91.85,0,0,4.38671706871652,0.138141135296578,4000,0.612266285801606,2.32072300065085,0.0150403027904989,0.921564039031825
-99,"observed","portal_plants","1996_summer",FALSE,18,1348,"159540653477768037201912",1.83853267585343,1.6561743422127,0.749020419304564,86.05,0,0.075,3.67704237265698,0.251890920937932,4000,0.590280086050724,1.83853267585343,0.0229751490248542,0.892891065398568
-99,"observed","portal_plants","1997_summer",FALSE,30,5520,"3940437877318454810998032827284991106668258052",1.98695851251021,2.1832054756887,0.852350740390674,83.775,0,0.025,4.61242090316741,0.132117661730729,4000,0.601893536004409,1.98695851251021,0.0111311444505829,0.934472556481044
-99,"observed","portal_plants","1998_summer",FALSE,29,3731,"14864588226142022282889021030191241863370",4.13062080838393,1.37965754339874,0.599807864178235,100,0,0,3.99545778848484,0.11380408884511,4000,0.609842494072846,4.13062080838393,0.0120291915202706,0.932340299220688
-99,"observed","portal_plants","1999_summer",FALSE,23,1084,"1759963888530693193830345",2.33871438125478,2.44057592078764,0.870225759453166,92.325,2.2,2.525,4.19008066573385,0.16870174698057,4000,0.615985212994801,2.33871438125478,0.0175809766607998,0.913677737061042
-99,"observed","portal_plants","2000_summer",FALSE,13,1051,"874303927320919098",1.50638004536524,1.32639333426108,0.674498755659283,81.625,0,0.225,3.45077602106595,0.320331051664809,4000,0.56172973310605,1.50638004536524,0.0334649634951751,0.856045934685918
-99,"observed","portal_plants","2001_summer",FALSE,29,2531,"523787208155709944482126596748160772",4.61647908376071,1.22408561355813,0.48395268094826,100,0,0,4.56710602396783,0.116806518178927,4000,0.597643598698008,4.61647908376071,0.0121434370711812,0.931803244197085
-99,"observed","portal_plants","2002_summer",FALSE,35,5029,"1429822200755845490273112288515188606261633363829",2.30772561038043,2.69432161202462,0.905267879387641,89.675,0.025,0.7,4.65029909203029,0.0940663855345893,4000,0.604635508487466,2.30772561038043,0.00952151165311505,0.943115539198558
-99,"observed","portal_plants","2003_summer",FALSE,4,3995,"443112111",0.749546513189695,0.0978162086193538,0.0354674883028065,99.925,0,0,1.49891962279055,0.692781621582673,4000,0.367005540034275,0.749546513189695,0.106039068315205,0.601058359683021
-99,"observed","portal_plants","2004_summer",FALSE,35,9565,"1913431214853575587170817233081557067927166230843364974460",4.03423799037931,2.0177984845659,0.76586876760624,99.875,0,0,4.17743056572106,0.0928120879808523,4000,0.601964161846804,4.03423799037931,0.009028722955786,0.943832553024687
-99,"observed","portal_plants","2005_summer",FALSE,32,12762,"15477286373330978333806307092138266473713281430628100497995",2.88579266293048,1.95236983217988,0.795416789986905,97.6,0,0,4.40827666162524,0.120279014541313,4000,0.603061549142131,2.88579266293048,0.0102371772336892,0.93890877579542
-99,"observed","portal_plants","2006_summer",FALSE,34,6472,"834807492945253222065033616542938367073423953943512",3.96803339344493,2.40767136528618,0.844246194694728,99.875,0,0,4.36654518269094,0.0751784620179959,4000,0.613770770520185,3.96803339344493,0.00964824734748822,0.941916620753219
-99,"observed","portal_plants","2007_summer",FALSE,35,8611,"59716224065415146816582052069577989399003972529357333399",3.46405244012506,1.73579524908745,0.738424644508882,99.125,0,0,4.24211978697662,0.0953971244052255,4000,0.605108603571798,3.46405244012506,0.00907282010991998,0.943922547470124
-99,"observed","portal_plants","2008_summer",FALSE,28,16033,"138419700219805020978446961249043156872617747693383131275",2.72351106692842,1.92723229581253,0.785901103859462,97.275,0,0,4.24194373788259,0.139039433376607,4000,0.579685902465099,2.72351106692842,0.01172871558438,0.93085280849617
-99,"observed","portal_plants","2009_summer",FALSE,1,2,"1",NA,0,0,0,0,0,-Inf,0,1,-Inf,-Inf,-Inf,0
-99,"observed","portal_plants","2011_summer",FALSE,27,1807,"9698318582737859372369290350906",1.96944713077491,2.47139605007658,0.880220160851439,81.05,0.325,1.125,4.14129255918935,0.178486847404287,4000,0.630347989670303,1.96944713077491,0.0147197920753947,0.92558057792836
-99,"observed","portal_plants","2012_summer",FALSE,4,1023,"7456455",0.749962440131126,0.0806066830751408,0.0251880263232074,99.9749874937469,0,0,1.49999389200199,0.652576278344891,3998,0.369794939508661,0.749962440131126,0.107389132581265,0.600089208593063
-99,"observed","portal_plants","2013_summer",FALSE,3,119,"1180",0.384900179459751,0.0969860950330633,0.0331897464868302,97.8891820580475,0,0,0.769800358919505,0.617188051691265,1137,0.270359049953392,0.384900179459751,0.127329002211519,0.503826550020909
-99,"observed","portal_plants","2014_summer",FALSE,35,15389,"13988563575953406092129777958040146160710324790814300189342824093",4.15753105025447,1.58107785553195,0.677679945886291,99.95,0,0,4.33897272599328,0.0765580139636161,4000,0.601794578923063,4.15753105025447,0.00877507865286215,0.944036593694197
-99,"observed","portal_plants","2015_summer",FALSE,32,22814,"803352715746570967535005537891258231821005529334454356448256071155",4.46562697729601,0.998523203851137,0.494788081544856,100,0,0,4.03970152457479,0.0819631745240874,4000,0.598087345297122,4.46562697729601,0.0097324214886144,0.939135385019752
-99,"observed","portal_plants","2016_summer",FALSE,27,2917,"1115426801329778711004934045197624072",4.18514426923245,1.07007293763506,0.47489137536052,100,0,0,4.10032975658092,0.119015537751168,4000,0.59384873607145,4.18514426923245,0.0128400390818327,0.927442902945379
-99,"observed","portal_plants","2017_summer",FALSE,38,10530,"29393965159651577071485388496359046360580903397681135191563764",4.73158973945678,1.82427763265014,0.700682047133456,100,0,0,4.41725848220891,0.0650730107710165,4000,0.604917039371307,4.73158973945678,0.00816789514196931,0.947998285128458
-99,"observed","portal_plants","2018_summer",FALSE,14,246,"135706289796",1.11239928859369,1.94764271497871,0.817436710952475,51.65,4.6,9.45,3.46546705320564,0.337497521316677,4000,0.591985735028483,1.13724751661772,0.0350581525496575,0.86155158139996
-99,"observed","portal_plants","2019_summer",FALSE,9,677,"3527118080004",2.06050858080717,0.525638939050207,0.21316565174798,100,0,0,3.73660967139408,0.499401085246624,4000,0.518348404976325,2.06050858080717,0.0511477489332466,0.798387738938623
-99,"observed","portal_plants","1983_winter",FALSE,24,21801,"433739090742415411900773670164124512959563484987895096",3.20174970335991,1.66116208675117,0.71443202602734,99.375,0,0,3.82548676239402,0.154528849397436,4000,0.59188573379962,3.20174970335991,0.014474467366863,0.919781438520535
-99,"observed","portal_plants","1985_winter",FALSE,24,16158,"462525682838217820949476051772138645009137785313143",4.14945716961067,1.60347956634537,0.597123994072582,100,0,0,3.89708095474935,0.150948538706943,4000,0.600483630297558,4.14945716961067,0.0146170917202842,0.919693448986959
-99,"observed","portal_plants","1986_winter",FALSE,25,6833,"17941013055623127077923306965554255797334180",2.53469891719538,2.18445220148685,0.83341324713794,95.775,0,0.05,4.07812525613224,0.162848748687323,4000,0.592321911899673,2.53469891719538,0.0141881082728399,0.92260494652279
-99,"observed","portal_plants","1988_winter",FALSE,26,10065,"2713424637113208542649479558715482247883467559766",4.03926815271567,1.36359132443695,0.566478722876563,100,0,0,4.13938269305808,0.113325125383468,4000,0.608477727787455,4.03926815271567,0.0132748778957638,0.925551235928215
-99,"observed","portal_plants","1990_winter",FALSE,16,451,"1158242567778339",2.09362077291283,1.73802833414881,0.74731196011819,92.2,0.075,0.3,3.85061480007801,0.269261213071715,4000,0.597383704201197,2.09362077291283,0.0285909762695516,0.878764868412643
-99,"observed","portal_plants","1991_winter",FALSE,35,1946,"186182815798823911429293125705417323",2.41238473807493,2.62401011421152,0.889655329032912,89.6,0,0.125,4.50656154442533,0.0875356094510679,4000,0.6342745471735,2.41238473807493,0.0103910931277461,0.9413724926827
-99,"observed","portal_plants","1994_winter",FALSE,30,4775,"68788563808695700186740648454268892347497523",3.16670461483915,2.09949640708588,0.809198432060525,98.575,0,0,4.15745946028829,0.109865760258765,4000,0.605419941745991,3.16670461483915,0.0115046989696806,0.934421360072366
-99,"observed","portal_plants","1995_winter",FALSE,38,12497,"13922485481210441808892441037329184155641388536451610828931446746",2.6622220035157,2.57414750727681,0.885787418139352,95.45,0,0,4.99853583211417,0.07790090154565,4000,0.603416055352213,2.6622220035157,0.0079614539426304,0.948365424950928
-99,"observed","portal_plants","1996_winter",FALSE,3,34,"96",0.380673094638083,0.852416014501183,0.48961937716263,83.3333333333333,40.625,31.25,0.769800358919502,0.55363321799308,96,0.278632403556198,0.380673094638083,0.123058916154437,0.514705882352941
-99,"observed","portal_plants","1997_winter",FALSE,41,7761,"100268317949129539109969642017881415634921542196712392143103",2.11162668505796,2.76655903742658,0.913886763397168,83.325,0,0.075,4.18289367242889,0.0670783438234921,4000,0.607854492721555,2.11162668505796,0.00747363241084844,0.951193248819034
-99,"observed","portal_plants","1998_winter",FALSE,35,4708,"170969224854010784448251732569477330905441045442",4.41270525829787,1.9574721506098,0.736809811965244,99.975,0,0,4.30433604900379,0.110073852492801,4000,0.622485048244802,4.41270525829787,0.00949820778116476,0.942844823165652
-99,"observed","portal_plants","1999_winter",FALSE,7,215,"32870899",0.0748830699399399,1.58524367830072,0.776160086533261,13.65,41.65,58.05,2.92279731564822,0.559307733910222,4000,0.493884654729909,0.622621094325709,0.0688420140129092,0.776160086533261
-99,"observed","portal_plants","2000_winter",FALSE,2,12,"6",0,0.286835983056161,0.152777777777778,0,0,0,0,0.347222222222222,6,0,0,0.135348392095356,0.372685185185185
