"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t"
-99,"observed","mcdb","1157_jacknife_8",FALSE,5,53,"3266",-0.544950147147188,1.42383820500857,0.745461018155927,1,0,2.92193632795464,69.995638901003,80.2006105538596,2.87832533798517,79.3720017444396,93.2839075447013,68.9925861317052,0.385521151330135,2,0.20117009108937,0.0566037735849057,0.447169811320751,0.0566037735849057,0.39622641509434,0.358490566037736,0.184744311633574,0.545454545454545,2.1466252583998,0.655749377002492,2293,2275,602,2277,-0.588791217865701,1.05790773399836,1.0318411856792,-1.0733126291999,0.799572801708793,0.372193902091354,0.869820539802297,1.56729163612895,1.60836274634029,0.978521587464979,1.23616884424894,0.433606265574938,0.4999644001424,0.783695265218939,0.76711058225952,0.533876221498371,0.98068063190889,0.456894679695982,0.564219928023196,0.509510623735211
-99,"observed","mcdb","1157_jacknife_9",FALSE,5,53,"3266",-0.216626891714651,1.40542109109893,0.735493058027768,1,0,9.36263736263736,65.4065934065934,73.3626373626374,9.36263736263736,73.0989010989011,93.1428571428571,68.1318681318681,0.395604395604396,2,0.176852581380883,0.0566037735849057,0.415094339622642,0.0754716981132075,0.358490566037736,0.358490566037736,0.186007533894227,0.5625,2.1466252583998,0.621573513705945,2275,2257,597,2261,-0.569318327703269,1.05549525432742,1.03369890420832,-1.0733126291999,0.798860804556782,0.438142047803091,0.858628231426706,1.56619440794711,1.60647279658695,0.954455950401745,1.16833074878386,0.419935920256319,0.485582057671769,0.783908864364543,0.756915337538656,0.585567010309278,0.981546045432676,0.504009163802978,0.605621462293043,0.558075567953597
-99,"observed","mcdb","1160_jacknife_1",FALSE,7,52,"11044",0.650284888421457,1.58617213055682,0.755177514792899,2,0,47.9940564635958,35.0668647845468,39.702823179792,47.9940564635958,39.3759286775632,92.8380386329866,76.9390787518574,0.846953937592868,3,0.144593667847754,0.0576923076923077,0.286538461538463,0.0576923076923077,0.25,0.346153846153846,0.17999405469679,0.586206896551724,3.10986312598963,0.608727810650888,3365,3286,573,3311,-0.390717640589068,1.55823021898211,1.49490447525985,-1.49001538452151,0.856508875739645,0.630357057027883,1.20899622069839,1.87971480379764,1.9437036960071,1.28930970814856,1.31334663897922,0.569600591715976,0.611686390532544,0.838757396449704,0.626698919088596,0.442162818955042,0.959823548128503,0.402187120291616,0.510694254808889,0.498264485884067
-99,"observed","mcdb","1160_jacknife_10",FALSE,7,52,"11044",0.788214805744983,1.57131716363378,0.742603550295858,1,0,59.3179778641938,33.0541429853425,33.7421477714628,59.2880646126234,33.5925815136105,76.4283577624888,45.0792701166617,0.882740053843853,3,0.141305598380082,0.0576923076923077,0.269230769230769,0.0576923076923077,0.25,0.326923076923077,0.177149727329207,0.516129032258065,3.03148771523469,0.575443786982249,3343,3254,571,3265,-0.417154713808251,1.54413097703515,1.48995789536521,-1.41163997376657,0.855029585798817,0.695918091376749,1.20841532659741,1.87934732701477,1.93819034746739,1.28631478343052,1.24227225609064,0.569526627218935,0.614644970414201,0.838350591715976,0.646971347100301,0.467159383033419,0.957153101610756,0.417737789203085,0.540084508148599,0.524744524270618
-99,"observed","mcdb","1160_jacknife_2",FALSE,7,52,"11044",0.510476164341975,1.56963945289265,0.749260355029586,1,0,37.4256837098692,34.4530321046373,39.090368608799,37.4256837098692,38.5850178359096,74.4649227110583,44.2330558858502,0.921224732461355,3,0.157510518613372,0.0576923076923077,0.307692307692308,0.0576923076923077,0.269230769230769,0.326923076923077,0.177181853573637,0.615384615384615,2.96184452984184,0.54585798816568,3364,3290,580,3311,-0.440042854527512,1.54440890144465,1.48034878267428,-1.34199678837372,0.854289940828402,0.734382518210221,1.21571045803499,1.87623046932529,1.93674223415328,1.29206825797487,1.20235971594306,0.571061390532544,0.615495562130178,0.83801775147929,0.67000537535916,0.489058265582656,0.952901323013979,0.437466124661247,0.549353078394034,0.536173964937575
-99,"observed","mcdb","1160_jacknife_3",FALSE,6,52,"6510",0.977345392101838,1.38404019668961,0.679733727810651,1,0,77.4065497849818,24.9090307641416,23.0896460469732,77.4065497849818,22.9904068805822,86.1726761495203,57.823354283824,0.59311941779689,2,0.160761088068399,0.0576923076923077,0.269230769230769,0.0576923076923077,0.25,0.346153846153846,0.18363698821853,0.566666666666667,2.72165526975909,0.556213017751479,3023,2985,636,2984,-0.471695527978158,1.31356862105299,1.27811157311476,-1.36082763487954,0.832840236686391,0.642599077487523,1.05137331870417,1.73784827168611,1.79026007529333,1.14368977207648,1.1476609978058,0.512241124260355,0.56146449704142,0.81616124260355,0.65594793318155,0.546409574468085,0.969608178271561,0.487898936170213,0.598151330658097,0.5633809151422
-99,"observed","mcdb","1160_jacknife_4",FALSE,5,52,"3034",0.0397566403484645,1.38178603225933,0.718934911242604,0,0,21.5195632393085,58.0527752502275,61.9199272065514,21.5195632393085,61.3739763421292,68.4258416742493,0,0.389899909008189,2,0.152726254637083,0.0384615384615385,0.346153846153846,0.0576923076923077,0.307692307692308,0.365384615384615,0.184862112409883,0.6,2.1466252583998,0.65310650887574,2198,2181,657,2187,-0.54800072134338,1.05422923256302,1.03330136742496,-1.0733126291999,0.799556213017751,0.377827400820297,0.880060876489393,1.56669424886402,1.60833508797786,0.965742974389291,1.23050768715756,0.437869822485207,0.490384615384615,0.783284023668639,0.746394810941889,0.528878822197055,0.981360853917852,0.473386183465459,0.558008194130608,0.52221706560236
-99,"observed","mcdb","1160_jacknife_5",FALSE,7,52,"11044",0.521658851610843,1.60083636967115,0.760355029585799,1,0,38.8839418224993,38.5871178391214,43.3956663698427,38.8542594241615,42.7426536064114,76.6399525081627,46.0967646185812,0.86702285544672,3,0.151248943991598,0.0576923076923077,0.303846153846149,0.0769230769230769,0.269230769230769,0.346153846153846,0.182152887184054,0.566666666666667,3.11141807386129,0.576183431952663,3369,3278,598,3318,-0.397971128956224,1.55163399126341,1.49126710861601,-1.49157033239317,0.855769230769231,0.695918091376749,1.18907092511748,1.87896430132504,1.94129355038142,1.28401996673066,1.24537545900467,0.55414201183432,0.612426035502959,0.838757396449704,0.626596964451054,0.493966623876765,0.958674588306759,0.422336328626444,0.553964164958687,0.527771427402356
-99,"observed","mcdb","1160_jacknife_6",FALSE,7,52,"11044",0.890662587102625,1.55027833817331,0.736686390532544,2,0,65.6101895734597,28.1990521327014,30.154028436019,65.6101895734597,29.8874407582938,92.3281990521327,76.8661137440758,0.858116113744076,3,0.149066943127962,0.0576923076923077,0.25,0.0769230769230769,0.230769230769231,0.346153846153846,0.180780626780627,0.548387096774194,3.23680717222628,0.575443786982249,3376,3312,562,3308,-0.396211663141946,1.54468062540912,1.49289874431978,-1.61984774146812,0.855029585798817,0.695918091376749,1.21728791331912,1.88080576371413,1.93853687611156,1.29618270793795,1.24261878473481,0.568786982248521,0.61612426035503,0.839497041420118,0.599631731295293,0.470437017994859,0.961671894605619,0.415167095115681,0.533967342636471,0.51693582622823
-99,"observed","mcdb","1160_jacknife_7",FALSE,6,52,"6510",0.741901194054946,1.45313106586666,0.711538461538462,0,0,63.9075067024129,37.4329758713137,35.9919571045576,63.9075067024129,35.6233243967828,56.3337801608579,0,0.613270777479893,2,0.141678696638482,0.0576923076923077,0.269230769230769,0.0576923076923077,0.25,0.346153846153846,0.182040963731105,0.586206896551724,2.72165526975909,0.586538461538462,2984,2931,621,2949,-0.508692618254495,1.31331609046565,1.27394693688121,-1.36082763487954,0.832840236686391,0.593635085780106,1.06190910671429,1.73561244954614,1.79026007529333,1.1403134857616,1.19662498951322,0.518176775147929,0.565828402366864,0.81508875739645,0.669448746490743,0.506210592686003,0.968077993211084,0.455233291298865,0.563002902944481,0.543149771421808
