"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t"
1018,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.5284842905822,3.46602501869411,0.961351299013637,0,0.326118326118326,27.525,97.65,97.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.87574197060407,3.34262794807211,0.956953580330204,5,0.303030303030303,2.45,76.7,87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.56300557671812,3.03577989308467,0.919739551774184,2,0.147186147186147,96.45,7.95,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.67545722565683,3.33738030015093,0.944385100229256,0,0.243867243867244,97.175,75.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.47575120272831,3.38903190297537,0.956437181545407,0,0.266955266955267,24.375,87.8,86.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.74574281788489,3.33972672149078,0.953717758912564,2,0.261183261183261,42.225,75.95,76.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.09353043337126,3.2575372744663,0.946071725292504,3,0.219336219336219,62.325,50.6,45.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.83849933857911,3.36363691765735,0.950265383165816,1,0.265512265512266,87.5,82.2,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.68421429796615,3.29098728556601,0.941211746406552,3,0.23953823953824,97.225,61.375,31.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.06245988988925,3.45626192975334,0.961430424633888,1,0.33044733044733,6.4,97.125,97.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.25058133041914,3.1070581591826,0.941828093343245,2,0.230880230880231,12.95,16.075,33.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.38697690817603,3.46825695781508,0.961201376785792,0,0.308802308802309,19.475,97.75,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.78848117020093,3.2908225947129,0.945805196887448,1,0.226551226551227,86.525,61.35,44.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.12855171059505,3.07759941008683,0.932557902254872,4,0.12987012987013,63.85,12.3,14.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.42592776316354,3.04947491011471,0.937217984837032,14,0.197691197691198,21.775,8.95,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.10861990220052,3.14101119531821,0.938583942912947,8,0.177489177489178,62.95,21.325,25.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.24309451525557,3.34147456666686,0.955133691064427,1,0.275613275613276,12.5,76.375,81.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.38432815664775,3.27660701909785,0.945172191925439,0,0.210678210678211,74.125,56.1,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.14704050407775,3.37477950309095,0.95768236893778,5,0.291486291486291,8.825,84.825,90.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.37202402445678,3.35682437751364,0.955137855570756,2,0.256854256854257,18.6,80.45,81.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.966200956082283,3.14716886972819,0.947849969494991,17,0.258297258297258,4.075,22.525,52.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.29927221793507,3.28890125176716,0.947029561748176,1,0.226551226551227,71.1,60.825,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.68683839586757,3.1841520414317,0.944310139115334,10,0.206349206349206,38.2,30.5,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.10685437049577,3.09875750248138,0.935368944026953,4,0.167388167388167,62.9,14.575,19.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.97634069047193,3.32470875944963,0.95121489060883,5,0.23953823953824,55.725,71.225,66.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.952422052285832,3.40077201438653,0.959248223317487,4,0.307359307359307,3.8,90.1,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.32348184958276,3.33245862490063,0.954359092887231,4,0.274170274170274,16.1,73.7,79.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.24287903671669,3.44128641111849,0.95986873476051,1,0.3001443001443,12.475,95.875,95.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.78372364640794,3.2292998807075,0.940266403469867,2,0.191919191919192,86.35,42.05,28.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.6645917525961,3.18696273731308,0.937692738558539,2,0.184704184704185,83.2,31.075,23.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.40273754502831,3.22975795647777,0.948162307469667,1,0.245310245310245,20.35,42.175,53.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.30089207210836,3.2540822868595,0.946608946608947,1,0.225108225108225,71.175,49.275,48.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.58795243521973,3.02736928650933,0.929222132685336,12,0.161616161616162,80.95,7,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.54492832705588,3.22819010374483,0.939362705596472,0,0.168831168831169,79.75,41.7,27.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.46829910370842,3.22577939748425,0.941574058457175,0,0.178932178932179,77.475,41.05,32.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.98566158062443,3.30129046408982,0.949636542710136,4,0.242424242424242,56.35,64.25,59.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.98078822912836,3.19250466436055,0.943181557900173,4,0.207792207792208,55.975,32.35,36.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.20542546565288,3.24960157963563,0.944310139115334,2,0.200577200577201,66.675,48.075,39.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.54196552998672,3.35132662709373,0.954271638254322,2,0.25974025974026,28.425,79.2,78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.8474839775241,3.07063985262845,0.932891062761193,5,0.16017316017316,48.275,11.25,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.52438869580942,3.28655942380445,0.941215910912881,0,0.245310245310245,96.05,59.925,31.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.26223722505601,3.32073956904646,0.943843714406485,0,0.229437229437229,93.85,69.975,38.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.87788517270132,3.29418503286041,0.949207598558248,6,0.217893217893218,49.9,62.125,58.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.36468169910764,3.33055384955234,0.950273712178474,3,0.248196248196248,73.425,73.025,62.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.94921451770631,3.40584952517639,0.957907252279547,4,0.313131313131313,54.35,91.025,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.56550762079666,3.2879226904606,0.950694327317704,5,0.240981240981241,29.7,60.475,64.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.90150395559952,3.20327541307522,0.944347619672295,5,0.196248196248196,51.625,35,39.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.43334193651385,3.33136079906592,0.949694845798742,1,0.236652236652237,76.075,73.325,60.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.6050026831818,3.268192624855,0.946646427165908,5,0.243867243867244,81.575,53.9,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.944653537292267,3.16842142285109,0.948520455013962,9,0.258297258297258,3.6,27.2,55.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.38639197975869,3.23237702371746,0.940653702558464,0,0.176046176046176,74.2,42.775,29.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.18534390449894,3.03711679606101,0.92823930919169,7,0.122655122655123,65.675,8.125,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.21153648898341,3.43915466209595,0.959789609140258,1,0.292929292929293,11.15,95.525,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.68355547351402,3.28011824817787,0.946996245697544,5,0.25974025974026,83.875,57.4,49.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.58063283698337,3.20569338400972,0.945555326507707,2,0.212121212121212,30.725,35.6,43.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.51661040475473,3.42947696279658,0.958411157545357,0,0.281385281385281,26.925,94.525,92.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.86038312011728,3.36986490336198,0.954754720988487,5,0.268398268398268,49,83.675,80.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.0167347148748,3.27889651204613,0.948412177849407,3,0.233766233766234,58,56.95,55.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",4.89576760217654,2.92681240433992,0.891437566762242,2,0.18037518037518,99.8,1.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.61125510849329,3.2326310059708,0.947570947570948,10,0.209235209235209,32.775,42.825,51.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.25105571698989,3.4717294326006,0.962150884228806,1,0.331890331890332,12.975,98.025,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.632280889388688,3.48068058531093,0.964253959924956,3,0.365079365079365,0.425,98.375,99.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.18474214896799,3.37107250981474,0.95755743374791,3,0.297258297258297,10.225,83.925,89.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.02172319281533,3.13434281905225,0.93819247931802,5,0.189033189033189,58.525,20.075,24.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.53043986394794,3.29748698418443,0.951139929494908,3,0.236652236652237,27.675,62.95,66.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.48270719818845,3.50295498317589,0.962987950000937,1,0.321789321789322,24.825,99.15,98.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.12075954376924,3.41415049801831,0.956437181545407,0,0.287157287157287,63.575,92.425,86.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.12283735886423,3.25726264875483,0.950677669292388,5,0.253968253968254,8.2,50.45,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.39673674415133,3.50181911843962,0.963404400633838,0,0.343434343434343,20,99.075,98.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.83998174982461,2.98690707999619,0.919064901748884,11,0.0995670995670996,87.525,4.425,4.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.07752607123991,3.06065073502455,0.932716153495374,4,0.16017316017316,61.5,10.15,14.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.0674505867539,3.26736803977803,0.947508479976012,1,0.220779220779221,60.85,53.55,51.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.88223765108516,3.28659002768482,0.949644871722794,4,0.246753246753247,50.075,59.975,59.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.59441560898788,3.31701280146338,0.941561564938188,0,0.223665223665224,96.75,69,32.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.31276371509779,3.22397243654109,0.939241934912931,8,0.210678210678211,94.525,40.45,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.52695413194043,3.25654927138155,0.949919729140508,9,0.236652236652237,27.475,50.125,61.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.62783579336941,3.16512129646733,0.942552717444492,4,0.203463203463203,34,26.275,34.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.65062009157081,3.23531588952301,0.947050384279821,7,0.223665223665224,35.7,43.925,49.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",4.0939640644967,3.14880544464709,0.922092497850074,0,0.171717171717172,98.65,22.775,5.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.95016870771391,3.14955563414497,0.942502743368544,14,0.219336219336219,54.4,22.875,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.32916016942986,3.25863517327885,0.945388746254547,4,0.217893217893218,72.125,50.95,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.966883182015879,3.42857982041579,0.960909861342762,6,0.318903318903319,4.1,94.4,96.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.23697213917845,3.39626493412721,0.952068614406277,4,0.282828282828283,93.475,89.25,70.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.36683624081354,3.23299544199925,0.948403848836749,6,0.233766233766234,18.4,43.025,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.25442415675271,3.28632731122544,0.948487138963329,6,0.251082251082251,68.7,59.775,55.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.63427962101167,3.27227830436881,0.94982811000127,5,0.226551226551227,34.525,54.9,60.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.88777254884745,3.11329457971935,0.932058161495391,7,0.17027417027417,88.475,17.075,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",4.17305070900979,3.23752452503058,0.931254411773892,0,0.206349206349206,98.925,44.45,13.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.84071759833829,3.32941751184341,0.950573556634163,0,0.225108225108225,47.9,72.625,63.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",0.970909316969412,3.36678703054065,0.95801969395043,4,0.313131313131313,4.2,82.975,91.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.51058962511732,3.1659154219904,0.936460044685153,6,0.16017316017316,78.725,26.4,20.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.21682384240981,3.14266080264557,0.934627661900389,2,0.12987012987013,67.125,21.675,17.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.99882670959408,3.27023216815665,0.94516802741911,1,0.186147186147186,57.025,54.375,42.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.15562159976022,3.31459309202176,0.950265383165816,0,0.246753246753247,64.6,68.425,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.49926397544344,3.15920858368408,0.928555811672695,1,0.17027417027417,95.975,25.025,10.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.63357625165944,3.30243774034097,0.951976995267039,5,0.24963924963925,34.45,64.725,69.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.69840570162804,3.31260786761611,0.950640188735427,0,0.232323232323232,39.025,67.95,64.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.5880402149631,3.27992986584648,0.949403330355711,2,0.232323232323232,31.275,57.325,58.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",2.24252358521389,3.10346873123887,0.934690129495324,5,0.157287157287157,68.15,15.475,17.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.75274646686187,3.32756157376207,0.952451748988546,4,0.25974025974026,42.625,72.05,71.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",3.39802504221586,3.33161946563348,0.945242988533032,0,0.246753246753247,95.25,73.475,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.96065422372654,3.47346398589587,0.961288831418702,1,0.334776334776335,54.95,98.125,97.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.0730785763036,3.19997172000079,0.949607391165833,10,0.246753246753247,6.65,34.075,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.65593379879531,3.21109937281344,0.945180520938097,3,0.202020202020202,36.175,36.95,42.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.50411525831338,3.31661619903237,0.95390099719104,9,0.264069264069264,26.1,68.85,77.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.92554910545689,3.26446129910607,0.948295571672195,2,0.24963924963925,53.025,52.625,54.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,"sampled","misc_abund_short","11",FALSE,43,693,"290386568108473847024963",1.44825714556572,3.362665079062,0.95478387253279,1,0.246753246753247,22.85,81.95,80.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
