"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","mean_po_comparison","n_po_comparisons","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","nsingeltons_median","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","mean_po_comparison_percentile","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","mean_po_comparison_95","mean_po_comparison_min","mean_po_comparison_max","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t","mean_po_comparison_95_ratio_1t"
-99,"observed","mcdb","1253",FALSE,3,11,"10",-0.38490017945975,0.934769897858279,0.578512396694215,1,0,0.181818181818182,10,10,60,60,0,50,90,50,0.6,1.55,0.5,0.181818181818182,0.0204545454545455,0.343181818181818,0.0409090909090909,0.322727272727273,60,0.363636363636364,0.242424242424242,1,0.769800358919501,0.347107438016529,10,9,10,10,-0.38490017945975,0.384900179459751,0.384900179459751,-0.38490017945975,0.661157024793388,0.600166073159646,0.63602686978057,1.08489137722683,1.09005965871078,0.671887666401494,0.489893585551138,0.340082644628099,0.366115702479339,0.657438016528926,0.26010101010101,0.141414141414141,0.282828282828283,1,0.914285714285714,1,0.85,0.916248999139837,0.853597606996303,0.839285714285714
-99,"observed","mcdb","1254",FALSE,6,9,"3",0.853734720953138,1.67698777432242,0.790123456790123,4,0,0.0740740740740741,3,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,4,4.9,4,0.0740740740740741,0.00555555555555556,0.111111111111111,0.0111111111111111,0.111111111111111,0,0.216666666666667,0.166666666666667,0.95,1.36082763487954,0.0740740740740742,3,3,3,3,0.042686736047657,1.33547298918322,1.3101183434869,0,0.814814814814815,1.58109375017182,1.58588845137935,1.7322195228309,1.73512645696292,1.59068315258688,0.154032706791099,0.74320987654321,0.745679012345679,0.81358024691358,0.166666666666667,0.111111111111111,0.166666666666667,0.95,0.950000000000001,0.962736433260977,0.933333333333334,0.95,0.937744375108174,1
-99,"observed","mcdb","1255",FALSE,3,4,"1",0.384900179459751,1.03972077083992,0.625,2,0,0,1,100,100,100,0,0,100,0,2,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,1,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.625,1.03972077083992,1.03972077083992,1.03972077083992,1.03972077083992,1.03972077083992,0,0.625,0.625,0.625,NA,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA
-99,"observed","mcdb","1256",FALSE,2,12,"6",0,0.286835983056161,0.152777777777778,1,0,0.208333333333333,6,83.3333333333333,16.6666666666667,16.6666666666667,0,0,100,83.3333333333333,0.166666666666667,0.75,0,0.208333333333333,0.0104166666666667,0.40625,0.0208333333333333,0.395833333333333,66.6666666666667,0.375,0.194444444444444,0.875,0,0.347222222222222,6,2,6,6,0,0,0,0,0.5,0.286835983056161,0.307301636282429,0.691402941238893,0.693147180559945,0.327767289508697,0.406311197503785,0.168402777777778,0.184027777777778,0.498263888888889,0.25,0.15,0.25,NA,0.95,NA,0.91,0.945337729593058,0.899261190181315,1
-99,"observed","mcdb","1257",FALSE,3,14,"16",0.38490017945975,0.796311640173813,0.448979591836735,0,0,0.183035714285714,16,93.75,25,25,81.25,18.75,62.5,0,0.4375,1.25,0,0.183035714285714,0.0267857142857143,0.330357142857143,0.0535714285714286,0.303571428571429,56.25,0.310714285714286,0.168367346938776,0.8375,0.769800358919502,0.408163265306122,16,15,16,16,-0.384900179459751,0.384900179459751,0.38490017945975,-0.384900179459751,0.663265306122449,0.509137344082687,0.564201739677884,1.087981276427,1.09337471755665,0.619266135273082,0.58423737347396,0.293367346938776,0.331632653061225,0.659438775510204,0.257142857142857,0.133333333333333,0.3,1,0.896875,1,0.8125,0.896518368269809,0.811499920767559,0.742857142857143
-99,"observed","mcdb","1258",FALSE,11,161,"274628317",1.11118327733282,1.95990688474759,0.821187454187724,0,0,0.144782608695652,1000,62.525,30.25,31.9,62.525,31.875,53.1,0,0.76175,3,0,0.145377329192547,0.0683229813664596,0.248447204968944,0.0807453416149068,0.22360248447205,35.325,0.304347826086957,0.164447204968944,0.569620253164557,3.45862668950884,0.486246672582076,4000,4000,1826,4000,-0.0748837812240688,2.12361258696591,1.97201692378147,-1.01455551304527,0.900196751668531,0.944299743134553,1.63704156121783,2.2715754736118,2.3507566398274,1.71323113706288,1.40645689669284,0.71339647390147,0.741630338335712,0.887467690289726,0.228159937888199,0.118639751552795,0.472304347826087,0.635655873141424,0.357989527134243,0.863513962315159,0.326102824500159,0.451157738204431,0.45328477841276,0.309672462240955
-99,"observed","mcdb","1259",FALSE,8,77,"176978",0.376048970338082,1.89829689385241,0.830494181143532,0,0,0.149961038961039,1000,25.2911392405063,83.3164556962025,82.7594936708861,25.2911392405063,82.4556962025316,49.5949367088608,0,0.804303797468354,3,1,0.150146309386816,0.051948051948052,0.350649350649351,0.0649350649350649,0.311688311688312,22.126582278481,0.337662337662338,0.179322702613842,0.568181818181818,3.2621377665545,0.610220947883286,3950,3911,914,3943,-0.287908848033995,1.73929649578175,1.64548541179086,-1.40693105375123,0.871647832686794,0.667066633467285,1.29761231122802,1.99247406266417,2.06629465473308,1.39536236776196,1.3992280212658,0.600345758137966,0.648153145555743,0.854199696407489,0.252451298701299,0.12712987012987,0.518441558441558,0.621434620143862,0.416003316749586,0.935710470856688,0.366252072968491,0.496603656355844,0.479501751518792,0.320259865255053
-99,"observed","mcdb","1260",FALSE,9,259,"2059452768",0.504282638838446,1.96246269287706,0.838538483326128,0,0,0.145,1000,30.45,79.325,79.15,30.45,79.125,76.175,0,0.28625,1,0,0.147249034749035,0.0579150579150579,0.30511583011583,0.0694980694980695,0.274131274131274,36.4,0.293436293436293,0.160570463320463,0.566666666666667,3.30095217716179,0.483594460428437,4000,4000,2875,4000,-0.201500158735862,1.83908283999302,1.73432181600928,-1.24773396105758,0.883976088609293,0.974248755147132,1.46675512655353,2.07672421241091,2.17391851344797,1.53646049129807,1.19966975830084,0.661852089265217,0.699238234373369,0.863765447742282,0.228525096525097,0.116355212355212,0.447108108108108,0.61818011567905,0.417526202219482,0.903392602200883,0.382009864364982,0.508447497018945,0.531361249826592,0.33913500262651
-99,"observed","mcdb","1261",FALSE,7,53,"12241",0.558440529540849,1.71783806511397,0.788892844428622,0,0,0.154679245283019,1000,42.5263774912075,66.852286049238,64.3024618991794,42.5263774912075,63.8335287221571,46.8933177022274,0,0.873094958968347,3,1,0.153735981773541,0.0566037735849057,0.339622641509434,0.0566037735849057,0.283018867924528,23.1242672919109,0.339622641509434,0.183707890021898,0.548387096774194,2.93662937034591,0.64435742257031,3412,3338,542,3341,-0.447358089900558,1.54732824897468,1.48543538317272,-1.3167816288778,0.855820576717693,0.556010078073391,1.18370090650769,1.88340637719114,1.94139436569453,1.27641139588743,1.38538428762114,0.557564969740121,0.608437166251335,0.839960840156639,0.259818867924528,0.131641509433962,0.510471698113208,0.679243475195606,0.438259668508287,0.954229035624076,0.383922651933702,0.505062369290271,0.479998925748578,0.33835043331009
-99,"observed","mcdb","1262",FALSE,13,4915,"72099529606296233764435488",1.95096394142144,2.29659705019169,0.869434216885425,0,0,0.153926754832146,1000,94,80.3,58.65,94,58.65,97.075,0,0.03,0,0,0.152964445574771,0.0707985757884028,0.249237029501526,0.0817904374364191,0.231149542217701,79.125,0.244557477110885,0.138589886535723,0.445216680294358,3.37580820377776,0.400394084999415,4000,4000,3993,4000,0.0571693574314221,2.20247446626348,2.01234872283704,-0.603185798548622,0.910831687000473,1.31632975375194,1.87909283911954,2.39577816372962,2.48097739130114,1.93701839894274,1.1646476375492,0.778999469102929,0.798052011354781,0.89825535838657,0.192451271617497,0.100842115971516,0.453315361139369,0.635493777884452,0.297846281330092,0.77478765483735,0.281671682651997,0.44364089871625,0.467058855245756,0.259903856255404
-99,"observed","mcdb","1263",FALSE,11,1207,"54206875717617503",2.36781042618131,0.99558126176923,0.432393473860366,2,0,0.461130903065452,1000,99.925,0,0,99.925,0,99.9,99.35,0.09475,1,0,0.46464478044739,0.283326429163215,0.571665285832643,0.320588235294118,0.560936205468103,100,0.270091135045568,0.149616197183099,0.553903345724907,3.19860112917545,0.347486939277852,4000,4000,3922,4000,-0.0338754053489319,2.05520581391648,1.88898098879288,-0.783705353970431,0.899971102015377,1.26764513608808,1.67688771150713,2.24692103898799,2.34214727755065,1.74205800369224,1.07450214146258,0.732451132547024,0.754879057472669,0.883163869419549,0.212038442419221,0.10816570008285,0.397224523612262,0.653123392038551,0.43372201897929,0.835579753406856,0.417546756848585,0.530509252131365,0.558481226516306,0.359348111460787
-99,"observed","mcdb","1264",FALSE,13,1435,"33374239311923012125",2.07824394046017,1.39566864743393,0.659812308028506,4,0,0.330829965156794,1000,95.325,0.025,0.25,95.325,0.25,100,100,0.11375,1,0,0.329033449477352,0.185365853658537,0.461341463414634,0.210418118466899,0.445296167247387,99.75,0.257212543554007,0.144373201314266,0.511567732115677,3.6427569401173,0.338284548798699,4000,4000,3921,4000,0.0462794396585547,2.2545467919295,2.06063692647497,-0.879704467454285,0.912616154135658,1.37500365712406,1.83930220507247,2.39678045872069,2.49519549549469,1.90645297923522,1.12019183837063,0.762799426968884,0.788968179776372,0.898950576066239,0.198826829268293,0.104236236933798,0.387890592334495,0.606207712612261,0.402475222651607,0.807174742170574,0.365514697015808,0.497663198884834,0.525572938574361,0.333471320053851
-99,"observed","mcdb","1265",FALSE,10,304,"27557486519",1.20309453838663,1.89032118459859,0.801874134349031,0,0,0.141319078947368,1000,73.325,35.75,29.1,73.325,29.1,75.45,0,0.3,1,0,0.141924342105263,0.0592105263157895,0.25,0.0690789473684211,0.230263157894737,32.8,0.292763157894737,0.161449013157895,0.564285714285714,3.33397527262698,0.363595048476454,4000,4000,3046,4000,-0.107134922679515,1.9672202330999,1.83190777432726,-1.10612999723101,0.892183171745152,1.19715832615265,1.56875010439749,2.17023325280771,2.262960818403,1.63940370352902,1.06580249225035,0.693533046225762,0.72636448234072,0.87560866083795,0.222857894736842,0.114657894736842,0.380328947368421,0.622186724901816,0.500764835426463,0.881241620380486,0.456053211118386,0.564347665523133,0.58505878847908,0.407270566093804
-99,"observed","mcdb","1266",FALSE,13,336,"2033098237732",0.131555729694194,2.41216417175021,0.90093537414966,0,0,0.168502976190476,1000,4.175,97.45,97.525,4.175,97.525,65.025,0,0.49675,2,0,0.172677083333333,0.0595238095238095,0.339285714285714,0.068452380952381,0.30952380952381,80.175,0.264880952380952,0.149580742752329,0.48502994011976,3.3921291139659,0.284155328798186,4000,4000,2984,4000,0.0320443940632095,2.28592018542232,2.10210563761323,-0.6442770446101,0.913973922902494,1.56221804126794,1.82945942071812,2.41222305427454,2.5023038453805,1.9066413434541,0.940085804112565,0.761615114795918,0.786419359410431,0.900831296060091,0.208225744047619,0.109184523809524,0.357276785714286,0.664442807344675,0.489929862842893,0.809633887730296,0.448890274314215,0.61990472678879,0.633625674720942,0.399211242937175
-99,"observed","mcdb","1267",FALSE,11,606,"65552077366851",1.95800135856694,2.12664144624055,0.842983803330828,0,0,0.172778877887789,1000,96.225,75.575,52.025,96.225,52.025,83.5,0,0.18925,1,0,0.175227310231023,0.0858085808580858,0.273927392739274,0.0973597359735974,0.257425742574257,81.7,0.272359735973597,0.152496287128713,0.527951388888888,3.29712054455284,0.33237482164058,4000,4000,3683,4000,-0.0445698748379379,2.05242367182588,1.89531430379622,-0.887783895484906,0.901028221634045,1.32222366291194,1.66949768355081,2.25211515656867,2.35764761441784,1.74349908387082,1.0354239515059,0.728149745667636,0.751650981929876,0.884234661089871,0.210991171617162,0.110755775577558,0.365988448844884,0.636007546077822,0.469605112239882,0.844099620160711,0.44942405374406,0.56268494868263,0.59313726484095,0.392721647884865
-99,"observed","mcdb","1268",FALSE,10,548,"4475048976589",1.1457000061449,1.75789171515601,0.778704246363685,0,0,0.164521897810219,1000,71.55,13.275,16.225,71.55,16.225,84.575,0,0.174,1,0,0.162714872262774,0.072992700729927,0.266423357664234,0.0894160583941606,0.242700729927007,71.175,0.281021897810219,0.155990875912409,0.481481481481481,3.31207703171329,0.521644733336885,4000,4000,3661,4000,-0.107583418423479,1.95409595646972,1.80573419044165,-1.05018058146512,0.895492567531568,0.937119771176518,1.55459614386296,2.17510021661046,2.28123392834642,1.63260962586352,1.3441141571699,0.693607477755874,0.728020272790239,0.875834987212958,0.220383576642336,0.111996350364963,0.495065693430657,0.622473256253561,0.349332597094196,0.8622730523962,0.321046651175855,0.461645366531965,0.482566379516908,0.282944141157192
-99,"observed","mcdb","1269",FALSE,10,567,"6026503235978",0.486518232746468,1.9478937517709,0.828861951730852,0,0,0.154359788359788,1000,26,49.25,51.275,26,51.275,84.775,0,0.17175,1,0,0.156075837742504,0.0652557319223986,0.294532627865961,0.0758377425044092,0.259347442680776,60.75,0.282186948853616,0.157261978633988,0.566037735849057,3.32886253141634,0.404281328443586,4000,4000,3641,4000,-0.114829155301065,1.96514254498795,1.81589157039924,-1.09990506549393,0.891744352061812,1.12240296551885,1.56244595337895,2.17299098415593,2.26104108496658,1.64419474199623,1.13863811944773,0.693723268914333,0.729581105418848,0.875298532764729,0.220218694885362,0.112883597883598,0.41494708994709,0.624829556840859,0.449130966669744,0.875913801899349,0.40111485550734,0.536206385812125,0.541740463835457,0.355339522391545
-99,"observed","mcdb","1270",FALSE,8,542,"76756212026",0.996219611681874,1.18856529180351,0.613962228183167,0,0,0.316485239852399,1000,72.9,0.675,1.725,72.9,1.725,90.225,0,0.10525,1,0,0.316972324723247,0.136531365313653,0.481549815498155,0.16789667896679,0.457564575645756,99.35,0.304428044280443,0.164515759936294,0.538181818181818,3.00646229150101,0.580411486771694,4000,4000,3717,4000,-0.273820522846343,1.64768246329208,1.53352313980258,-1.17583512818768,0.87204694925178,0.671882707424956,1.32524944591997,1.97223179741251,2.06730017686581,1.40910407028403,1.39541746944086,0.630495567870808,0.668494437711905,0.850335813782492,0.232773339483395,0.117632841328413,0.490935424354244,0.639124259622459,0.378766187303524,0.901178197261735,0.350703795805377,0.463647880051111,0.471684009263206,0.308437453664805
-99,"observed","mcdb","1271",FALSE,16,1138,"492114942498433625732",0.862268062467979,2.01043853154954,0.838433288753123,2,0,0.235119507908612,1000,34.15,0.925,6.4,34.15,6.4,99.475,96.675,0.223,1,0,0.234010764499121,0.118629173989455,0.34182776801406,0.137961335676626,0.326010544815466,99.2,0.235544815465729,0.135385984182777,0.502272727272727,3.64692901551601,0.291390871661503,4000,4000,3834,4000,0.185023280902002,2.40160619793881,2.19916508994559,-0.502161300716,0.925088259549482,1.61433236317187,2.08242341789213,2.58123728570745,2.67748825852312,2.14381552844799,1.06315589535124,0.818189420591115,0.833295007737189,0.914384839434027,0.183219595782074,0.0993506151142355,0.37111072056239,0.607794368249632,0.330125025174632,0.740712632236241,0.315017595743102,0.469182243165309,0.501970343586172,0.3086140275429
-99,"observed","mcdb","1272",FALSE,14,1342,"121417291530634802092",0.605557024760895,1.97688388220098,0.839232766451745,0,0,0.201880029806259,1000,21.75,3.325,14.65,21.75,14.65,88.625,0,0.12625,1,0,0.20280197466468,0.10655737704918,0.312965722801788,0.121460506706408,0.292846497764531,96.675,0.243852459016393,0.137399321825551,0.600520833333333,3.36018760122227,0.252937871051282,4000,4000,3905,4000,0.133366144892521,2.32185079500858,2.11215145481051,-0.607738580022467,0.916881181411733,1.59468417810794,1.94764622593917,2.46587376798504,2.55761889324372,2.01815177031334,0.962934715135773,0.789319470017169,0.809522233648202,0.905028779031674,0.191864865871833,0.101549925484352,0.328035022354695,0.651298352901486,0.457461385808242,0.809445887439025,0.424447898281569,0.538175157567979,0.560232292439798,0.398767696574686
-99,"observed","mcdb","1273",FALSE,7,175,"9962502",1.43952861104564,1.19018426182191,0.557844897959184,0,0,0.274982857142857,1000,94.973743435859,2.32558139534884,1.8754688672168,94.973743435859,1.8754688672168,79.7449362340585,0,0.23580895223806,1,0,0.276480548708606,0.08,0.417142857142857,0.108571428571429,0.405714285714286,97.4243560890223,0.332285714285712,0.175582076752662,0.496728971962613,2.97537169478894,0.672457142857143,3999,3994,2426,3999,-0.363795064298553,1.49748744517572,1.43979649833675,-1.35761673653486,0.855314285714286,0.482034051957154,1.20410827109331,1.85654004847983,1.93968583686967,1.29062898286128,1.45765178491252,0.579964081632653,0.621067755102041,0.833632653061224,0.243790857142857,0.121845714285714,0.534782857142857,0.625563022171016,0.377226376614548,0.940189502968988,0.348344177915898,0.447590970723964,0.445275655493636,0.295311635115687
-99,"observed","mcdb","1274",FALSE,11,248,"13847280602",0.722134397413649,2.07884385270344,0.853050208116545,0,0,0.132274193548387,1000,37.125,60.075,65.075,37.125,65.05,65.875,0,0.4695,2,0,0.132751008064516,0.0645161290322581,0.266129032258065,0.0685483870967742,0.233870967741935,18.725,0.286290322580645,0.156914228557139,0.56140350877193,3.55288893031329,0.353472944849116,4000,4000,2635,4000,-0.0873206378816376,2.09884496575522,1.95388432588776,-1.15443273937969,0.898738293444329,1.23708654428023,1.65764236077237,2.2646444351557,2.34075495695315,1.72762235476879,1.10366841267292,0.719548322060354,0.749022827783559,0.886610626951093,0.220510483870968,0.114245967741935,0.38316935483871,0.61532055927346,0.47263109475621,0.874870317151559,0.423555657773689,0.549985908279516,0.555540590945645,0.395147916572953
-99,"observed","mcdb","1275",FALSE,10,126,"18514989",1.10462692928966,1.92583749692831,0.817964222726127,0,0,0.143904761904762,1000,64.875,43.025,43.175,64.875,43,51.75,0,0.79475,3,0,0.142498015873016,0.0634920634920635,0.253968253968254,0.0714285714285714,0.222222222222222,22.725,0.301587301587302,0.168723250514146,0.576271186440678,3.73199452554859,0.474930713025951,4000,3997,1426,4000,-0.109171110830694,2.02728529942739,1.90786114593886,-1.48499044468944,0.895691609977324,1.0250323940447,1.53855301870855,2.18874698376458,2.2804548311544,1.62186285071808,1.25542243710971,0.684038800705467,0.716269841269841,0.877928949357521,0.233500396825397,0.122801587301587,0.45168253968254,0.572470403059885,0.408249336870027,0.909125554017141,0.377785145888594,0.517908510981318,0.524597905030728,0.336592340548758
-99,"observed","mcdb","1276",FALSE,6,34,"931",0.486717901699144,1.35879716527295,0.686851211072664,2,0,0.189681774349084,915,42.8415300546448,18.5792349726776,23.8251366120219,42.7322404371585,23.1693989071038,91.4754098360656,73.6612021857923,0.943169398907104,3,1,0.189681774349084,0.0588235294117647,0.352941176470588,0.0588235294117647,0.323529411764706,68.4153005464481,0.352941176470588,0.183783261387797,0.611111111111111,2.72165526975909,0.56401384083045,915,900,219,885,-0.533163403186157,1.33190761763433,1.29122522573193,-1.36082763487954,0.832179930795848,0.654255257862992,1.07915295249389,1.74411506702068,1.78822504268045,1.1635017764091,1.13396978481745,0.515051903114187,0.569896193771626,0.818339100346021,0.262784785686704,0.133640108122023,0.455657098725705,0.68527085025929,0.537730061349693,0.974426441907988,0.465030674846626,0.58640196893238,0.550917030273352,0.40104926551414
-99,"observed","mcdb","1277",FALSE,9,85,"564945",0.786449604657744,1.80089735941366,0.795570934256055,1,0,0.146317647058824,1000,47.6047153248056,35.0639578630549,37.7225984449461,47.6047153248056,37.6222723852521,74.0155505392526,46.1499874592425,0.931276649109606,3,1,0.14640522875817,0.0588235294117647,0.270588235294118,0.0705882352941176,0.247058823529412,19.0870328567845,0.317647058823529,0.17369842792826,0.5,3.65935714035849,0.514325259515571,3987,3967,1009,3979,-0.238941799594459,1.89827338002545,1.79217953068987,-1.59328824990051,0.885536332179931,0.920340266841346,1.42830714432825,2.10175672085589,2.18257149976678,1.51627317052171,1.26223123292543,0.650145328719723,0.685397923875432,0.868747404844291,0.248258823529412,0.126282352941176,0.473423529411765,0.584041157406826,0.42502691065662,0.925153695235859,0.389128094725512,0.533538989497831,0.52787342910285,0.351374250177924
-99,"observed","mcdb","1278",FALSE,10,47,"10936",1.69899602158952,1.90804004079777,0.79583521955636,2,0,0.159489361702128,1000,84.8023426061493,34.2020497803807,27.9941434846266,84.7730600292826,27.6720351390922,58.0673499267936,39.0336749633968,2.29663250366032,6,2,0.15839381950718,0.0638297872340425,0.25531914893617,0.0638297872340425,0.234042553191489,31.9765739385066,0.340425531914894,0.179635080192562,0.483870967741936,4.55367983064247,0.554096876414667,3415,3253,393,3162,-0.186217940352594,2.12242263959259,2.02226497909754,-2.27683991532123,0.896333182435491,0.909120493846172,1.53623775299115,2.22009333190412,2.28555150565757,1.6188303067397,1.3764310118114,0.660932548664554,0.702308736985061,0.884246265278407,0.2527,0.13031914893617,0.507021276595745,0.506983509119364,0.403022875816994,0.944094678218126,0.350163398692811,0.496832440597961,0.484384028837348,0.324874329285513
-99,"observed","mcdb","1279",FALSE,6,14,"20",1.07465186604452,1.6681739719974,0.785714285714286,1,0,0.15,20,70,70,70,65,60,25,10,2.45,4.05,2.5,0.15,0.0339285714285714,0.251785714285714,0.0678571428571429,0.217857142857143,20,0.289285714285714,0.146428571428571,0.7625,1.89874198851946,0.26530612244898,20,20,16,20,-0.508642629959682,1.36082763487954,1.36082763487954,-0.537914353639919,0.826530612244898,1.2265558156134,1.28603920048462,1.76061052522641,1.77213938843753,1.34552258535583,0.545583572824125,0.59515306122449,0.629081632653061,0.821683673469388,0.225187969924812,0.12406015037594,0.289473684210526,0.984583622284004,0.853846153846154,1,0.744230769230769,0.869841667492391,0.78194583622337,0.611363636363637
-99,"observed","mcdb","1280",FALSE,9,339,"16205502948",1.45533384116439,1.04794999634151,0.556051548455026,4,0,0.372725663716814,1000,87.775,0,0.25,87.775,0.25,100,99.925,0.21125,1,0,0.369374631268437,0.176991150442478,0.528023598820059,0.206489675516224,0.507374631268437,99.975,0.289085545722714,0.161110336581195,0.585526315789474,2.79224738642794,0.439989209979029,4000,4000,3239,4000,-0.19362657737298,1.83585867730939,1.70777168405744,-0.750512488637789,0.883911556634558,1.058342478792,1.46043253057277,2.07810416733459,2.17352316449584,1.54037952112484,1.11518068570384,0.663963070283064,0.701224319315008,0.863255627779083,0.226410324483776,0.117079646017699,0.420581120943953,0.72682859855002,0.452948738232735,0.880396265977014,0.415208448698679,0.55387583795175,0.567749828783475,0.36023112735331
-99,"observed","mcdb","1281",FALSE,7,451,"2541367401",1.12513919335332,1.12276105362295,0.581609726599181,1,0,0.264523281596452,1000,82.025,1.5,2.85,82.025,2.85,99.525,90.625,0.0985,1,0,0.261167405764967,0.0997782705099778,0.427937915742794,0.119733924611973,0.403547671840355,96.95,0.314855875831486,0.168165655604589,0.551020408163265,2.81549320705392,0.527765350219517,4000,4000,3682,4000,-0.346291819974211,1.50336237848309,1.42338233238166,-1.20615182520762,0.849985988269478,0.708833682621217,1.18612695981427,1.85320491744248,1.91874115116518,1.27672621715288,1.20990746854397,0.569319226552475,0.621304221709824,0.831947237230889,0.241892682926829,0.119011086474501,0.443769401330377,0.656955660139115,0.497622685098931,0.933951519045142,0.433301971159221,0.551346259917701,0.530631433149941,0.37837859981156
-99,"observed","mcdb","1282",FALSE,8,323,"2227199430",1.38553468543752,1.17666175688444,0.587851891612112,0,0,0.285058823529412,1000,88.15,0.525,1.5,88.15,1.5,83.825,0,0.1795,1,0,0.28559133126935,0.114551083591331,0.439628482972136,0.136222910216718,0.414860681114551,98.1,0.309597523219814,0.164376160990712,0.516666666666667,2.86792150325661,0.579282845613396,4000,4000,3282,4000,-0.268337244750295,1.6742345025348,1.58521860098264,-1.02150694120091,0.869786924057549,0.714316474808388,1.32867565186234,1.9685769230786,2.06059753289909,1.41734160744409,1.3462810580907,0.617186017310623,0.665950023483404,0.848948997881701,0.235228173374613,0.118634674922601,0.499727554179567,0.677344810546331,0.400086041432259,0.908924996455986,0.351878019723343,0.475310313081108,0.477802106468966,0.305945098421519
-99,"observed","mcdb","1283",FALSE,7,219,"36593044",1.16421438513436,0.949346676897066,0.514501365692959,3,0,0.324712328767123,1000,83.35,0.425,1.075,83.35,1.075,100,99.875,0.1875,1,0,0.327132420091324,0.146118721461187,0.497716894977169,0.17351598173516,0.474885844748858,99,0.324200913242009,0.172540852108004,0.5,2.84453556384369,0.573716144367298,4000,4000,2768,4000,-0.354715087107607,1.51581466067047,1.44183597253562,-1.22645148144371,0.85515314526386,0.687159317391027,1.19130866852555,1.85708146706558,1.93893694662766,1.28597056260677,1.25177762923663,0.569725401889035,0.623961135088926,0.832886094952149,0.244421232876712,0.123525114155251,0.481013698630137,0.657587049201984,0.458694941125163,0.938039758720328,0.402972815816252,0.531861876255161,0.521631293586135,0.33818176012262
-99,"observed","mcdb","1288",FALSE,14,477,"326187188329658",2.93240190552143,1.05046334266738,0.415006438739677,4,0,0.522981132075472,1000,100,0,0,100,0,99.9,99.6,0.41625,2,0,0.520132075471698,0.352148846960168,0.618448637316562,0.385744234800839,0.607966457023061,100,0.259958071278826,0.146299564876778,0.5,3.55730525240044,0.354978925763309,4000,4000,3403,4000,0.0659817979809311,2.40058337579841,2.18842068818943,-0.640598262347319,0.919548716866861,1.38368084058578,1.90529272268333,2.47156589147952,2.57300272551242,1.98022511151194,1.18932188492664,0.776858554294178,0.798386579293189,0.906565756453024,0.206532704402516,0.107832285115304,0.407392033542977,0.656283735066623,0.365394091719493,0.795270225580936,0.341322058240887,0.476131126462131,0.498416468672853,0.329484918468752
-99,"observed","mcdb","1289",FALSE,11,387,"894084466170",2.45747788204271,0.708833856939099,0.26500811249324,0,0,0.575136950904393,1000,100,0,0,100,0,75.95,0,0.29875,1,0,0.57678165374677,0.377260981912145,0.68733850129199,0.421188630490956,0.679586563307494,100,0.27906976744186,0.155775562199705,0.542857142857143,3.33940578934798,0.362184430689929,4000,4000,3306,4000,-0.037909536619997,2.1023353863304,1.95124709600333,-0.943420151618876,0.903898670619421,1.23734740081641,1.65673416764416,2.25786721677137,2.36959557037024,1.73317448274597,1.13224816955383,0.716488058276412,0.749019490014623,0.884270443149116,0.217091085271318,0.111279069767442,0.383521963824289,0.640905914991624,0.463251235159649,0.866821054468912,0.427625175134577,0.530919868357201,0.56208621461058,0.388667685415441
-99,"observed","mcdb","1290",FALSE,6,228,"7852276",0.980232556632248,1.33473705189809,0.662550015389351,0,0,0.163241228070175,1000,81.7704426106527,20.8802200550138,18.4796199049762,81.7704426106527,18.4546136534134,87.421855463866,0,0.137034258564641,1,0,0.164289976002773,0.0526315789473684,0.280701754385965,0.0657894736842105,0.267543859649123,47.3368342085521,0.342105263157895,0.176886688958514,0.554744525547445,2.60361110320911,0.643236380424746,3999,3993,3033,3999,-0.44366601480037,1.29038806913159,1.23943843499791,-1.24663567378439,0.831832871652816,0.462270275664369,1.04417533597218,1.72645854152782,1.78729656845393,1.12857536082345,1.32502629278956,0.517932440751001,0.567828562634657,0.812134502923977,0.252210526315789,0.126837719298246,0.49944298245614,0.666018854273064,0.457377833602488,0.954856163317962,0.410431245887912,0.514920503289968,0.497138216211305,0.336476210655178
