"rank","abund","site","dat","singletons","sim","source"
4,3,"214069000002","fia_small",FALSE,-99,"observed"
5,3,"214069000018","fia_small",FALSE,-99,"observed"
4,3,"214079000004","fia_small",FALSE,-99,"observed"
5,3,"214103000018","fia_small",FALSE,-99,"observed"
6,3,"214103000018","fia_small",FALSE,-99,"observed"
5,3,"214103000021","fia_small",FALSE,-99,"observed"
6,3,"214103000021","fia_small",FALSE,-99,"observed"
3,3,"214103000033","fia_small",FALSE,-99,"observed"
4,3,"214103000033","fia_small",FALSE,-99,"observed"
6,3,"214111000038","fia_small",FALSE,-99,"observed"
5,3,"214113000002","fia_small",FALSE,-99,"observed"
5,3,"214113000015","fia_small",FALSE,-99,"observed"
5,3,"214137000038","fia_small",FALSE,-99,"observed"
6,3,"214137000038","fia_small",FALSE,-99,"observed"
5,3,"214151000009","fia_small",FALSE,-99,"observed"
2,3,"214151000048","fia_small",FALSE,-99,"observed"
4,3,"214161000025","fia_small",FALSE,-99,"observed"
7,3,"214173000010","fia_small",FALSE,-99,"observed"
5,3,"214173000017","fia_small",FALSE,-99,"observed"
6,3,"214173000017","fia_small",FALSE,-99,"observed"
5,3,"214185000017","fia_small",FALSE,-99,"observed"
3,3,"214187000001","fia_small",FALSE,-99,"observed"
6,3,"214187000037","fia_small",FALSE,-99,"observed"
7,3,"214187000037","fia_small",FALSE,-99,"observed"
8,3,"214187000037","fia_small",FALSE,-99,"observed"
5,3,"214209000013","fia_small",FALSE,-99,"observed"
4,3,"214215000023","fia_small",FALSE,-99,"observed"
5,3,"214229000006","fia_small",FALSE,-99,"observed"
4,3,"215027000010","fia_small",FALSE,-99,"observed"
4,3,"215027000046","fia_small",FALSE,-99,"observed"
3,3,"215029000002","fia_small",FALSE,-99,"observed"
3,3,"215045000041","fia_small",FALSE,-99,"observed"
6,3,"215053000011","fia_small",FALSE,-99,"observed"
7,3,"215053000011","fia_small",FALSE,-99,"observed"
8,3,"215053000011","fia_small",FALSE,-99,"observed"
6,3,"215085000032","fia_small",FALSE,-99,"observed"
6,3,"215085000047","fia_small",FALSE,-99,"observed"
7,3,"215091000009","fia_small",FALSE,-99,"observed"
6,3,"215163000028","fia_small",FALSE,-99,"observed"
7,3,"215163000028","fia_small",FALSE,-99,"observed"
8,3,"215163000028","fia_small",FALSE,-99,"observed"
5,3,"215163000046","fia_small",FALSE,-99,"observed"
6,3,"215179000054","fia_small",FALSE,-99,"observed"
7,3,"215179000054","fia_small",FALSE,-99,"observed"
5,3,"215199000016","fia_small",FALSE,-99,"observed"
4,3,"215199000053","fia_small",FALSE,-99,"observed"
5,3,"215199000053","fia_small",FALSE,-99,"observed"
4,3,"215207000012","fia_small",FALSE,-99,"observed"
5,3,"215207000012","fia_small",FALSE,-99,"observed"
4,3,"215217000014","fia_small",FALSE,-99,"observed"
5,3,"215231000040","fia_small",FALSE,-99,"observed"
6,3,"215231000040","fia_small",FALSE,-99,"observed"
7,3,"216003000010","fia_small",FALSE,-99,"observed"
8,3,"216003000010","fia_small",FALSE,-99,"observed"
5,3,"216003000053","fia_small",FALSE,-99,"observed"
6,3,"216003000053","fia_small",FALSE,-99,"observed"
3,3,"216031000048","fia_small",FALSE,-99,"observed"
6,3,"216033000034","fia_small",FALSE,-99,"observed"
8,3,"216047000040","fia_small",FALSE,-99,"observed"
9,3,"216047000040","fia_small",FALSE,-99,"observed"
5,3,"216047000060","fia_small",FALSE,-99,"observed"
6,3,"216047000060","fia_small",FALSE,-99,"observed"
3,3,"216055000002","fia_small",FALSE,-99,"observed"
6,3,"216061000007","fia_small",FALSE,-99,"observed"
7,3,"216061000007","fia_small",FALSE,-99,"observed"
5,3,"216061000020","fia_small",FALSE,-99,"observed"
6,3,"216107000053","fia_small",FALSE,-99,"observed"
4,3,"216141000019","fia_small",FALSE,-99,"observed"
7,3,"216149000016","fia_small",FALSE,-99,"observed"
6,3,"216177000019","fia_small",FALSE,-99,"observed"
5,3,"216183000026","fia_small",FALSE,-99,"observed"
6,3,"216227000031","fia_small",FALSE,-99,"observed"
2,3,"216233000004","fia_small",FALSE,-99,"observed"
3,3,"216233000004","fia_small",FALSE,-99,"observed"
4,3,"216233000004","fia_small",FALSE,-99,"observed"
7,3,"217035000005","fia_small",FALSE,-99,"observed"
3,3,"217139000004","fia_small",FALSE,-99,"observed"
6,3,"217139000018","fia_small",FALSE,-99,"observed"
5,3,"217139000022","fia_small",FALSE,-99,"observed"
3,3,"217143000004","fia_small",FALSE,-99,"observed"
4,3,"217143000004","fia_small",FALSE,-99,"observed"
5,3,"217143000004","fia_small",FALSE,-99,"observed"
5,3,"217143000026","fia_small",FALSE,-99,"observed"
3,3,"217145000019","fia_small",FALSE,-99,"observed"
4,3,"217157000002","fia_small",FALSE,-99,"observed"
5,3,"217221000015","fia_small",FALSE,-99,"observed"
5,3,"221107000008","fia_small",FALSE,-99,"observed"
2,3,"222047000004","fia_small",FALSE,-99,"observed"
3,3,"222077000046","fia_small",FALSE,-99,"observed"
4,3,"222077000046","fia_small",FALSE,-99,"observed"
2,3,"222093000026","fia_small",FALSE,-99,"observed"
7,3,"222097000064","fia_small",FALSE,-99,"observed"
2,3,"222099000041","fia_small",FALSE,-99,"observed"
3,3,"222099000041","fia_small",FALSE,-99,"observed"
4,3,"222113000036","fia_small",FALSE,-99,"observed"
1,3,"223019000088","fia_small",FALSE,-99,"observed"
7,3,"223039000016","fia_small",FALSE,-99,"observed"
5,3,"223085000050","fia_small",FALSE,-99,"observed"
2,3,"223115000057","fia_small",FALSE,-99,"observed"
3,3,"223115000057","fia_small",FALSE,-99,"observed"
4,3,"224037000038","fia_small",FALSE,-99,"observed"
5,3,"224037000038","fia_small",FALSE,-99,"observed"
5,3,"224091000035","fia_small",FALSE,-99,"observed"
2,3,"224103000014","fia_small",FALSE,-99,"observed"
5,3,"224103000039","fia_small",FALSE,-99,"observed"
3,3,"224103000094","fia_small",FALSE,-99,"observed"
5,3,"224117000047","fia_small",FALSE,-99,"observed"
2,3,"225017000091","fia_small",FALSE,-99,"observed"
7,3,"225021000017","fia_small",FALSE,-99,"observed"
8,3,"225021000017","fia_small",FALSE,-99,"observed"
2,3,"231029000100","fia_small",FALSE,-99,"observed"
5,3,"231029000140","fia_small",FALSE,-99,"observed"
2,3,"231029000403","fia_small",FALSE,-99,"observed"
3,3,"231029000820","fia_small",FALSE,-99,"observed"
4,3,"231029000862","fia_small",FALSE,-99,"observed"
5,3,"231029000899","fia_small",FALSE,-99,"observed"
6,3,"231029000899","fia_small",FALSE,-99,"observed"
3,3,"231029002059","fia_small",FALSE,-99,"observed"
4,3,"231029002059","fia_small",FALSE,-99,"observed"
5,3,"231029002059","fia_small",FALSE,-99,"observed"
3,3,"231029002430","fia_small",FALSE,-99,"observed"
4,3,"231029002512","fia_small",FALSE,-99,"observed"
3,3,"231029002547","fia_small",FALSE,-99,"observed"
5,3,"231029002781","fia_small",FALSE,-99,"observed"
3,3,"231029003095","fia_small",FALSE,-99,"observed"
4,3,"231029003095","fia_small",FALSE,-99,"observed"
2,3,"231029003124","fia_small",FALSE,-99,"observed"
2,3,"231029003317","fia_small",FALSE,-99,"observed"
2,3,"231029003487","fia_small",FALSE,-99,"observed"
2,3,"232003000253","fia_small",FALSE,-99,"observed"
1,3,"232003000322","fia_small",FALSE,-99,"observed"
2,3,"232003000603","fia_small",FALSE,-99,"observed"
3,3,"232003000603","fia_small",FALSE,-99,"observed"
4,3,"232003000603","fia_small",FALSE,-99,"observed"
3,3,"232003000636","fia_small",FALSE,-99,"observed"
4,3,"232003000636","fia_small",FALSE,-99,"observed"
4,3,"232003000949","fia_small",FALSE,-99,"observed"
6,3,"232003001084","fia_small",FALSE,-99,"observed"
7,3,"232003001084","fia_small",FALSE,-99,"observed"
8,3,"232003001084","fia_small",FALSE,-99,"observed"
3,3,"232003001223","fia_small",FALSE,-99,"observed"
4,3,"232003001328","fia_small",FALSE,-99,"observed"
4,3,"232003001353","fia_small",FALSE,-99,"observed"
5,3,"232003001353","fia_small",FALSE,-99,"observed"
2,3,"232003001451","fia_small",FALSE,-99,"observed"
3,3,"232003001451","fia_small",FALSE,-99,"observed"
4,3,"232003001460","fia_small",FALSE,-99,"observed"
5,3,"232003001460","fia_small",FALSE,-99,"observed"
2,3,"232003001463","fia_small",FALSE,-99,"observed"
5,3,"232003001563","fia_small",FALSE,-99,"observed"
4,3,"232003001612","fia_small",FALSE,-99,"observed"
5,3,"232003001612","fia_small",FALSE,-99,"observed"
5,3,"232003001674","fia_small",FALSE,-99,"observed"
2,3,"232003001766","fia_small",FALSE,-99,"observed"
5,3,"232003001843","fia_small",FALSE,-99,"observed"
1,3,"232003002088","fia_small",FALSE,-99,"observed"
4,3,"232003002098","fia_small",FALSE,-99,"observed"
3,3,"232003002117","fia_small",FALSE,-99,"observed"
4,3,"232003002117","fia_small",FALSE,-99,"observed"
5,3,"232003002117","fia_small",FALSE,-99,"observed"
3,3,"232003002133","fia_small",FALSE,-99,"observed"
4,3,"232003002133","fia_small",FALSE,-99,"observed"
3,3,"232003002345","fia_small",FALSE,-99,"observed"
3,3,"232003002493","fia_small",FALSE,-99,"observed"
4,3,"232003002493","fia_small",FALSE,-99,"observed"
7,3,"232003002659","fia_small",FALSE,-99,"observed"
2,3,"232003002764","fia_small",FALSE,-99,"observed"
3,3,"232003002764","fia_small",FALSE,-99,"observed"
3,3,"232003003686","fia_small",FALSE,-99,"observed"
5,3,"233019000353","fia_small",FALSE,-99,"observed"
3,3,"233019000609","fia_small",FALSE,-99,"observed"
2,3,"233019001163","fia_small",FALSE,-99,"observed"
3,3,"233019001163","fia_small",FALSE,-99,"observed"
2,3,"233019001205","fia_small",FALSE,-99,"observed"
4,3,"233019001219","fia_small",FALSE,-99,"observed"
3,3,"233019001481","fia_small",FALSE,-99,"observed"
4,3,"233019001481","fia_small",FALSE,-99,"observed"
5,3,"233019001633","fia_small",FALSE,-99,"observed"
6,3,"233019001633","fia_small",FALSE,-99,"observed"
2,3,"233019001669","fia_small",FALSE,-99,"observed"
3,3,"233019001669","fia_small",FALSE,-99,"observed"
4,3,"233019001669","fia_small",FALSE,-99,"observed"
2,3,"233019001679","fia_small",FALSE,-99,"observed"
3,3,"233019001679","fia_small",FALSE,-99,"observed"
2,3,"233019001731","fia_small",FALSE,-99,"observed"
2,3,"233019001798","fia_small",FALSE,-99,"observed"
3,3,"233019001798","fia_small",FALSE,-99,"observed"
4,3,"233019001798","fia_small",FALSE,-99,"observed"
4,3,"233019002150","fia_small",FALSE,-99,"observed"
4,3,"233019002639","fia_small",FALSE,-99,"observed"
5,3,"233019002639","fia_small",FALSE,-99,"observed"
2,3,"233019003090","fia_small",FALSE,-99,"observed"
3,3,"233019003115","fia_small",FALSE,-99,"observed"
3,3,"233019003612","fia_small",FALSE,-99,"observed"
4,3,"233019003671","fia_small",FALSE,-99,"observed"
3,3,"234009000935","fia_small",FALSE,-99,"observed"
2,3,"234009001667","fia_small",FALSE,-99,"observed"
3,3,"234009001691","fia_small",FALSE,-99,"observed"
5,3,"234009001788","fia_small",FALSE,-99,"observed"
4,3,"234009001811","fia_small",FALSE,-99,"observed"
1,3,"234009001984","fia_small",FALSE,-99,"observed"
2,3,"234009002144","fia_small",FALSE,-99,"observed"
4,3,"234009002411","fia_small",FALSE,-99,"observed"
2,3,"234009002999","fia_small",FALSE,-99,"observed"
3,3,"234009002999","fia_small",FALSE,-99,"observed"
2,3,"235021000471","fia_small",FALSE,-99,"observed"
3,3,"235021000471","fia_small",FALSE,-99,"observed"
3,3,"235021000510","fia_small",FALSE,-99,"observed"
3,3,"235021000961","fia_small",FALSE,-99,"observed"
4,3,"235021001133","fia_small",FALSE,-99,"observed"
5,3,"235021001133","fia_small",FALSE,-99,"observed"
4,3,"235021001193","fia_small",FALSE,-99,"observed"
4,3,"235021001297","fia_small",FALSE,-99,"observed"
4,3,"235021001363","fia_small",FALSE,-99,"observed"
5,3,"235021001363","fia_small",FALSE,-99,"observed"
6,3,"235021001363","fia_small",FALSE,-99,"observed"
4,3,"235021001417","fia_small",FALSE,-99,"observed"
5,3,"235021001871","fia_small",FALSE,-99,"observed"
6,3,"235021001871","fia_small",FALSE,-99,"observed"
2,3,"235021002231","fia_small",FALSE,-99,"observed"
3,3,"235021002231","fia_small",FALSE,-99,"observed"
4,3,"235021002404","fia_small",FALSE,-99,"observed"
3,3,"235021002452","fia_small",FALSE,-99,"observed"
3,3,"235021002656","fia_small",FALSE,-99,"observed"
3,3,"235021002733","fia_small",FALSE,-99,"observed"
3,3,"235021003060","fia_small",FALSE,-99,"observed"
3,3,"235021003077","fia_small",FALSE,-99,"observed"
4,3,"235021003077","fia_small",FALSE,-99,"observed"
4,3,"235021003226","fia_small",FALSE,-99,"observed"
3,3,"235021003435","fia_small",FALSE,-99,"observed"
4,3,"235021003435","fia_small",FALSE,-99,"observed"
5,3,"235021003435","fia_small",FALSE,-99,"observed"
6,3,"235021003435","fia_small",FALSE,-99,"observed"
4,3,"235021003551","fia_small",FALSE,-99,"observed"
5,3,"235021003551","fia_small",FALSE,-99,"observed"
5,3,"236011000811","fia_small",FALSE,-99,"observed"
5,3,"236011000902","fia_small",FALSE,-99,"observed"
5,3,"236011001102","fia_small",FALSE,-99,"observed"
2,3,"236011001349","fia_small",FALSE,-99,"observed"
4,3,"236011001985","fia_small",FALSE,-99,"observed"
5,3,"236011002071","fia_small",FALSE,-99,"observed"
6,3,"236011002071","fia_small",FALSE,-99,"observed"
3,3,"236011003495","fia_small",FALSE,-99,"observed"
3,3,"236011003510","fia_small",FALSE,-99,"observed"
2,3,"236015002821","fia_small",FALSE,-99,"observed"
2,3,"236027001556","fia_small",FALSE,-99,"observed"
2,3,"236027002086","fia_small",FALSE,-99,"observed"
2,3,"236027002440","fia_small",FALSE,-99,"observed"
3,3,"237025000190","fia_small",FALSE,-99,"observed"
4,3,"237025000190","fia_small",FALSE,-99,"observed"
3,3,"237025000198","fia_small",FALSE,-99,"observed"
3,3,"237025000593","fia_small",FALSE,-99,"observed"
5,3,"237025000619","fia_small",FALSE,-99,"observed"
4,3,"237025000757","fia_small",FALSE,-99,"observed"
3,3,"237025001020","fia_small",FALSE,-99,"observed"
2,3,"237025001226","fia_small",FALSE,-99,"observed"
3,3,"237025001335","fia_small",FALSE,-99,"observed"
4,3,"237025001335","fia_small",FALSE,-99,"observed"
1,3,"237025001340","fia_small",FALSE,-99,"observed"
7,3,"237025001695","fia_small",FALSE,-99,"observed"
5,3,"237025001953","fia_small",FALSE,-99,"observed"
4,3,"237025002275","fia_small",FALSE,-99,"observed"
7,3,"237025002397","fia_small",FALSE,-99,"observed"
5,3,"237025002501","fia_small",FALSE,-99,"observed"
4,3,"237025002773","fia_small",FALSE,-99,"observed"
5,3,"237025002838","fia_small",FALSE,-99,"observed"
3,3,"238001002460","fia_small",FALSE,-99,"observed"
4,3,"238001002460","fia_small",FALSE,-99,"observed"
2,3,"238001003496","fia_small",FALSE,-99,"observed"
3,3,"238001003496","fia_small",FALSE,-99,"observed"
3,3,"238005000614","fia_small",FALSE,-99,"observed"
5,3,"238005002662","fia_small",FALSE,-99,"observed"
6,3,"238005002662","fia_small",FALSE,-99,"observed"
7,3,"238005002662","fia_small",FALSE,-99,"observed"
3,3,"238005002930","fia_small",FALSE,-99,"observed"
3,3,"238005003327","fia_small",FALSE,-99,"observed"
4,3,"238023001334","fia_small",FALSE,-99,"observed"
4,3,"238023001588","fia_small",FALSE,-99,"observed"
1,3,"238031000672","fia_small",FALSE,-99,"observed"
2,3,"238031000708","fia_small",FALSE,-99,"observed"
3,3,"238031001138","fia_small",FALSE,-99,"observed"
4,3,"238031001138","fia_small",FALSE,-99,"observed"
6,3,"238031001215","fia_small",FALSE,-99,"observed"
2,3,"238031001920","fia_small",FALSE,-99,"observed"
3,3,"238031001920","fia_small",FALSE,-99,"observed"
4,3,"238031001920","fia_small",FALSE,-99,"observed"
4,3,"238031002319","fia_small",FALSE,-99,"observed"
1,3,"239007000437","fia_small",FALSE,-99,"observed"
4,3,"239007000989","fia_small",FALSE,-99,"observed"
5,3,"239007000989","fia_small",FALSE,-99,"observed"
4,3,"239007001313","fia_small",FALSE,-99,"observed"
5,3,"239007001313","fia_small",FALSE,-99,"observed"
5,3,"239007001722","fia_small",FALSE,-99,"observed"
2,3,"239007001891","fia_small",FALSE,-99,"observed"
5,3,"239007002610","fia_small",FALSE,-99,"observed"
3,3,"239007002721","fia_small",FALSE,-99,"observed"
3,3,"239017000285","fia_small",FALSE,-99,"observed"
4,3,"239017000285","fia_small",FALSE,-99,"observed"
4,3,"239017000384","fia_small",FALSE,-99,"observed"
4,3,"239017000734","fia_small",FALSE,-99,"observed"
4,3,"239017000895","fia_small",FALSE,-99,"observed"
3,3,"239017001046","fia_small",FALSE,-99,"observed"
1,3,"239017002491","fia_small",FALSE,-99,"observed"
2,3,"239017002616","fia_small",FALSE,-99,"observed"
3,3,"239017002616","fia_small",FALSE,-99,"observed"
4,3,"239017003354","fia_small",FALSE,-99,"observed"
4,3,"239017003366","fia_small",FALSE,-99,"observed"
4,3,"239017003443","fia_small",FALSE,-99,"observed"
5,3,"242005000685","fia_small",FALSE,-99,"observed"
5,3,"242025001336","fia_small",FALSE,-99,"observed"
5,3,"242027000930","fia_small",FALSE,-99,"observed"
4,3,"242035001629","fia_small",FALSE,-99,"observed"
1,3,"242041000616","fia_small",FALSE,-99,"observed"
3,3,"242041001137","fia_small",FALSE,-99,"observed"
6,3,"242043001469","fia_small",FALSE,-99,"observed"
1,3,"243017001937","fia_small",FALSE,-99,"observed"
3,3,"243037000286","fia_small",FALSE,-99,"observed"
4,3,"243037000286","fia_small",FALSE,-99,"observed"
5,3,"243037000286","fia_small",FALSE,-99,"observed"
3,3,"244019000093","fia_small",FALSE,-99,"observed"
6,3,"244019000615","fia_small",FALSE,-99,"observed"
3,3,"244045000124","fia_small",FALSE,-99,"observed"
5,3,"244045001274","fia_small",FALSE,-99,"observed"
5,3,"245001001106","fia_small",FALSE,-99,"observed"
4,3,"245023000122","fia_small",FALSE,-99,"observed"
4,3,"245023000696","fia_small",FALSE,-99,"observed"
5,3,"245023000733","fia_small",FALSE,-99,"observed"
4,3,"245023000860","fia_small",FALSE,-99,"observed"
4,3,"251003000669","fia_small",FALSE,-99,"observed"
4,3,"251003000975","fia_small",FALSE,-99,"observed"
3,3,"251005000317","fia_small",FALSE,-99,"observed"
4,3,"251005000317","fia_small",FALSE,-99,"observed"
2,3,"251005001172","fia_small",FALSE,-99,"observed"
3,3,"251009000316","fia_small",FALSE,-99,"observed"
5,3,"251009000810","fia_small",FALSE,-99,"observed"
2,3,"251009001191","fia_small",FALSE,-99,"observed"
5,3,"251011000456","fia_small",FALSE,-99,"observed"
6,3,"251011000456","fia_small",FALSE,-99,"observed"
4,3,"251011000998","fia_small",FALSE,-99,"observed"
5,3,"251011000998","fia_small",FALSE,-99,"observed"
6,3,"251011000998","fia_small",FALSE,-99,"observed"
6,3,"251013000226","fia_small",FALSE,-99,"observed"
2,3,"251013000240","fia_small",FALSE,-99,"observed"
3,3,"251013000240","fia_small",FALSE,-99,"observed"
4,3,"251013000462","fia_small",FALSE,-99,"observed"
5,3,"251013000462","fia_small",FALSE,-99,"observed"
3,3,"251015000209","fia_small",FALSE,-99,"observed"
4,3,"251015000209","fia_small",FALSE,-99,"observed"
5,3,"251015000209","fia_small",FALSE,-99,"observed"
4,3,"251015000251","fia_small",FALSE,-99,"observed"
2,3,"251015000612","fia_small",FALSE,-99,"observed"
4,3,"251021000283","fia_small",FALSE,-99,"observed"
3,3,"251023000539","fia_small",FALSE,-99,"observed"
2,3,"251027000801","fia_small",FALSE,-99,"observed"
3,3,"251027000801","fia_small",FALSE,-99,"observed"
3,3,"251027000980","fia_small",FALSE,-99,"observed"
2,3,"261003020083","fia_small",FALSE,-99,"observed"
3,3,"261003020126","fia_small",FALSE,-99,"observed"
4,3,"261003020126","fia_small",FALSE,-99,"observed"
5,3,"261003020131","fia_small",FALSE,-99,"observed"
4,3,"261003020202","fia_small",FALSE,-99,"observed"
4,3,"261003020226","fia_small",FALSE,-99,"observed"
3,3,"261003020253","fia_small",FALSE,-99,"observed"
1,3,"261003020257","fia_small",FALSE,-99,"observed"
2,3,"261003020257","fia_small",FALSE,-99,"observed"
4,3,"261003020263","fia_small",FALSE,-99,"observed"
5,3,"261003020263","fia_small",FALSE,-99,"observed"
4,3,"261003020316","fia_small",FALSE,-99,"observed"
2,3,"261003020393","fia_small",FALSE,-99,"observed"
3,3,"261003020393","fia_small",FALSE,-99,"observed"
2,3,"261003020433","fia_small",FALSE,-99,"observed"
1,3,"261003020446","fia_small",FALSE,-99,"observed"
3,3,"261003020447","fia_small",FALSE,-99,"observed"
4,3,"261003020447","fia_small",FALSE,-99,"observed"
2,3,"261003020456","fia_small",FALSE,-99,"observed"
3,3,"261003029009","fia_small",FALSE,-99,"observed"
4,3,"261003029009","fia_small",FALSE,-99,"observed"
6,3,"261003029033","fia_small",FALSE,-99,"observed"
3,3,"261033010779","fia_small",FALSE,-99,"observed"
3,3,"261033020040","fia_small",FALSE,-99,"observed"
2,3,"261033020176","fia_small",FALSE,-99,"observed"
4,3,"261033020190","fia_small",FALSE,-99,"observed"
2,3,"261033020267","fia_small",FALSE,-99,"observed"
3,3,"261033020324","fia_small",FALSE,-99,"observed"
6,3,"261033020403","fia_small",FALSE,-99,"observed"
7,3,"261033020403","fia_small",FALSE,-99,"observed"
4,3,"261033020545","fia_small",FALSE,-99,"observed"
4,3,"261033020620","fia_small",FALSE,-99,"observed"
2,3,"261033020665","fia_small",FALSE,-99,"observed"
2,3,"261033020688","fia_small",FALSE,-99,"observed"
2,3,"261033020694","fia_small",FALSE,-99,"observed"
6,3,"261033020697","fia_small",FALSE,-99,"observed"
4,3,"261033020704","fia_small",FALSE,-99,"observed"
1,3,"261033020731","fia_small",FALSE,-99,"observed"
4,3,"261033020737","fia_small",FALSE,-99,"observed"
2,3,"261033020757","fia_small",FALSE,-99,"observed"
4,3,"261033020769","fia_small",FALSE,-99,"observed"
3,3,"261033029008","fia_small",FALSE,-99,"observed"
1,3,"261033029011","fia_small",FALSE,-99,"observed"
2,3,"261033029011","fia_small",FALSE,-99,"observed"
3,3,"261033029011","fia_small",FALSE,-99,"observed"
5,3,"261033029019","fia_small",FALSE,-99,"observed"
5,3,"261033029026","fia_small",FALSE,-99,"observed"
2,3,"261033029050","fia_small",FALSE,-99,"observed"
4,3,"261041020009","fia_small",FALSE,-99,"observed"
3,3,"261041020114","fia_small",FALSE,-99,"observed"
3,3,"261041020115","fia_small",FALSE,-99,"observed"
3,3,"261041020123","fia_small",FALSE,-99,"observed"
3,3,"261041020249","fia_small",FALSE,-99,"observed"
1,3,"261041020251","fia_small",FALSE,-99,"observed"
2,3,"261041020251","fia_small",FALSE,-99,"observed"
3,3,"261041020259","fia_small",FALSE,-99,"observed"
2,3,"261041020267","fia_small",FALSE,-99,"observed"
3,3,"261041020272","fia_small",FALSE,-99,"observed"
3,3,"261041020273","fia_small",FALSE,-99,"observed"
4,3,"261041020293","fia_small",FALSE,-99,"observed"
6,3,"261041020309","fia_small",FALSE,-99,"observed"
5,3,"261041020327","fia_small",FALSE,-99,"observed"
3,3,"261041020395","fia_small",FALSE,-99,"observed"
2,3,"261041020399","fia_small",FALSE,-99,"observed"
5,3,"261041020421","fia_small",FALSE,-99,"observed"
1,3,"261041020453","fia_small",FALSE,-99,"observed"
2,3,"261041020453","fia_small",FALSE,-99,"observed"
2,3,"261041020470","fia_small",FALSE,-99,"observed"
2,3,"261041020487","fia_small",FALSE,-99,"observed"
3,3,"261041020487","fia_small",FALSE,-99,"observed"
3,3,"261041020508","fia_small",FALSE,-99,"observed"
1,3,"261041029007","fia_small",FALSE,-99,"observed"
4,3,"261041029037","fia_small",FALSE,-99,"observed"
3,3,"261095020030","fia_small",FALSE,-99,"observed"
7,3,"261095020066","fia_small",FALSE,-99,"observed"
2,3,"261095020196","fia_small",FALSE,-99,"observed"
3,3,"261095020196","fia_small",FALSE,-99,"observed"
2,3,"261095020221","fia_small",FALSE,-99,"observed"
3,3,"261095020485","fia_small",FALSE,-99,"observed"
3,3,"261095020490","fia_small",FALSE,-99,"observed"
5,3,"261097020006","fia_small",FALSE,-99,"observed"
2,3,"261097020032","fia_small",FALSE,-99,"observed"
2,3,"261097020051","fia_small",FALSE,-99,"observed"
6,3,"261097020087","fia_small",FALSE,-99,"observed"
2,3,"261097020131","fia_small",FALSE,-99,"observed"
1,3,"261097020145","fia_small",FALSE,-99,"observed"
2,3,"261097020145","fia_small",FALSE,-99,"observed"
2,3,"261097020324","fia_small",FALSE,-99,"observed"
3,3,"261097020364","fia_small",FALSE,-99,"observed"
3,3,"261097020414","fia_small",FALSE,-99,"observed"
4,3,"261097020421","fia_small",FALSE,-99,"observed"
5,3,"261097020421","fia_small",FALSE,-99,"observed"
2,3,"261097020470","fia_small",FALSE,-99,"observed"
3,3,"261097020470","fia_small",FALSE,-99,"observed"
1,3,"261097020489","fia_small",FALSE,-99,"observed"
2,3,"261097020489","fia_small",FALSE,-99,"observed"
3,3,"261097020489","fia_small",FALSE,-99,"observed"
3,3,"261097020492","fia_small",FALSE,-99,"observed"
3,3,"261097020537","fia_small",FALSE,-99,"observed"
5,3,"261097029006","fia_small",FALSE,-99,"observed"
5,3,"261097029008","fia_small",FALSE,-99,"observed"
6,3,"261109020016","fia_small",FALSE,-99,"observed"
7,3,"261109020016","fia_small",FALSE,-99,"observed"
3,3,"261109020177","fia_small",FALSE,-99,"observed"
4,3,"261109020177","fia_small",FALSE,-99,"observed"
6,3,"261109020239","fia_small",FALSE,-99,"observed"
7,3,"261109020239","fia_small",FALSE,-99,"observed"
3,3,"261109020426","fia_small",FALSE,-99,"observed"
2,3,"261109020464","fia_small",FALSE,-99,"observed"
4,3,"261109020524","fia_small",FALSE,-99,"observed"
5,3,"261109020524","fia_small",FALSE,-99,"observed"
2,3,"261109020548","fia_small",FALSE,-99,"observed"
4,3,"261109020554","fia_small",FALSE,-99,"observed"
4,3,"261153020004","fia_small",FALSE,-99,"observed"
2,3,"261153020026","fia_small",FALSE,-99,"observed"
2,3,"261153020041","fia_small",FALSE,-99,"observed"
3,3,"261153020056","fia_small",FALSE,-99,"observed"
1,3,"261153020197","fia_small",FALSE,-99,"observed"
2,3,"261153020197","fia_small",FALSE,-99,"observed"
3,3,"261153020258","fia_small",FALSE,-99,"observed"
4,3,"261153020258","fia_small",FALSE,-99,"observed"
2,3,"261153020261","fia_small",FALSE,-99,"observed"
5,3,"261153020360","fia_small",FALSE,-99,"observed"
4,3,"261153020482","fia_small",FALSE,-99,"observed"
3,3,"261153020521","fia_small",FALSE,-99,"observed"
3,3,"261153020528","fia_small",FALSE,-99,"observed"
1,3,"261153020535","fia_small",FALSE,-99,"observed"
3,3,"261153020578","fia_small",FALSE,-99,"observed"
2,3,"261153020581","fia_small",FALSE,-99,"observed"
3,3,"261153029019","fia_small",FALSE,-99,"observed"
3,3,"262013020099","fia_small",FALSE,-99,"observed"
2,3,"262013020105","fia_small",FALSE,-99,"observed"
3,3,"262013020135","fia_small",FALSE,-99,"observed"
4,3,"262013020157","fia_small",FALSE,-99,"observed"
4,3,"262013020161","fia_small",FALSE,-99,"observed"
3,3,"262013020201","fia_small",FALSE,-99,"observed"
4,3,"262013020232","fia_small",FALSE,-99,"observed"
2,3,"262013020251","fia_small",FALSE,-99,"observed"
5,3,"262013020266","fia_small",FALSE,-99,"observed"
5,3,"262013020375","fia_small",FALSE,-99,"observed"
6,3,"262013020478","fia_small",FALSE,-99,"observed"
4,3,"262013020487","fia_small",FALSE,-99,"observed"
4,3,"262013020490","fia_small",FALSE,-99,"observed"
